,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Assets,25943943000.0,20341200000.0,19738189000.0,17576690000.0
Current Assets,12046644000.0,5616750000.0,4885204000.0,7673086000.0
Cash Cash Equivalents And Short Term Investments,563661000.0,772233000.0,756319000.0,3370698000.0
Cash And Cash Equivalents,535799000.0,733117000.0,685514000.0,3219767000.0
Other Short Term Investments,27862000.0,39116000.0,70805000.0,150931000.0
Receivables,2885261000.0,2509909000.0,2099268000.0,2441762000.0
Accounts Receivable,2341504000.0,2183594000.0,1854398000.0,2131054000.0
Gross Accounts Receivable,2351504000.0,2195672000.0,1866042000.0,2139928000.0
Allowance For Doubtful Accounts Receivable,-10000000.0,-12078000.0,-11644000.0,-8874000.0
Notes Receivable,103558000.0,144441000.0,97370000.0,147719000.0
Other Receivables,440199000.0,181874000.0,147500000.0,162989000.0
Inventory,2214553000.0,2090642000.0,1814631000.0,1678132000.0
Raw Materials,274350000.0,266922000.0,238950000.0,164286000.0
Work In Process,1128501000.0,1089976000.0,881104000.0,850778000.0
Finished Goods,811702000.0,733744000.0,694577000.0,663068000.0
Prepaid Assets,6383169000.0,243966000.0,214986000.0,182494000.0
Total Non Current Assets,13897299000.0,14724450000.0,14852985000.0,9903604000.0
Net PPE,2122758000.0,2266476000.0,2292735000.0,1768287000.0
Gross PPE,5897955000.0,6040220000.0,5810681000.0,5186730000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,322024000.0,342950000.0,345746000.0,281040000.0
Buildings And Improvements,1783805000.0,1848141000.0,1773041000.0,1567130000.0
Machinery Furniture Equipment,3588106000.0,3653566000.0,3515842000.0,3223585000.0
Construction In Progress,204020000.0,195563000.0,176052000.0,114975000.0
Accumulated Depreciation,-3775197000.0,-3773744000.0,-3517946000.0,-3418443000.0
Goodwill And Other Intangible Assets,10875899000.0,11579484000.0,11668848000.0,7237082000.0
Goodwill,7740082000.0,8059687000.0,7869935000.0,5453805000.0
Other Intangible Assets,3135817000.0,3519797000.0,3798913000.0,1783277000.0
Investments And Advances,788057000.0,774239000.0,764563000.0,747773000.0
Long Term Equity Investment,788057000.0,774239000.0,764563000.0,747773000.0
Investmentsin Joint Venturesat Cost,,,764563000.0,747773000.0
Non Current Deferred Assets,110585000.0,104251000.0,126839000.0,150462000.0
Non Current Deferred Taxes Assets,110585000.0,104251000.0,126839000.0,150462000.0
Other Non Current Assets,,,,747773000.0
Total Liabilities Net Minority Interest,17084023000.0,11927530000.0,13609660000.0,11608538000.0
Current Liabilities,5859318000.0,3096503000.0,3148373000.0,3151773000.0
Payables And Accrued Expenses,4135008000.0,3093679000.0,2338844000.0,2564759000.0
Payables,1982217000.0,1904262000.0,1307073000.0,1580467000.0
Accounts Payable,1731925000.0,1667878000.0,1111759000.0,1413155000.0
Total Tax Payable,250292000.0,236384000.0,195314000.0,167312000.0
Current Accrued Expenses,2152791000.0,1189417000.0,1031771000.0,984292000.0
Current Debt And Capital Lease Obligation,1724310000.0,2824000.0,809529000.0,587014000.0
Current Debt,1724310000.0,2824000.0,809529000.0,587014000.0
Current Notes Payable,1724310000.0,2824000.0,809529000.0,587014000.0
Total Non Current Liabilities Net Minority Interest,11224705000.0,8831027000.0,10461287000.0,8456765000.0
Long Term Debt And Capital Lease Obligation,9755825000.0,6582053000.0,7652256000.0,6520831000.0
Long Term Debt,9755825000.0,6582053000.0,7652256000.0,6520831000.0
Non Current Deferred Liabilities,307044000.0,553981000.0,382528000.0,193066000.0
Non Current Deferred Taxes Liabilities,307044000.0,553981000.0,382528000.0,193066000.0
Employee Benefits,639939000.0,1055638000.0,1887414000.0,1304379000.0
Non Current Pension And Other Postretirement Benefit Plans,639939000.0,1055638000.0,1887414000.0,1304379000.0
Other Non Current Liabilities,521897000.0,639355000.0,539089000.0,438489000.0
Total Equity Gross Minority Interest,8859920000.0,8413670000.0,6128529000.0,5968152000.0
Stockholders Equity,8848011000.0,8398307000.0,6113983000.0,5961969000.0
Capital Stock,90523000.0,90523000.0,90523000.0,90523000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,90523000.0,90523000.0,90523000.0,90523000.0
Additional Paid In Capital,327307000.0,329619000.0,416585000.0,462086000.0
Retained Earnings,15661808000.0,14915497000.0,13530666000.0,12777538000.0
Treasury Stock,5688429000.0,5370605000.0,5364916000.0,5309130000.0
Gains Losses Not Affecting Retained Earnings,-1543198000.0,-1566727000.0,-2558875000.0,-2059048000.0
Minority Interest,11909000.0,15363000.0,14546000.0,6183000.0
Total Capitalization,18603836000.0,14980360000.0,13766239000.0,12482800000.0
Common Stock Equity,8848011000.0,8398307000.0,6113983000.0,5961969000.0
Net Tangible Assets,-2027888000.0,-3181177000.0,-5554865000.0,-1275113000.0
Working Capital,6187326000.0,2520247000.0,1736831000.0,4521313000.0
Invested Capital,20328146000.0,14983184000.0,14575768000.0,13069814000.0
Tangible Book Value,-2027888000.0,-3181177000.0,-5554865000.0,-1275113000.0
Total Debt,11480135000.0,6584877000.0,8461785000.0,7107845000.0
Net Debt,10944336000.0,5851760000.0,7776271000.0,3888078000.0
Share Issued,181046128.0,181046128.0,181046128.0,181046128.0
Ordinary Shares Number,128451172.0,129145668.0,128555963.0,128480042.0
Treasury Shares Number,52594956.0,51900460.0,52490165.0,52566086.0
