,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Assets,10135800000.0,10656100000.0,9946100000.0,5892800000.0
Current Assets,1179400000.0,1871100000.0,1101400000.0,892600000.0
Cash Cash Equivalents And Short Term Investments,420600000.0,1214700000.0,763300000.0,457300000.0
Cash And Cash Equivalents,420600000.0,1214700000.0,763300000.0,457300000.0
Cash Equivalents,420600000.0,1214700000.0,763300000.0,457300000.0
Receivables,72000000.0,68200000.0,49800000.0,88300000.0
Accounts Receivable,39500000.0,37900000.0,23100000.0,40200000.0
Other Receivables,32800000.0,30500000.0,27900000.0,48400000.0
Receivables Adjustments Allowances,-300000.0,-200000.0,-1200000.0,-300000.0
Inventory,270600000.0,190800000.0,206900000.0,207300000.0
Prepaid Assets,416200000.0,397400000.0,81400000.0,139700000.0
Assets Held For Sale Current,,,,0.0
Total Non Current Assets,8956400000.0,8785000000.0,8844700000.0,5000200000.0
Net PPE,6821100000.0,6645600000.0,6726100000.0,2552600000.0
Gross PPE,9962000000.0,9489400000.0,9367000000.0,5035200000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,126200000.0,122700000.0,126500000.0,148100000.0
Buildings And Improvements,3389300000.0,3214600000.0,3082200000.0,2985100000.0
Machinery Furniture Equipment,,,1756300000.0,1716500000.0
Other Properties,6290500000.0,6026900000.0,6003500000.0,1817200000.0
Construction In Progress,156000000.0,125200000.0,154800000.0,84800000.0
Accumulated Depreciation,-3140900000.0,-2843800000.0,-2640900000.0,-2482600000.0
Goodwill And Other Intangible Assets,1916500000.0,1910600000.0,1843300000.0,2134500000.0
Goodwill,1037400000.0,1037400000.0,1037400000.0,1183700000.0
Other Intangible Assets,879100000.0,873200000.0,805900000.0,950800000.0
Other Non Current Assets,218800000.0,228800000.0,275300000.0,313100000.0
Total Liabilities Net Minority Interest,7937600000.0,7843000000.0,7614900000.0,3500200000.0
Current Liabilities,1847500000.0,1848300000.0,1792800000.0,1474100000.0
Payables And Accrued Expenses,737600000.0,661900000.0,509100000.0,652200000.0
Payables,543900000.0,474800000.0,349400000.0,468400000.0
Accounts Payable,366900000.0,304500000.0,249400000.0,332600000.0
Total Tax Payable,177000000.0,170300000.0,100000000.0,135800000.0
Income Tax Payable,32100000.0,35900000.0,6200000.0,11600000.0
Current Accrued Expenses,193700000.0,187100000.0,159700000.0,183800000.0
Interest Payable,12200000.0,9700000.0,9700000.0,8500000.0
Pensionand Other Post Retirement Benefit Plans Current,286000000.0,318500000.0,284700000.0,283400000.0
Current Debt And Capital Lease Obligation,202500000.0,184100000.0,436300000.0,
Current Debt,,,270000000.0,
Commercial Paper,,,270000000.0,
Other Current Borrowings,,,270000000.0,
Current Capital Lease Obligation,202500000.0,184100000.0,166300000.0,
Current Deferred Liabilities,498000000.0,474200000.0,467900000.0,428500000.0
Current Deferred Revenue,498000000.0,474200000.0,467900000.0,428500000.0
Other Current Liabilities,123400000.0,209600000.0,94800000.0,110000000.0
Total Non Current Liabilities Net Minority Interest,6090100000.0,5994700000.0,5822100000.0,2026100000.0
Long Term Debt And Capital Lease Obligation,4684800000.0,5018500000.0,5205100000.0,927700000.0
Long Term Debt,929000000.0,930000000.0,928800000.0,927700000.0
Long Term Capital Lease Obligation,3755800000.0,4088500000.0,4276300000.0,
Non Current Deferred Liabilities,201100000.0,221600000.0,56100000.0,511300000.0
Non Current Deferred Taxes Liabilities,201100000.0,221600000.0,56100000.0,156900000.0
Derivative Product Liabilities,-28000000.0,-200000.0,,
Other Non Current Liabilities,1232200000.0,754800000.0,560900000.0,587100000.0
Total Equity Gross Minority Interest,2198200000.0,2813100000.0,2331200000.0,2392600000.0
Stockholders Equity,2198200000.0,2813100000.0,2331200000.0,2392600000.0
Capital Stock,2226000000.0,2286600000.0,2205300000.0,1685000000.0
Preferred Stock,0.0,,0.0,0.0
Common Stock,2226000000.0,2286600000.0,2205300000.0,1685000000.0
Retained Earnings,-25900000.0,522300000.0,143500000.0,806600000.0
Treasury Stock,,,,0.0
Gains Losses Not Affecting Retained Earnings,-1900000.0,4200000.0,-17600000.0,-98200000.0
Other Equity Adjustments,,,,-98200000.0
Other Equity Interest,,,,-800000.0
Total Capitalization,3127200000.0,3743100000.0,3260000000.0,3320300000.0
Common Stock Equity,2198200000.0,2813100000.0,2331200000.0,2392600000.0
Capital Lease Obligations,3958300000.0,4272600000.0,4442600000.0,
Net Tangible Assets,281700000.0,902500000.0,487900000.0,258100000.0
Working Capital,-668100000.0,22800000.0,-691400000.0,-581500000.0
Invested Capital,3127200000.0,3743100000.0,3530000000.0,3320300000.0
Tangible Book Value,281700000.0,902500000.0,487900000.0,258100000.0
Total Debt,4887300000.0,5202600000.0,5641400000.0,927700000.0
Net Debt,508400000.0,,435500000.0,470400000.0
Share Issued,123946313.0,130762723.0,129893801.0,123080471.0
Ordinary Shares Number,123946313.0,130762723.0,129893801.0,123080471.0
Treasury Shares Number,,,0.0,
