,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,6324314000.0,5940590000.0,4838887000.0,3265964000.0
Current Assets,1638574000.0,1719237000.0,1555480000.0,1311177000.0
Cash Cash Equivalents And Short Term Investments,668028000.0,913151000.0,872382000.0,777364000.0
Cash And Cash Equivalents,667667000.0,912672000.0,872094000.0,777139000.0
Cash Financial,580047000.0,571587000.0,549639000.0,331084000.0
Cash Equivalents,87620000.0,341085000.0,322455000.0,446055000.0
Other Short Term Investments,361000.0,479000.0,288000.0,225000.0
Receivables,918111000.0,761346000.0,637830000.0,498553000.0
Accounts Receivable,645891000.0,537564000.0,433479000.0,317700000.0
Gross Accounts Receivable,660491000.0,551564000.0,442179000.0,325700000.0
Allowance For Doubtful Accounts Receivable,-14600000.0,-14000000.0,-8700000.0,-8000000.0
Taxes Receivable,71332000.0,31628000.0,26672000.0,13709000.0
Other Receivables,200888000.0,192154000.0,177679000.0,167144000.0
Prepaid Assets,52435000.0,44740000.0,45268000.0,35260000.0
Total Non Current Assets,4685740000.0,4221353000.0,3283407000.0,1954787000.0
Net PPE,208795000.0,234233000.0,189307000.0,61655000.0
Gross PPE,364916000.0,376505000.0,318410000.0,183201000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,2696000.0,2696000.0,2696000.0,1759000.0
Buildings And Improvements,38391000.0,38332000.0,38095000.0,27352000.0
Machinery Furniture Equipment,49907000.0,49371000.0,46644000.0,45899000.0
Other Properties,247974000.0,260869000.0,211099000.0,92409000.0
Leases,25948000.0,25237000.0,19876000.0,15782000.0
Accumulated Depreciation,-156121000.0,-142272000.0,-129103000.0,-121546000.0
Goodwill And Other Intangible Assets,4172390000.0,3733171000.0,2889991000.0,1783727000.0
Goodwill,3409271000.0,3038306000.0,2413280000.0,1572455000.0
Other Intangible Assets,763119000.0,694865000.0,476711000.0,211272000.0
Non Current Deferred Assets,24879000.0,28830000.0,24077000.0,26630000.0
Non Current Deferred Taxes Assets,24879000.0,28830000.0,24077000.0,26630000.0
Other Non Current Assets,279676000.0,225119000.0,180032000.0,82775000.0
Total Liabilities Net Minority Interest,1840266000.0,1842718000.0,1385508000.0,616417000.0
Current Liabilities,778492000.0,728825000.0,695140000.0,524767000.0
Payables And Accrued Expenses,386964000.0,356764000.0,268787000.0,196183000.0
Payables,71903000.0,89963000.0,60692000.0,16679000.0
Accounts Payable,10863000.0,18691000.0,14298000.0,7953000.0
Total Tax Payable,61040000.0,71272000.0,46394000.0,8726000.0
Income Tax Payable,8410000.0,26116000.0,9996000.0,8726000.0
Current Accrued Expenses,315061000.0,266801000.0,208095000.0,179504000.0
Current Debt And Capital Lease Obligation,,,75000000.0,
Current Debt,,,75000000.0,
Current Deferred Liabilities,391528000.0,372061000.0,351353000.0,328584000.0
Current Deferred Revenue,391528000.0,372061000.0,351353000.0,328584000.0
Total Non Current Liabilities Net Minority Interest,1061774000.0,1113893000.0,690368000.0,91650000.0
Long Term Debt And Capital Lease Obligation,857954000.0,919058000.0,515299000.0,
Long Term Debt,753576000.0,798118000.0,423531000.0,
Long Term Capital Lease Obligation,104378000.0,120940000.0,91768000.0,
Non Current Deferred Liabilities,105548000.0,110321000.0,78643000.0,30077000.0
Non Current Deferred Taxes Liabilities,105548000.0,110321000.0,78643000.0,30077000.0
Other Non Current Liabilities,98272000.0,84514000.0,96426000.0,61573000.0
Total Equity Gross Minority Interest,4484048000.0,4097872000.0,3453379000.0,2649547000.0
Stockholders Equity,4484048000.0,4097872000.0,3453379000.0,2649547000.0
Capital Stock,953000.0,953000.0,946000.0,932000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,953000.0,953000.0,946000.0,932000.0
Additional Paid In Capital,1465694000.0,1434203000.0,1188939000.0,867462000.0
Retained Earnings,4259220000.0,3804593000.0,3370706000.0,2919411000.0
Treasury Stock,1185707000.0,1124102000.0,1041831000.0,1075879000.0
Gains Losses Not Affecting Retained Earnings,-56112000.0,-17775000.0,-65381000.0,-62379000.0
Total Capitalization,5237624000.0,4895990000.0,3876910000.0,2649547000.0
Common Stock Equity,4484048000.0,4097872000.0,3453379000.0,2649547000.0
Capital Lease Obligations,104378000.0,120940000.0,91768000.0,
Net Tangible Assets,311658000.0,364701000.0,563388000.0,865820000.0
Working Capital,860082000.0,990412000.0,860340000.0,786410000.0
Invested Capital,5237624000.0,4895990000.0,3951910000.0,2649547000.0
Tangible Book Value,311658000.0,364701000.0,563388000.0,865820000.0
Total Debt,857954000.0,919058000.0,590299000.0,
Net Debt,85909000.0,798118000.0,423531000.0,
Share Issued,95267307.0,95266320.0,94627585.0,93236023.0
Ordinary Shares Number,87078976.0,86572511.0,85734408.0,83634353.0
Treasury Shares Number,8188331.0,8693809.0,8893177.0,9601670.0
