,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,4877780000.0,3235423000.0,2665669000.0,2426314000.0
Current Assets,1848464000.0,1669733000.0,1195829000.0,1120769000.0
Cash Cash Equivalents And Short Term Investments,147339000.0,655128000.0,322883000.0,224482000.0
Cash And Cash Equivalents,147339000.0,655128000.0,322883000.0,224482000.0
Receivables,546466000.0,374906000.0,319538000.0,326133000.0
Accounts Receivable,546466000.0,374906000.0,319538000.0,326133000.0
Gross Accounts Receivable,558491000.0,386907000.0,326506000.0,331006000.0
Allowance For Doubtful Accounts Receivable,-12025000.0,-12001000.0,-6968000.0,-4873000.0
Inventory,1089705000.0,603317000.0,522024000.0,544750000.0
Raw Materials,727162000.0,375516000.0,328021000.0,348980000.0
Work In Process,10756000.0,6833000.0,10387000.0,6971000.0
Finished Goods,351787000.0,220968000.0,183616000.0,188799000.0
Prepaid Assets,64954000.0,36382000.0,31384000.0,25404000.0
Total Non Current Assets,3029317000.0,1565690000.0,1469840000.0,1305545000.0
Net PPE,562741000.0,416942000.0,352926000.0,278929000.0
Gross PPE,796440000.0,617626000.0,514106000.0,424448000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,26137000.0,18363000.0,18252000.0,15975000.0
Buildings And Improvements,244273000.0,198908000.0,177079000.0,163161000.0
Machinery Furniture Equipment,319280000.0,267656000.0,220193000.0,188434000.0
Other Properties,153469000.0,97196000.0,57990000.0,28198000.0
Construction In Progress,47602000.0,30227000.0,36299000.0,26543000.0
Leases,5679000.0,5276000.0,4293000.0,2137000.0
Accumulated Depreciation,-233699000.0,-200684000.0,-161180000.0,-145519000.0
Goodwill And Other Intangible Assets,2450836000.0,1147251000.0,1103018000.0,1011145000.0
Goodwill,1409674000.0,855228000.0,805284000.0,764655000.0
Other Intangible Assets,1041162000.0,292023000.0,297734000.0,246490000.0
Non Current Deferred Assets,15740000.0,1497000.0,2933000.0,163000.0
Non Current Deferred Taxes Assets,15740000.0,1497000.0,2933000.0,163000.0
Other Non Current Assets,,,10963000.0,15308000.0
Total Liabilities Net Minority Interest,2605643000.0,1779012000.0,1571591000.0,1604049000.0
Current Liabilities,1155907000.0,641524000.0,497064000.0,560706000.0
Payables And Accrued Expenses,1077942000.0,598095000.0,428736000.0,513146000.0
Payables,674208000.0,330247000.0,261977000.0,328091000.0
Accounts Payable,674208000.0,330247000.0,261977000.0,328091000.0
Current Accrued Expenses,403734000.0,267848000.0,166759000.0,185055000.0
Current Debt And Capital Lease Obligation,77965000.0,43429000.0,68328000.0,47560000.0
Current Debt,73756000.0,41118000.0,59267000.0,47560000.0
Line Of Credit,72035000.0,39282000.0,58714000.0,
Other Current Borrowings,1721000.0,1836000.0,553000.0,
Current Capital Lease Obligation,4209000.0,2311000.0,9061000.0,
Total Non Current Liabilities Net Minority Interest,1449736000.0,1137488000.0,1074527000.0,1043343000.0
Long Term Debt And Capital Lease Obligation,1243772000.0,1021719000.0,867545000.0,876396000.0
Long Term Debt,867125000.0,816704000.0,813635000.0,876396000.0
Long Term Capital Lease Obligation,376647000.0,205015000.0,53910000.0,
Non Current Deferred Liabilities,205964000.0,115769000.0,96328000.0,71300000.0
Non Current Deferred Taxes Liabilities,205964000.0,115769000.0,96328000.0,71300000.0
Preferred Securities Outside Stock Equity,,66207000.0,61227000.0,61004000.0
Other Non Current Liabilities,,,110654000.0,95647000.0
Total Equity Gross Minority Interest,2272137000.0,1456411000.0,1094078000.0,822265000.0
Stockholders Equity,2213774000.0,1390293000.0,1032382000.0,760549000.0
Capital Stock,725000.0,721000.0,717000.0,712000.0
Common Stock,725000.0,721000.0,717000.0,712000.0
Additional Paid In Capital,952939000.0,525541000.0,498866000.0,476116000.0
Retained Earnings,1965957000.0,1432565000.0,1084383000.0,831123000.0
Treasury Stock,448976000.0,332164000.0,324551000.0,321473000.0
Gains Losses Not Affecting Retained Earnings,-54755000.0,-34254000.0,-24917000.0,-23813000.0
Other Equity Interest,-202116000.0,-202116000.0,-202116000.0,-202116000.0
Minority Interest,58363000.0,66118000.0,61696000.0,61716000.0
Total Capitalization,3080899000.0,2206997000.0,1846017000.0,1636945000.0
Common Stock Equity,2213774000.0,1390293000.0,1032382000.0,760549000.0
Capital Lease Obligations,380856000.0,207326000.0,62971000.0,
Net Tangible Assets,-237062000.0,243042000.0,-70636000.0,-250596000.0
Working Capital,692557000.0,1028209000.0,698765000.0,560063000.0
Invested Capital,3154655000.0,2248115000.0,1905284000.0,1684505000.0
Tangible Book Value,-237062000.0,243042000.0,-70636000.0,-250596000.0
Total Debt,1321737000.0,1065148000.0,935873000.0,923956000.0
Net Debt,793542000.0,202694000.0,550019000.0,699474000.0
Share Issued,72386017.0,72024329.0,71667726.0,71186418.0
Ordinary Shares Number,63718986.0,62850598.0,62564713.0,62139358.0
Treasury Shares Number,8667031.0,9173731.0,9103013.0,9047060.0
