,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Assets,8168800000.0,8119800000.0,4889800000.0,3880700000.0
Current Assets,1328400000.0,1261300000.0,1328000000.0,1042300000.0
Cash Cash Equivalents And Short Term Investments,224700000.0,274500000.0,476600000.0,273200000.0
Cash And Cash Equivalents,224700000.0,274500000.0,476600000.0,273200000.0
Cash Financial,224700000.0,274500000.0,476600000.0,273200000.0
Receivables,946900000.0,820300000.0,711300000.0,664000000.0
Accounts Receivable,946900000.0,820300000.0,711300000.0,664000000.0
Gross Accounts Receivable,953700000.0,829600000.0,721100000.0,666600000.0
Allowance For Doubtful Accounts Receivable,-6800000.0,-9300000.0,-9800000.0,-2600000.0
Restricted Cash,,,66800000.0,77900000.0
Other Current Assets,156800000.0,166500000.0,140100000.0,105100000.0
Total Non Current Assets,6840500000.0,6858300000.0,3561500000.0,2838100000.0
Net PPE,373700000.0,439200000.0,454200000.0,188900000.0
Gross PPE,741700000.0,771900000.0,761200000.0,612800000.0
Properties,2500000.0,2700000.0,2600000.0,2600000.0
Machinery Furniture Equipment,189700000.0,196800000.0,196900000.0,174600000.0
Other Properties,549500000.0,572400000.0,561700000.0,435600000.0
Accumulated Depreciation,-368000000.0,-332700000.0,-307000000.0,-423900000.0
Goodwill And Other Intangible Assets,4562000000.0,5145000000.0,2258100000.0,2056200000.0
Goodwill,3484900000.0,3720100000.0,1674500000.0,1500000000.0
Other Intangible Assets,1077100000.0,1424900000.0,583600000.0,556200000.0
Investments And Advances,221600000.0,194000000.0,141600000.0,100400000.0
Non Current Accounts Receivable,118500000.0,89800000.0,81900000.0,47500000.0
Non Current Deferred Assets,1365500000.0,906600000.0,562700000.0,379200000.0
Other Non Current Assets,199200000.0,83700000.0,63000000.0,65900000.0
Total Liabilities Net Minority Interest,6249600000.0,6310600000.0,3543200000.0,2753100000.0
Current Liabilities,1313300000.0,1288000000.0,1341300000.0,802600000.0
Payables And Accrued Expenses,662600000.0,663300000.0,490000000.0,398100000.0
Payables,443000000.0,461200000.0,321100000.0,311100000.0
Accounts Payable,244900000.0,248900000.0,151800000.0,133700000.0
Total Tax Payable,40900000.0,42600000.0,38500000.0,68900000.0
Dividends Payable,75000000.0,66800000.0,62200000.0,55400000.0
Other Payable,82200000.0,102900000.0,68600000.0,53100000.0
Current Accrued Expenses,219600000.0,202100000.0,168900000.0,87000000.0
Pensionand Other Post Retirement Benefit Plans Current,348100000.0,343700000.0,260400000.0,232200000.0
Current Debt And Capital Lease Obligation,45400000.0,40200000.0,435200000.0,
Current Debt,,,399900000.0,
Other Current Borrowings,,,399900000.0,
Current Capital Lease Obligation,45400000.0,40200000.0,35300000.0,
Current Deferred Liabilities,257200000.0,240800000.0,155700000.0,125700000.0
Current Deferred Revenue,257200000.0,240800000.0,155700000.0,125700000.0
Other Current Liabilities,,,,46600000.0
Total Non Current Liabilities Net Minority Interest,4936300000.0,5022600000.0,2201900000.0,1950500000.0
Long Term Debt And Capital Lease Obligation,4020800000.0,4150700000.0,1675900000.0,1470400000.0
Long Term Debt,3793000000.0,3887600000.0,1387600000.0,1470400000.0
Long Term Capital Lease Obligation,227800000.0,263100000.0,288300000.0,
Non Current Deferred Liabilities,661900000.0,597900000.0,302200000.0,247400000.0
Non Current Deferred Taxes Liabilities,446100000.0,400700000.0,126800000.0,86700000.0
Non Current Deferred Revenue,215800000.0,197200000.0,175400000.0,160700000.0
Tradeand Other Payables Non Current,45900000.0,48200000.0,37400000.0,
Employee Benefits,157800000.0,162800000.0,144300000.0,
Non Current Pension And Other Postretirement Benefit Plans,157800000.0,162800000.0,144300000.0,
Other Non Current Liabilities,49900000.0,63000000.0,42100000.0,232700000.0
Total Equity Gross Minority Interest,1919200000.0,1809200000.0,1346600000.0,1127600000.0
Stockholders Equity,1919200000.0,1809200000.0,1346600000.0,1127600000.0
Capital Stock,1600000.0,1600000.0,1600000.0,1600000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,1600000.0,1600000.0,1600000.0,1600000.0
Additional Paid In Capital,1344700000.0,1245500000.0,1178500000.0,1109300000.0
Retained Earnings,2824000000.0,2583800000.0,2302600000.0,2087700000.0
Treasury Stock,2024800000.0,2030900000.0,2035700000.0,1999800000.0
Gains Losses Not Affecting Retained Earnings,-226300000.0,9200000.0,-100400000.0,-71200000.0
Total Capitalization,5712200000.0,5696800000.0,2734200000.0,2598000000.0
Common Stock Equity,1919200000.0,1809200000.0,1346600000.0,1127600000.0
Capital Lease Obligations,273200000.0,303300000.0,323600000.0,
Net Tangible Assets,-2642800000.0,-3335800000.0,-911500000.0,-928600000.0
Working Capital,15100000.0,-26700000.0,-13300000.0,239700000.0
Invested Capital,5712200000.0,5696800000.0,3134100000.0,2598000000.0
Tangible Book Value,-2642800000.0,-3335800000.0,-911500000.0,-928600000.0
Total Debt,4066200000.0,4190900000.0,2111100000.0,1470400000.0
Net Debt,3568300000.0,3613100000.0,1310900000.0,1197200000.0
Share Issued,154500000.0,154425688.0,154400000.0,154500000.0
Ordinary Shares Number,117300000.0,116125688.0,115100000.0,114300000.0
Treasury Shares Number,37200000.0,38300000.0,39300000.0,40200000.0
