,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,17837000000.0,17523000000.0,15283000000.0,14518000000.0
Current Assets,5565000000.0,5174000000.0,5057000000.0,5041000000.0
Cash Cash Equivalents And Short Term Investments,270000000.0,303000000.0,442000000.0,539000000.0
Cash And Cash Equivalents,270000000.0,303000000.0,442000000.0,539000000.0
Receivables,2207000000.0,2235000000.0,2263000000.0,2164000000.0
Accounts Receivable,2092000000.0,2132000000.0,2131000000.0,2050000000.0
Other Receivables,170000000.0,153000000.0,181000000.0,167000000.0
Receivables Adjustments Allowances,-55000000.0,-50000000.0,-49000000.0,-53000000.0
Inventory,2239000000.0,1903000000.0,1790000000.0,1813000000.0
Raw Materials,773000000.0,657000000.0,592000000.0,637000000.0
Work In Process,242000000.0,189000000.0,206000000.0,214000000.0
Finished Goods,1442000000.0,1202000000.0,1147000000.0,1153000000.0
Inventories Adjustments Allowances,-218000000.0,-145000000.0,-155000000.0,-191000000.0
Other Current Assets,849000000.0,733000000.0,562000000.0,525000000.0
Total Non Current Assets,12272000000.0,12349000000.0,10226000000.0,9477000000.0
Net PPE,8097000000.0,8042000000.0,7450000000.0,7159000000.0
Gross PPE,18528000000.0,18333000000.0,17839000000.0,17714000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,169000000.0,174000000.0,165000000.0,169000000.0
Buildings And Improvements,2993000000.0,2932000000.0,2877000000.0,2787000000.0
Machinery Furniture Equipment,14606000000.0,14382000000.0,13946000000.0,14059000000.0
Construction In Progress,760000000.0,845000000.0,851000000.0,699000000.0
Accumulated Depreciation,-10431000000.0,-10291000000.0,-10389000000.0,-10555000000.0
Goodwill And Other Intangible Assets,2650000000.0,2727000000.0,1467000000.0,1474000000.0
Goodwill,1840000000.0,1895000000.0,1467000000.0,1474000000.0
Other Intangible Assets,810000000.0,832000000.0,,
Investments And Advances,290000000.0,300000000.0,268000000.0,224000000.0
Long Term Equity Investment,290000000.0,300000000.0,268000000.0,224000000.0
Other Non Current Assets,1235000000.0,1280000000.0,1041000000.0,620000000.0
Total Liabilities Net Minority Interest,17100000000.0,16654000000.0,15089000000.0,14564000000.0
Current Liabilities,6749000000.0,6443000000.0,6919000000.0,6536000000.0
Payables And Accrued Expenses,6186000000.0,5824000000.0,5255000000.0,5314000000.0
Payables,4543000000.0,4027000000.0,3638000000.0,3795000000.0
Accounts Payable,3840000000.0,3336000000.0,3055000000.0,3190000000.0
Total Tax Payable,323000000.0,332000000.0,231000000.0,260000000.0
Dividends Payable,380000000.0,359000000.0,352000000.0,345000000.0
Current Accrued Expenses,1643000000.0,1797000000.0,1617000000.0,1519000000.0
Interest Payable,85000000.0,87000000.0,81000000.0,75000000.0
Current Debt And Capital Lease Obligation,563000000.0,619000000.0,1664000000.0,1208000000.0
Current Debt,433000000.0,486000000.0,1534000000.0,1208000000.0
Other Current Borrowings,433000000.0,486000000.0,1534000000.0,1208000000.0
Current Capital Lease Obligation,130000000.0,133000000.0,130000000.0,
Other Current Liabilities,,,,14000000.0
Total Non Current Liabilities Net Minority Interest,10351000000.0,10211000000.0,8170000000.0,8028000000.0
Long Term Debt And Capital Lease Obligation,8141000000.0,7878000000.0,6213000000.0,6247000000.0
Long Term Debt,8141000000.0,7878000000.0,6213000000.0,6247000000.0
Non Current Deferred Liabilities,694000000.0,723000000.0,511000000.0,458000000.0
Non Current Deferred Taxes Liabilities,694000000.0,723000000.0,511000000.0,458000000.0
Employee Benefits,809000000.0,864000000.0,897000000.0,931000000.0
Preferred Securities Outside Stock Equity,26000000.0,28000000.0,29000000.0,64000000.0
Other Non Current Liabilities,681000000.0,718000000.0,520000000.0,328000000.0
Total Equity Gross Minority Interest,737000000.0,869000000.0,194000000.0,-46000000.0
Stockholders Equity,514000000.0,626000000.0,-33000000.0,-287000000.0
Capital Stock,473000000.0,473000000.0,473000000.0,473000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,473000000.0,473000000.0,473000000.0,473000000.0
Additional Paid In Capital,605000000.0,657000000.0,556000000.0,548000000.0
Retained Earnings,7858000000.0,7567000000.0,6686000000.0,5947000000.0
Treasury Stock,5183000000.0,4899000000.0,4454000000.0,3956000000.0
Gains Losses Not Affecting Retained Earnings,-3239000000.0,-3172000000.0,-3294000000.0,-3299000000.0
Minority Interest,223000000.0,243000000.0,227000000.0,241000000.0
Total Capitalization,8655000000.0,8504000000.0,6180000000.0,5960000000.0
Common Stock Equity,514000000.0,626000000.0,-33000000.0,-287000000.0
Capital Lease Obligations,130000000.0,133000000.0,130000000.0,
Net Tangible Assets,-2136000000.0,-2101000000.0,-1500000000.0,-1761000000.0
Working Capital,-1184000000.0,-1269000000.0,-1862000000.0,-1495000000.0
Invested Capital,9088000000.0,8990000000.0,7714000000.0,7168000000.0
Tangible Book Value,-2136000000.0,-2101000000.0,-1500000000.0,-1761000000.0
Total Debt,8704000000.0,8497000000.0,7877000000.0,7455000000.0
Net Debt,8304000000.0,8061000000.0,7305000000.0,6916000000.0
Share Issued,378600000.0,378600000.0,378600000.0,378600000.0
Ordinary Shares Number,336800000.0,338700000.0,341500000.0,345000000.0
Treasury Shares Number,41800000.0,39900000.0,37100000.0,33600000.0
