,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,211116000000.0,204680000000.0,169369000000.0,146069000000.0
Cash And Cash Equivalents,2994000000.0,3147000000.0,3278000000.0,2681000000.0
Other Short Term Investments,72163000000.0,70388000000.0,37422000000.0,34103000000.0
Receivables,6616000000.0,5980000000.0,6425000000.0,6039000000.0
Accounts Receivable,3025000000.0,2607000000.0,2702000000.0,2401000000.0
Other Receivables,3274000000.0,3052000000.0,3378000000.0,3638000000.0
Prepaid Assets,139000000.0,129000000.0,101000000.0,93000000.0
Net PPE,3163000000.0,3288000000.0,3316000000.0,2379000000.0
Gross PPE,6677000000.0,6650000000.0,6205000000.0,5164000000.0
Land And Improvements,663000000.0,663000000.0,647000000.0,611000000.0
Buildings And Improvements,1674000000.0,1620000000.0,1593000000.0,1561000000.0
Machinery Furniture Equipment,,,2127000000.0,1990000000.0
Other Properties,3739000000.0,3792000000.0,3448000000.0,2508000000.0
Construction In Progress,84000000.0,108000000.0,85000000.0,81000000.0
Leases,517000000.0,467000000.0,432000000.0,403000000.0
Accumulated Depreciation,-3514000000.0,-3362000000.0,-2889000000.0,-2785000000.0
Goodwill And Other Intangible Assets,5791000000.0,5053000000.0,5446000000.0,3456000000.0
Goodwill,4514000000.0,4258000000.0,4252000000.0,2478000000.0
Other Intangible Assets,1277000000.0,795000000.0,1194000000.0,978000000.0
Investments And Advances,75081000000.0,73144000000.0,40029000000.0,36670000000.0
Long Term Equity Investment,,,0.0,420000000.0
Trading Securities,512000000.0,560000000.0,297000000.0,287000000.0
Available For Sale Securities,2398000000.0,2185000000.0,2293000000.0,1842000000.0
Held To Maturity Securities,8000000.0,11000000.0,17000000.0,18000000.0
Total Liabilities Net Minority Interest,188906000000.0,181569000000.0,148166000000.0,129819000000.0
Payables And Accrued Expenses,2233000000.0,2614000000.0,2441000000.0,1562000000.0
Current Accrued Expenses,,,2441000000.0,1562000000.0
Current Debt And Capital Lease Obligation,0.0,39000000.0,1011000000.0,0.0
Current Debt,0.0,39000000.0,1011000000.0,0.0
Other Current Borrowings,0.0,39000000.0,1011000000.0,0.0
Long Term Debt And Capital Lease Obligation,11821000000.0,14973000000.0,14970000000.0,14426000000.0
Long Term Debt,11821000000.0,14973000000.0,14970000000.0,14426000000.0
Derivative Product Liabilities,436000000.0,474000000.0,542000000.0,271000000.0
Total Equity Gross Minority Interest,22210000000.0,23111000000.0,21203000000.0,16250000000.0
Stockholders Equity,22210000000.0,23111000000.0,21203000000.0,16250000000.0
Capital Stock,4167000000.0,4167000000.0,3821000000.0,3382000000.0
Preferred Stock,2116000000.0,2116000000.0,1770000000.0,1331000000.0
Common Stock,2051000000.0,2051000000.0,2051000000.0,2051000000.0
Additional Paid In Capital,3624000000.0,3635000000.0,3599000000.0,2873000000.0
Retained Earnings,20236000000.0,18384000000.0,18315000000.0,16578000000.0
Treasury Stock,7024000000.0,5676000000.0,5724000000.0,6471000000.0
Gains Losses Not Affecting Retained Earnings,1207000000.0,2601000000.0,1192000000.0,-112000000.0
Minority Interest,,,0.0,0.0
Total Capitalization,34031000000.0,38084000000.0,36173000000.0,30676000000.0
Preferred Stock Equity,2116000000.0,2116000000.0,1770000000.0,1331000000.0
Common Stock Equity,20094000000.0,20995000000.0,19433000000.0,14919000000.0
Net Tangible Assets,16419000000.0,18058000000.0,15757000000.0,12794000000.0
Invested Capital,31915000000.0,36007000000.0,34403000000.0,29345000000.0
Tangible Book Value,14303000000.0,15942000000.0,13987000000.0,11463000000.0
Total Debt,11821000000.0,15012000000.0,14970000000.0,14426000000.0
Net Debt,8827000000.0,11865000000.0,11692000000.0,11745000000.0
Share Issued,923892581.0,923892581.0,923892581.0,923892581.0
Ordinary Shares Number,682777664.0,712760325.0,708915629.0,646630857.0
Preferred Shares Number,36000000.0,36000000.0,,18000000.0
Treasury Shares Number,241114917.0,211132256.0,214976952.0,277261724.0
