,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,9220000000.0,9342000000.0,8602900000.0,8687000000.0
Current Assets,1837000000.0,1791000000.0,1999900000.0,1888000000.0
Cash Cash Equivalents And Short Term Investments,339000000.0,438000000.0,404900000.0,309600000.0
Cash And Cash Equivalents,339000000.0,438000000.0,404900000.0,309600000.0
Other Short Term Investments,,,,0.0
Receivables,800000000.0,709000000.0,782000000.0,701900000.0
Accounts Receivable,747000000.0,673000000.0,782000000.0,701900000.0
Gross Accounts Receivable,760000000.0,691000000.0,811400000.0,
Allowance For Doubtful Accounts Receivable,-13000000.0,-18000000.0,-29400000.0,
Taxes Receivable,53000000.0,36000000.0,,
Inventory,504000000.0,466000000.0,561700000.0,598900000.0
Raw Materials,139000000.0,134000000.0,122800000.0,129700000.0
Work In Process,72000000.0,68000000.0,82500000.0,89200000.0
Finished Goods,293000000.0,264000000.0,356400000.0,380000000.0
Prepaid Assets,111000000.0,112000000.0,121700000.0,133000000.0
Hedging Assets Current,,,28900000.0,21300000.0
Other Current Assets,83000000.0,66000000.0,100700000.0,123300000.0
Total Non Current Assets,7383000000.0,7551000000.0,6603000000.0,6799000000.0
Net PPE,966000000.0,967000000.0,961700000.0,870600000.0
Gross PPE,2274000000.0,2359000000.0,2194300000.0,2076800000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,51000000.0,54000000.0,51900000.0,55000000.0
Buildings And Improvements,561000000.0,595000000.0,553600000.0,560300000.0
Machinery Furniture Equipment,1335000000.0,1414000000.0,1327500000.0,1353900000.0
Other Properties,193000000.0,176000000.0,159300000.0,870600000.0
Construction In Progress,134000000.0,120000000.0,102000000.0,107600000.0
Accumulated Depreciation,-1308000000.0,-1392000000.0,-1232600000.0,-1206200000.0
Goodwill And Other Intangible Assets,6295000000.0,6490000000.0,5572800000.0,5851600000.0
Goodwill,3976000000.0,3986000000.0,3396500000.0,3431300000.0
Other Intangible Assets,2319000000.0,2504000000.0,2176300000.0,2420300000.0
Other Non Current Assets,122000000.0,94000000.0,68500000.0,76800000.0
Total Liabilities Net Minority Interest,4177000000.0,4372000000.0,3508000000.0,3554000000.0
Current Liabilities,1186000000.0,1317000000.0,995500000.0,1013300000.0
Payables And Accrued Expenses,697000000.0,763000000.0,792500000.0,888800000.0
Payables,331000000.0,378000000.0,375000000.0,352200000.0
Accounts Payable,268000000.0,305000000.0,307900000.0,283900000.0
Total Tax Payable,63000000.0,73000000.0,67100000.0,68300000.0
Income Tax Payable,57000000.0,60000000.0,56100000.0,58100000.0
Current Accrued Expenses,366000000.0,385000000.0,417500000.0,536600000.0
Interest Payable,8000000.0,13000000.0,10800000.0,11600000.0
Current Provisions,203000000.0,134000000.0,125000000.0,
Pensionand Other Post Retirement Benefit Plans Current,172000000.0,142000000.0,178800000.0,161900000.0
Current Debt And Capital Lease Obligation,232000000.0,347000000.0,46000000.0,92400000.0
Current Debt,182000000.0,299000000.0,2300000.0,92400000.0
Current Notes Payable,182000000.0,299000000.0,2300000.0,92400000.0
Other Current Borrowings,182000000.0,299000000.0,2300000.0,92400000.0
Current Capital Lease Obligation,50000000.0,48000000.0,43700000.0,
Current Deferred Liabilities,51000000.0,41000000.0,29200000.0,29300000.0
Current Deferred Revenue,51000000.0,41000000.0,29200000.0,29300000.0
Other Current Liabilities,3000000.0,32000000.0,2800000.0,2800000.0
Total Non Current Liabilities Net Minority Interest,2991000000.0,3055000000.0,2512500000.0,2540700000.0
Long Term Debt And Capital Lease Obligation,2058000000.0,2108000000.0,1552600000.0,1564900000.0
Long Term Debt,1913000000.0,1978000000.0,1433100000.0,1564900000.0
Long Term Capital Lease Obligation,145000000.0,130000000.0,119500000.0,
Non Current Deferred Liabilities,408000000.0,393000000.0,479600000.0,552800000.0
Non Current Deferred Taxes Liabilities,408000000.0,393000000.0,479600000.0,552800000.0
Other Non Current Liabilities,525000000.0,554000000.0,480300000.0,423000000.0
Total Equity Gross Minority Interest,5043000000.0,4970000000.0,5094900000.0,5133000000.0
Stockholders Equity,5042000000.0,4967000000.0,5092500000.0,5121100000.0
Capital Stock,3000000.0,3000000.0,2600000.0,2600000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,3000000.0,3000000.0,2600000.0,2600000.0
Additional Paid In Capital,6606000000.0,6604000000.0,6586700000.0,6522300000.0
Retained Earnings,1560000000.0,1233000000.0,1404200000.0,1225900000.0
Treasury Stock,2535000000.0,2409000000.0,2301300000.0,2151000000.0
Gains Losses Not Affecting Retained Earnings,-592000000.0,-464000000.0,-599700000.0,-478700000.0
Minority Interest,1000000.0,3000000.0,2400000.0,11900000.0
Total Capitalization,6955000000.0,6945000000.0,6525600000.0,6686000000.0
Common Stock Equity,5042000000.0,4967000000.0,5092500000.0,5121100000.0
Capital Lease Obligations,195000000.0,178000000.0,163200000.0,
Net Tangible Assets,-1253000000.0,-1523000000.0,-480300000.0,-730500000.0
Working Capital,651000000.0,474000000.0,1004400000.0,874700000.0
Invested Capital,7137000000.0,7244000000.0,6527900000.0,6778400000.0
Tangible Book Value,-1253000000.0,-1523000000.0,-480300000.0,-730500000.0
Total Debt,2290000000.0,2455000000.0,1598600000.0,1657300000.0
Net Debt,1756000000.0,1839000000.0,1030500000.0,1347700000.0
Share Issued,264500000.0,264500000.0,264500000.0,264500000.0
Ordinary Shares Number,217400000.0,218700000.0,221300000.0,223000000.0
Treasury Shares Number,47100000.0,45800000.0,43200000.0,41500000.0
