,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Total Assets,20782000000.0,21462000000.0,19242000000.0,19694000000.0
Current Assets,7268000000.0,7263000000.0,5784000000.0,5554000000.0
Cash Cash Equivalents And Short Term Investments,1088000000.0,1203000000.0,945000000.0,927000000.0
Cash And Cash Equivalents,1088000000.0,1203000000.0,945000000.0,927000000.0
Receivables,2865000000.0,2928000000.0,2377000000.0,2320000000.0
Accounts Receivable,2865000000.0,2928000000.0,2377000000.0,2320000000.0
Gross Accounts Receivable,2910000000.0,2969000000.0,2406000000.0,2345000000.0
Allowance For Doubtful Accounts Receivable,-45000000.0,-41000000.0,-29000000.0,-25000000.0
Inventory,2676000000.0,2511000000.0,1950000000.0,1836000000.0
Raw Materials,390000000.0,320000000.0,251000000.0,260000000.0
Work In Process,1066000000.0,991000000.0,851000000.0,739000000.0
Finished Goods,1220000000.0,1200000000.0,848000000.0,837000000.0
Prepaid Assets,639000000.0,621000000.0,512000000.0,471000000.0
Assets Held For Sale Current,,,,0.0
Total Non Current Assets,13514000000.0,14199000000.0,13458000000.0,14140000000.0
Net PPE,3567000000.0,3778000000.0,3650000000.0,3574000000.0
Gross PPE,9773000000.0,10519000000.0,9954000000.0,9480000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,106000000.0,128000000.0,147000000.0,152000000.0
Buildings And Improvements,1331000000.0,1469000000.0,1442000000.0,1393000000.0
Machinery Furniture Equipment,7727000000.0,8308000000.0,7849000000.0,7298000000.0
Construction In Progress,609000000.0,614000000.0,516000000.0,637000000.0
Accumulated Depreciation,-6206000000.0,-6741000000.0,-6304000000.0,-5906000000.0
Goodwill And Other Intangible Assets,6546000000.0,7139000000.0,6817000000.0,7336000000.0
Goodwill,5258000000.0,5590000000.0,5224000000.0,5740000000.0
Other Intangible Assets,1288000000.0,1549000000.0,1593000000.0,1596000000.0
Non Current Deferred Assets,2498000000.0,2499000000.0,2178000000.0,2776000000.0
Non Current Deferred Taxes Assets,2498000000.0,2499000000.0,2178000000.0,2776000000.0
Other Non Current Assets,903000000.0,783000000.0,813000000.0,454000000.0
Total Liabilities Net Minority Interest,9885000000.0,10714000000.0,9747000000.0,9124000000.0
Current Liabilities,4632000000.0,4656000000.0,3690000000.0,3540000000.0
Payables And Accrued Expenses,2744000000.0,3175000000.0,2196000000.0,2263000000.0
Payables,2181000000.0,2457000000.0,1706000000.0,1777000000.0
Accounts Payable,1593000000.0,1911000000.0,1276000000.0,1357000000.0
Total Tax Payable,162000000.0,146000000.0,113000000.0,94000000.0
Income Tax Payable,162000000.0,146000000.0,113000000.0,94000000.0
Dividends Payable,356000000.0,327000000.0,317000000.0,308000000.0
Other Payable,70000000.0,73000000.0,,18000000.0
Current Accrued Expenses,563000000.0,718000000.0,490000000.0,486000000.0
Interest Payable,28000000.0,28000000.0,30000000.0,31000000.0
Current Provisions,182000000.0,236000000.0,229000000.0,245000000.0
Current Debt And Capital Lease Obligation,1040000000.0,621000000.0,810000000.0,570000000.0
Current Debt,914000000.0,503000000.0,694000000.0,570000000.0
Other Current Borrowings,914000000.0,503000000.0,694000000.0,
Current Capital Lease Obligation,126000000.0,118000000.0,116000000.0,
Current Deferred Liabilities,63000000.0,51000000.0,47000000.0,36000000.0
Current Deferred Revenue,63000000.0,51000000.0,47000000.0,36000000.0
Other Current Liabilities,603000000.0,573000000.0,408000000.0,426000000.0
Total Non Current Liabilities Net Minority Interest,5253000000.0,6058000000.0,6057000000.0,5584000000.0
Long Term Debt And Capital Lease Obligation,3292000000.0,3589000000.0,3452000000.0,3395000000.0
Long Term Debt,3292000000.0,3589000000.0,3452000000.0,3395000000.0
Non Current Deferred Liabilities,244000000.0,181000000.0,143000000.0,156000000.0
Non Current Deferred Taxes Liabilities,244000000.0,181000000.0,143000000.0,156000000.0
Tradeand Other Payables Non Current,304000000.0,302000000.0,252000000.0,239000000.0
Employee Benefits,695000000.0,1139000000.0,1336000000.0,1367000000.0
Non Current Pension And Other Postretirement Benefit Plans,695000000.0,1139000000.0,1336000000.0,1367000000.0
Preferred Securities Outside Stock Equity,,114000000.0,112000000.0,
Other Non Current Liabilities,718000000.0,847000000.0,874000000.0,427000000.0
Total Equity Gross Minority Interest,10897000000.0,10748000000.0,9495000000.0,10570000000.0
Stockholders Equity,10802000000.0,10634000000.0,9383000000.0,10570000000.0
Capital Stock,146000000.0,148000000.0,149000000.0,154000000.0
