,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Assets,109297000000.0,131107000000.0,115438000000.0,108709000000.0
Current Assets,31633000000.0,55567000000.0,52140000000.0,46386000000.0
Cash Cash Equivalents And Short Term Investments,21902000000.0,46554000000.0,43057000000.0,37827000000.0
Cash And Cash Equivalents,21383000000.0,30098000000.0,37239000000.0,20514000000.0
Other Short Term Investments,519000000.0,16456000000.0,5818000000.0,17313000000.0
Receivables,5953000000.0,5409000000.0,5551000000.0,5134000000.0
Accounts Receivable,5953000000.0,5409000000.0,5551000000.0,5134000000.0
Gross Accounts Receivable,6315000000.0,5782000000.0,5960000000.0,5505000000.0
Allowance For Doubtful Accounts Receivable,-362000000.0,-373000000.0,-409000000.0,-371000000.0
Prepaid Assets,3778000000.0,3604000000.0,3532000000.0,3425000000.0
Total Non Current Assets,77664000000.0,75540000000.0,63298000000.0,62323000000.0
Net PPE,9716000000.0,7049000000.0,6244000000.0,6252000000.0
Gross PPE,19674000000.0,15800000000.0,13825000000.0,13075000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,1166000000.0,871000000.0,885000000.0,896000000.0
Buildings And Improvements,4729000000.0,4734000000.0,4394000000.0,4253000000.0
Machinery Furniture Equipment,13267000000.0,9962000000.0,8266000000.0,7768000000.0
Construction In Progress,512000000.0,233000000.0,280000000.0,158000000.0
Accumulated Depreciation,-9958000000.0,-8751000000.0,-7581000000.0,-6823000000.0
Goodwill And Other Intangible Assets,45251000000.0,46365000000.0,47507000000.0,49058000000.0
Goodwill,43811000000.0,43935000000.0,43769000000.0,43779000000.0
Other Intangible Assets,1440000000.0,2430000000.0,3738000000.0,5279000000.0
Non Current Deferred Assets,12782000000.0,13636000000.0,3252000000.0,2696000000.0
Non Current Deferred Taxes Assets,12782000000.0,13636000000.0,3252000000.0,2696000000.0
Other Non Current Assets,9915000000.0,8490000000.0,6295000000.0,4317000000.0
Total Liabilities Net Minority Interest,115065000000.0,125155000000.0,102721000000.0,86346000000.0
Current Liabilities,19511000000.0,24164000000.0,17200000000.0,18630000000.0
Payables And Accrued Expenses,1317000000.0,745000000.0,637000000.0,580000000.0
Payables,1317000000.0,745000000.0,637000000.0,580000000.0
Accounts Payable,1317000000.0,745000000.0,637000000.0,580000000.0
Pensionand Other Post Retirement Benefit Plans Current,1944000000.0,2017000000.0,1453000000.0,1628000000.0
Current Debt And Capital Lease Obligation,3749000000.0,8250000000.0,2371000000.0,4494000000.0
Current Debt,3749000000.0,8250000000.0,2371000000.0,4494000000.0
Other Current Borrowings,3749000000.0,8250000000.0,2371000000.0,4494000000.0
Current Deferred Liabilities,8357000000.0,8775000000.0,8002000000.0,8374000000.0
Current Deferred Revenue,8357000000.0,8775000000.0,8002000000.0,8374000000.0
Other Current Liabilities,4144000000.0,4377000000.0,4737000000.0,3554000000.0
Total Non Current Liabilities Net Minority Interest,95554000000.0,100991000000.0,85521000000.0,67716000000.0
Long Term Debt And Capital Lease Obligation,72110000000.0,75995000000.0,69226000000.0,51673000000.0
Long Term Debt,72110000000.0,75995000000.0,69226000000.0,51673000000.0
Non Current Deferred Liabilities,6031000000.0,7864000000.0,,
Non Current Deferred Taxes Liabilities,6031000000.0,7864000000.0,,
Tradeand Other Payables Non Current,12210000000.0,12345000000.0,12463000000.0,13295000000.0
Other Non Current Liabilities,5203000000.0,4787000000.0,3832000000.0,2748000000.0
Total Equity Gross Minority Interest,-5768000000.0,5952000000.0,12717000000.0,22363000000.0
Stockholders Equity,-6220000000.0,5238000000.0,12074000000.0,21785000000.0
Capital Stock,26808000000.0,26533000000.0,26486000000.0,26909000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,26808000000.0,26533000000.0,26486000000.0,26909000000.0
Retained Earnings,-31336000000.0,-20120000000.0,-12696000000.0,-3496000000.0
Gains Losses Not Affecting Retained Earnings,-1692000000.0,-1175000000.0,-1716000000.0,-1628000000.0
Minority Interest,452000000.0,714000000.0,643000000.0,578000000.0
Total Capitalization,65890000000.0,81233000000.0,81300000000.0,73458000000.0
Common Stock Equity,-6220000000.0,5238000000.0,12074000000.0,21785000000.0
Net Tangible Assets,-51471000000.0,-41127000000.0,-35433000000.0,-27273000000.0
Working Capital,12122000000.0,31403000000.0,34940000000.0,27756000000.0
Invested Capital,69639000000.0,89483000000.0,83671000000.0,77952000000.0
Tangible Book Value,-51471000000.0,-41127000000.0,-35433000000.0,-27273000000.0
Total Debt,75859000000.0,84245000000.0,71597000000.0,56167000000.0
Net Debt,54476000000.0,54147000000.0,34358000000.0,35653000000.0
Share Issued,2665000000.0,2814000000.0,3067000000.0,3359000000.0
Ordinary Shares Number,2665000000.0,2814000000.0,3067000000.0,3359000000.0
