,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,3474400000.0,3160700000.0,3058000000.0,3071500000.0
Current Assets,1752600000.0,1618000000.0,1500400000.0,1638500000.0
Cash Cash Equivalents And Short Term Investments,631400000.0,689600000.0,551400000.0,645000000.0
Cash And Cash Equivalents,443300000.0,573100000.0,374000000.0,259700000.0
Other Short Term Investments,188100000.0,116500000.0,177400000.0,385300000.0
Receivables,634400000.0,585000000.0,589500000.0,647300000.0
Accounts Receivable,634400000.0,585000000.0,589500000.0,647300000.0
Gross Accounts Receivable,,,596200000.0,
Allowance For Doubtful Accounts Receivable,,,-6700000.0,
Inventory,447700000.0,300100000.0,303000000.0,304700000.0
Raw Materials,286300000.0,159200000.0,168300000.0,174400000.0
Work In Process,42000000.0,21800000.0,21700000.0,23300000.0
Finished Goods,190200000.0,143400000.0,136800000.0,137600000.0
Inventories Adjustments Allowances,-70800000.0,-24300000.0,-23800000.0,-30600000.0
Other Current Assets,39100000.0,43300000.0,56500000.0,41500000.0
Total Non Current Assets,1721800000.0,1542700000.0,1557600000.0,1433000000.0
Net PPE,639200000.0,582900000.0,592300000.0,540000000.0
Gross PPE,1375700000.0,1264200000.0,1203800000.0,1096800000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,22900000.0,11600000.0,11600000.0,11200000.0
Buildings And Improvements,377000000.0,349200000.0,334100000.0,323300000.0
Machinery Furniture Equipment,137500000.0,132100000.0,124300000.0,118500000.0
Other Properties,838300000.0,771300000.0,733800000.0,643800000.0
Accumulated Depreciation,-736500000.0,-681300000.0,-611500000.0,-556800000.0
Goodwill And Other Intangible Assets,992600000.0,870700000.0,884400000.0,806100000.0
Goodwill,627800000.0,546800000.0,546000000.0,513000000.0
Other Intangible Assets,364800000.0,323900000.0,338400000.0,293100000.0
Other Non Current Assets,90000000.0,89100000.0,80900000.0,86900000.0
Total Liabilities Net Minority Interest,1642200000.0,1312400000.0,1391200000.0,1354500000.0
Current Liabilities,1118800000.0,886300000.0,766500000.0,785300000.0
Payables And Accrued Expenses,1041100000.0,831700000.0,717900000.0,743600000.0
Payables,745900000.0,595200000.0,509600000.0,543800000.0
Accounts Payable,745900000.0,595200000.0,509600000.0,543800000.0
Current Accrued Expenses,295200000.0,236500000.0,208300000.0,199800000.0
Current Provisions,70900000.0,47800000.0,41800000.0,41700000.0
Current Debt And Capital Lease Obligation,6800000.0,6800000.0,6800000.0,
Current Debt,6800000.0,6800000.0,6800000.0,
Total Non Current Liabilities Net Minority Interest,523400000.0,426100000.0,624700000.0,569200000.0
Long Term Provisions,113500000.0,94500000.0,92400000.0,97700000.0
Long Term Debt And Capital Lease Obligation,212200000.0,140800000.0,315900000.0,221400000.0
Long Term Debt,189900000.0,106400000.0,277200000.0,221400000.0
Long Term Capital Lease Obligation,22300000.0,34400000.0,38700000.0,
Non Current Accrued Expenses,,94500000.0,92400000.0,97700000.0
Employee Benefits,15900000.0,13600000.0,27800000.0,49400000.0
Non Current Pension And Other Postretirement Benefit Plans,15900000.0,13600000.0,27800000.0,49400000.0
Other Non Current Liabilities,181800000.0,177200000.0,188600000.0,200700000.0
Total Equity Gross Minority Interest,1832200000.0,1848300000.0,1666800000.0,1717000000.0
Stockholders Equity,1832200000.0,1848300000.0,1666800000.0,1717000000.0
Capital Stock,295200000.0,295400000.0,295400000.0,295500000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,295200000.0,295400000.0,295400000.0,295500000.0
Additional Paid In Capital,545200000.0,520400000.0,509000000.0,496700000.0
Retained Earnings,2826600000.0,2509600000.0,2323400000.0,2102800000.0
Treasury Stock,1503400000.0,1155900000.0,1112700000.0,827200000.0
Gains Losses Not Affecting Retained Earnings,-331400000.0,-321200000.0,-348300000.0,-350800000.0
Total Capitalization,2022100000.0,1954700000.0,1944000000.0,1938400000.0
Common Stock Equity,1832200000.0,1848300000.0,1666800000.0,1717000000.0
Capital Lease Obligations,22300000.0,34400000.0,38700000.0,
Net Tangible Assets,839600000.0,977600000.0,782400000.0,910900000.0
Working Capital,633800000.0,731700000.0,733900000.0,853200000.0
Invested Capital,2028900000.0,1961500000.0,1950800000.0,1938400000.0
Tangible Book Value,839600000.0,977600000.0,782400000.0,910900000.0
Total Debt,219000000.0,147600000.0,322700000.0,221400000.0
Share Issued,190577214.0,190577214.0,190577214.0,190577214.0
Ordinary Shares Number,157652567.0,161769759.0,162371408.0,168159148.0
Treasury Shares Number,33055027.0,28937835.0,28336186.0,22548446.0
