,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,7609929000.0,4927503000.0,3691884000.0,3314559000.0
Current Assets,6635045000.0,3963544000.0,2769923000.0,2734816000.0
Cash Cash Equivalents And Short Term Investments,1728692000.0,1527791000.0,1230491000.0,923735000.0
Cash And Cash Equivalents,1728692000.0,1527791000.0,1230491000.0,923735000.0
Cash Financial,1241565000.0,602112000.0,417456000.0,427307000.0
Cash Equivalents,487127000.0,925679000.0,813035000.0,496428000.0
Receivables,3810286000.0,1998055000.0,1315091000.0,1581530000.0
Accounts Receivable,3810286000.0,1998055000.0,1315091000.0,1581530000.0
Gross Accounts Receivable,3816972000.0,2003634000.0,1326234000.0,1596875000.0
Allowance For Doubtful Accounts Receivable,-6686000.0,-5579000.0,-11143000.0,-15345000.0
Current Deferred Assets,987266000.0,327448000.0,131783000.0,159510000.0
Other Current Assets,108801000.0,110250000.0,92558000.0,70041000.0
Total Non Current Assets,974884000.0,963959000.0,921961000.0,579743000.0
Net PPE,947028000.0,939148000.0,889379000.0,504105000.0
Gross PPE,1488705000.0,1456136000.0,1368285000.0,951082000.0
Land And Improvements,147310000.0,150030000.0,145172000.0,144521000.0
Buildings And Improvements,494797000.0,492747000.0,478361000.0,473663000.0
Machinery Furniture Equipment,382676000.0,379344000.0,353923000.0,330316000.0
Other Properties,459158000.0,432723000.0,390035000.0,
Construction In Progress,4764000.0,1292000.0,794000.0,2582000.0
Accumulated Depreciation,-541677000.0,-516988000.0,-478906000.0,-446977000.0
Goodwill And Other Intangible Assets,7927000.0,7927000.0,7927000.0,7927000.0
Goodwill,7927000.0,7927000.0,7927000.0,7927000.0
Non Current Deferred Assets,729000.0,0.0,8034000.0,40465000.0
Non Current Deferred Taxes Assets,729000.0,0.0,8034000.0,40465000.0
Other Non Current Assets,19200000.0,16884000.0,16621000.0,27246000.0
Total Liabilities Net Minority Interest,4111938000.0,2264276000.0,1494665000.0,1326839000.0
Current Liabilities,3726297000.0,1893043000.0,1168318000.0,1326839000.0
Payables And Accrued Expenses,2502252000.0,1439317000.0,948768000.0,1136496000.0
Payables,2098627000.0,1182296000.0,759322000.0,920683000.0
Accounts Payable,2012461000.0,1136859000.0,735695000.0,902259000.0
Total Tax Payable,86166000.0,45437000.0,23627000.0,18424000.0
Income Tax Payable,86166000.0,45437000.0,23627000.0,18424000.0
Current Accrued Expenses,403625000.0,257021000.0,189446000.0,215813000.0
Current Debt And Capital Lease Obligation,82019000.0,74004000.0,65367000.0,
Current Capital Lease Obligation,82019000.0,74004000.0,65367000.0,
Current Deferred Liabilities,1142026000.0,379722000.0,154183000.0,190343000.0
Current Deferred Revenue,1142026000.0,379722000.0,154183000.0,190343000.0
Other Current Liabilities,,,,190343000.0
Total Non Current Liabilities Net Minority Interest,385641000.0,371233000.0,326347000.0,0.0
Long Term Debt And Capital Lease Obligation,385641000.0,364185000.0,326347000.0,
Long Term Capital Lease Obligation,385641000.0,364185000.0,326347000.0,
Non Current Deferred Liabilities,0.0,7048000.0,,
Non Current Deferred Taxes Liabilities,0.0,7048000.0,,
Tradeand Other Payables Non Current,,,,0.0
Total Equity Gross Minority Interest,3497991000.0,2663227000.0,2197219000.0,1987720000.0
Stockholders Equity,3494426000.0,2659637000.0,2195028000.0,1986838000.0
Capital Stock,1672000.0,1693000.0,1696000.0,1716000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,1672000.0,1693000.0,1696000.0,1716000.0
Additional Paid In Capital,3160000.0,157496000.0,3203000.0,1896000.0
Retained Earnings,3620008000.0,2600201000.0,2321316000.0,2088707000.0
Gains Losses Not Affecting Retained Earnings,-130414000.0,-99753000.0,-131187000.0,-105481000.0
Minority Interest,3565000.0,3590000.0,2191000.0,882000.0
Total Capitalization,3494426000.0,2659637000.0,2195028000.0,1986838000.0
Common Stock Equity,3494426000.0,2659637000.0,2195028000.0,1986838000.0
Capital Lease Obligations,467660000.0,438189000.0,391714000.0,
Net Tangible Assets,3486499000.0,2651710000.0,2187101000.0,1978911000.0
Working Capital,2908748000.0,2070501000.0,1601605000.0,1407977000.0
Invested Capital,3494426000.0,2659637000.0,2195028000.0,1986838000.0
Tangible Book Value,3486499000.0,2651710000.0,2187101000.0,1978911000.0
Total Debt,467660000.0,438189000.0,391714000.0,
Share Issued,167210000.0,169294000.0,169622000.0,171582000.0
Ordinary Shares Number,167210000.0,169294000.0,169622000.0,171582000.0
