,2022-02-28,2021-02-28,2020-02-29,2019-02-28
Total Assets,25855800000.0,27104800000.0,27323200000.0,29231500000.0
Current Assets,3329700000.0,3044500000.0,3484100000.0,3684000000.0
Cash Cash Equivalents And Short Term Investments,199400000.0,460600000.0,81400000.0,93600000.0
Cash And Cash Equivalents,199400000.0,460600000.0,81400000.0,93600000.0
Receivables,1119200000.0,1088500000.0,1215200000.0,1267900000.0
Accounts Receivable,899000000.0,785300000.0,864800000.0,846900000.0
Taxes Receivable,220200000.0,303200000.0,350400000.0,421000000.0
Inventory,1573200000.0,1291100000.0,1373600000.0,2130400000.0
Raw Materials,185300000.0,151100000.0,171700000.0,182600000.0
Work In Process,804800000.0,735900000.0,814700000.0,1480500000.0
Finished Goods,583100000.0,404100000.0,387200000.0,467300000.0
Prepaid Assets,254100000.0,40900000.0,38800000.0,48100000.0
Assets Held For Sale Current,,0.0,628500000.0,
Hedging Assets Current,92600000.0,48700000.0,57300000.0,
Other Current Assets,91200000.0,114700000.0,89300000.0,144000000.0
Total Non Current Assets,22526100000.0,24060300000.0,23839100000.0,25547500000.0
Net PPE,6283200000.0,6073500000.0,5598600000.0,5046000000.0
Gross PPE,8235500000.0,7807700000.0,7056800000.0,6751200000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,456200000.0,434000000.0,440200000.0,456700000.0
Buildings And Improvements,1109400000.0,983400000.0,975100000.0,1067300000.0
Machinery Furniture Equipment,4967800000.0,3828200000.0,3737400000.0,4012900000.0
Other Properties,478900000.0,477900000.0,481400000.0,5267300000.0
Construction In Progress,1223200000.0,2084200000.0,1422700000.0,1214300000.0
Accumulated Depreciation,-1952300000.0,-1734200000.0,-1458200000.0,-1705200000.0
Goodwill And Other Intangible Assets,10617600000.0,10525600000.0,10476000000.0,11286900000.0
Goodwill,7862400000.0,7793500000.0,7757100000.0,8088800000.0
Other Intangible Assets,2755200000.0,2732100000.0,2718900000.0,3198100000.0
Investments And Advances,2880100000.0,4606500000.0,4211000000.0,6700300000.0
Long Term Equity Investment,2688700000.0,2788400000.0,3093900000.0,3465600000.0
Other Investments,191400000.0,1818100000.0,1117100000.0,3234700000.0
Non Current Deferred Assets,2351500000.0,2492500000.0,2656300000.0,2183300000.0
Non Current Deferred Taxes Assets,2351500000.0,2492500000.0,2656300000.0,2183300000.0
Other Non Current Assets,393700000.0,362200000.0,897200000.0,331000000.0
Total Liabilities Net Minority Interest,13808000000.0,13175700000.0,14848900000.0,16394300000.0
Current Liabilities,2698800000.0,1269100000.0,2311800000.0,3163800000.0
Payables And Accrued Expenses,1479000000.0,970100000.0,1050700000.0,1113800000.0
Payables,965300000.0,484700000.0,582500000.0,662200000.0
Accounts Payable,899200000.0,460000000.0,557600000.0,616700000.0
Total Tax Payable,66100000.0,24700000.0,24900000.0,45500000.0
Income Tax Payable,21500000.0,24700000.0,24900000.0,24500000.0
Current Accrued Expenses,513700000.0,485400000.0,468200000.0,451600000.0
Interest Payable,85100000.0,93400000.0,94300000.0,107300000.0
Current Debt And Capital Lease Obligation,1008700000.0,98000000.0,1050400000.0,1856700000.0
Current Debt,928300000.0,29200000.0,973800000.0,1856700000.0
Commercial Paper,323000000.0,0.0,238900000.0,
Line Of Credit,,,0.0,
Other Current Borrowings,605300000.0,29200000.0,734900000.0,1856700000.0
Current Capital Lease Obligation,80400000.0,68800000.0,76600000.0,
Current Deferred Liabilities,32000000.0,,,
Current Deferred Revenue,32000000.0,,,
Other Current Liabilities,179100000.0,201000000.0,210700000.0,193300000.0
Total Non Current Liabilities Net Minority Interest,11109200000.0,11906600000.0,12537100000.0,13230500000.0
Long Term Debt And Capital Lease Obligation,9945500000.0,10884200000.0,11694400000.0,11759800000.0
Long Term Debt,9488200000.0,10413100000.0,11210800000.0,11759800000.0
Long Term Capital Lease Obligation,457300000.0,471100000.0,483600000.0,
Non Current Deferred Liabilities,619900000.0,569700000.0,384000000.0,1470700000.0
Non Current Deferred Taxes Liabilities,515800000.0,569700000.0,384000000.0,1470700000.0
Non Current Deferred Revenue,104100000.0,,,
Tradeand Other Payables Non Current,393700000.0,355000000.0,372400000.0,
Other Non Current Liabilities,150100000.0,97700000.0,86300000.0,
Total Equity Gross Minority Interest,12047800000.0,13929100000.0,12474300000.0,12837200000.0
Stockholders Equity,11731900000.0,13598900000.0,12131800000.0,12551000000.0
Capital Stock,2200000.0,2200000.0,2200000.0,2200000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,2200000.0,2200000.0,2200000.0,2200000.0
Additional Paid In Capital,1808900000.0,1604200000.0,1514600000.0,1410800000.0
Retained Earnings,14505400000.0,15117800000.0,13695300000.0,14276200000.0
Treasury Stock,4171900000.0,2789800000.0,2814000000.0,2784300000.0
Gains Losses Not Affecting Retained Earnings,-412700000.0,-335500000.0,-266300000.0,-353900000.0
Minority Interest,315900000.0,330200000.0,342500000.0,286200000.0
Total Capitalization,21220100000.0,24012000000.0,23342600000.0,24310800000.0
Common Stock Equity,11731900000.0,13598900000.0,12131800000.0,12551000000.0
Capital Lease Obligations,537700000.0,539900000.0,560200000.0,
Net Tangible Assets,1114300000.0,3073300000.0,1655800000.0,1264100000.0
Working Capital,630900000.0,1775400000.0,1172300000.0,520200000.0
Invested Capital,22148400000.0,24041200000.0,24316400000.0,26167500000.0
Tangible Book Value,1114300000.0,3073300000.0,1655800000.0,1264100000.0
Total Debt,10954200000.0,10982200000.0,12744800000.0,13616500000.0
Net Debt,10217100000.0,9981700000.0,12103200000.0,13522900000.0
Share Issued,215476199.0,215474568.0,214390951.0,214062597.0
Ordinary Shares Number,187645792.0,193398218.0,191128325.0,190128831.0
Treasury Shares Number,27830407.0,22076350.0,23262626.0,23933766.0
