,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Assets,4139800000.0,4209400000.0,4662300000.0,3048100000.0
Current Assets,1659600000.0,1781700000.0,2302600000.0,961500000.0
Cash Cash Equivalents And Short Term Investments,525000000.0,783500000.0,1364000000.0,12200000.0
Cash And Cash Equivalents,525000000.0,783500000.0,1364000000.0,12200000.0
Receivables,447300000.0,366900000.0,342100000.0,340100000.0
Accounts Receivable,447300000.0,366900000.0,342100000.0,340100000.0
Gross Accounts Receivable,448400000.0,367800000.0,343400000.0,341400000.0
Allowance For Doubtful Accounts Receivable,-1100000.0,-900000.0,-1300000.0,-1300000.0
Inventory,574400000.0,513500000.0,486700000.0,498300000.0
Raw Materials,147900000.0,135700000.0,147500000.0,126900000.0
Finished Goods,426500000.0,377800000.0,339200000.0,371400000.0
Prepaid Assets,112900000.0,117800000.0,109800000.0,110900000.0
Total Non Current Assets,2480200000.0,2427700000.0,2359700000.0,2086600000.0
Net PPE,1698200000.0,1665700000.0,1702000000.0,1597800000.0
Gross PPE,3400300000.0,3232800000.0,3109700000.0,2874500000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,114100000.0,108200000.0,107200000.0,142200000.0
Buildings And Improvements,2919000000.0,2763300000.0,2670100000.0,2542300000.0
Machinery Furniture Equipment,92100000.0,97100000.0,107100000.0,105200000.0
Other Properties,119000000.0,141700000.0,167000000.0,
Construction In Progress,156100000.0,122500000.0,58300000.0,84800000.0
Accumulated Depreciation,-1702100000.0,-1567100000.0,-1407700000.0,-1276700000.0
Goodwill And Other Intangible Assets,351700000.0,371400000.0,342100000.0,243500000.0
Goodwill,318000000.0,334500000.0,303800000.0,205900000.0
Other Intangible Assets,33700000.0,36900000.0,38300000.0,37600000.0
Investments And Advances,257400000.0,310200000.0,250200000.0,224600000.0
Long Term Equity Investment,257400000.0,310200000.0,250200000.0,224600000.0
Other Non Current Assets,172900000.0,80400000.0,65400000.0,20700000.0
Total Liabilities Net Minority Interest,3779300000.0,3728800000.0,4422300000.0,3052700000.0
Current Liabilities,699100000.0,618200000.0,1024900000.0,552800000.0
Payables And Accrued Expenses,563500000.0,473900000.0,374500000.0,414000000.0
Payables,448300000.0,405800000.0,288700000.0,327500000.0
Accounts Payable,402600000.0,359300000.0,244400000.0,289200000.0
Total Tax Payable,10400000.0,12100000.0,10700000.0,9100000.0
Income Tax Payable,,800000.0,1300000.0,500000.0
Dividends Payable,35300000.0,34400000.0,33600000.0,29200000.0
Current Accrued Expenses,115200000.0,68100000.0,85800000.0,86500000.0
Interest Payable,42100000.0,7900000.0,8700000.0,7600000.0
Pensionand Other Post Retirement Benefit Plans Current,81000000.0,83200000.0,74500000.0,92400000.0
Current Debt And Capital Lease Obligation,54600000.0,61100000.0,575900000.0,46400000.0
Current Debt,32200000.0,32000000.0,547500000.0,46400000.0
Line Of Credit,,0.0,498700000.0,8400000.0
Other Current Borrowings,32200000.0,32000000.0,48800000.0,38000000.0
Current Capital Lease Obligation,22400000.0,29100000.0,28400000.0,
Total Non Current Liabilities Net Minority Interest,3080200000.0,3110600000.0,3397400000.0,2499900000.0
Long Term Debt And Capital Lease Obligation,2695800000.0,2705400000.0,2992600000.0,2280200000.0
Long Term Debt,2695800000.0,2705400000.0,2992600000.0,2280200000.0
Non Current Deferred Liabilities,172500000.0,159700000.0,152500000.0,125700000.0
Non Current Deferred Taxes Liabilities,172500000.0,159700000.0,152500000.0,125700000.0
Preferred Securities Outside Stock Equity,,,,0.0
Other Non Current Liabilities,211900000.0,245500000.0,252300000.0,94000000.0
Total Equity Gross Minority Interest,360500000.0,480600000.0,240000000.0,-4600000.0
Stockholders Equity,360500000.0,480600000.0,240000000.0,-4600000.0
Capital Stock,148000000.0,147600000.0,147000000.0,146700000.0
Common Stock,148000000.0,147600000.0,147000000.0,146700000.0
Additional Paid In Capital,-813300000.0,-836800000.0,-862900000.0,-890300000.0
Retained Earnings,1305500000.0,1244600000.0,1064600000.0,803600000.0
Treasury Stock,264100000.0,104300000.0,68200000.0,39300000.0
Gains Losses Not Affecting Retained Earnings,-15600000.0,29500000.0,-40500000.0,-25300000.0
Total Capitalization,3056300000.0,3186000000.0,3232600000.0,2275600000.0
Common Stock Equity,360500000.0,480600000.0,240000000.0,-4600000.0
Capital Lease Obligations,22400000.0,29100000.0,28400000.0,
Net Tangible Assets,8800000.0,109200000.0,-102100000.0,-248100000.0
Working Capital,960500000.0,1163500000.0,1277700000.0,408700000.0
Invested Capital,3088500000.0,3218000000.0,3780100000.0,2322000000.0
Tangible Book Value,8800000.0,109200000.0,-102100000.0,-248100000.0
Total Debt,2750400000.0,2766500000.0,3568500000.0,2326600000.0
Net Debt,2203000000.0,1953900000.0,2176100000.0,2314400000.0
Share Issued,148045584.0,147640632.0,146993751.0,146654827.0
Ordinary Shares Number,144071428.0,146191864.0,146038893.0,146069033.0
Treasury Shares Number,3974156.0,1448768.0,954858.0,585794.0
