,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,19909200000.0,18042700000.0,17751900000.0,15620300000.0
Current Assets,11231800000.0,9367600000.0,8770700000.0,8182900000.0
Cash Cash Equivalents And Short Term Investments,3270000000.0,2509000000.0,1192200000.0,673400000.0
Cash And Cash Equivalents,3270000000.0,2509000000.0,1192200000.0,673400000.0
Receivables,7524900000.0,6467100000.0,7143300000.0,7027200000.0
Accounts Receivable,7524900000.0,6467100000.0,7143300000.0,7027200000.0
Gross Accounts Receivable,7593400000.0,6565400000.0,7183500000.0,7069700000.0
Allowance For Doubtful Accounts Receivable,-68500000.0,-98300000.0,-40200000.0,-42500000.0
Other Receivables,,1820700000.0,1934100000.0,1900600000.0
Assets Held For Sale Current,8200000.0,800000.0,22800000.0,5700000.0
Other Current Assets,428700000.0,390700000.0,412400000.0,476600000.0
Total Non Current Assets,8677400000.0,8674600000.0,8981200000.0,7437500000.0
Net PPE,2220200000.0,2069600000.0,2352500000.0,790900000.0
Gross PPE,3421800000.0,3203500000.0,3468900000.0,1825800000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,139100000.0,144900000.0,143300000.0,146600000.0
Machinery Furniture Equipment,1167000000.0,1124700000.0,1116300000.0,1050200000.0
Other Properties,1544400000.0,1379300000.0,1574400000.0,
Leases,571300000.0,554600000.0,634900000.0,629000000.0
Accumulated Depreciation,-1201600000.0,-1133900000.0,-1116400000.0,-1034900000.0
Goodwill And Other Intangible Assets,5756200000.0,5878600000.0,5908700000.0,5970700000.0
Goodwill,4908700000.0,4945500000.0,4894400000.0,4875900000.0
Other Intangible Assets,847500000.0,933100000.0,1014300000.0,1094800000.0
Non Current Deferred Assets,301400000.0,302000000.0,252100000.0,247000000.0
Non Current Deferred Taxes Assets,301400000.0,302000000.0,252100000.0,247000000.0
Other Non Current Assets,399600000.0,424400000.0,467900000.0,428900000.0
Total Liabilities Net Minority Interest,16304400000.0,15005700000.0,14761600000.0,13019600000.0
Current Liabilities,10890000000.0,9580500000.0,9420400000.0,8123900000.0
Payables And Accrued Expenses,9878100000.0,8102100000.0,7948200000.0,7505000000.0
Payables,9002800000.0,7320300000.0,7205400000.0,6698100000.0
Accounts Payable,8960000000.0,7269700000.0,7205400000.0,6698100000.0
Total Tax Payable,42800000.0,50600000.0,,
Income Tax Payable,42800000.0,50600000.0,,
Current Accrued Expenses,875300000.0,781800000.0,742800000.0,806900000.0
Interest Payable,39000000.0,43600000.0,38800000.0,43600000.0
Current Debt And Capital Lease Obligation,314000000.0,819000000.0,821600000.0,73800000.0
Current Debt,48200000.0,550500000.0,554400000.0,73800000.0
Line Of Credit,47500000.0,,,
Other Current Borrowings,700000.0,550500000.0,554400000.0,
Current Capital Lease Obligation,265800000.0,268500000.0,267200000.0,
Current Deferred Liabilities,688500000.0,657800000.0,585600000.0,533900000.0
Current Deferred Revenue,688500000.0,657800000.0,585600000.0,533900000.0
Other Current Liabilities,9400000.0,1600000.0,65000000.0,11200000.0
Total Non Current Liabilities Net Minority Interest,5414400000.0,5425200000.0,5341200000.0,4895700000.0
Long Term Debt And Capital Lease Obligation,4484600000.0,4356800000.0,4201500000.0,3660200000.0
Long Term Debt,2908600000.0,2915800000.0,2771900000.0,3660200000.0
Long Term Capital Lease Obligation,1576000000.0,1441000000.0,1429600000.0,
Non Current Deferred Liabilities,329100000.0,413200000.0,425000000.0,422700000.0
Preferred Securities Outside Stock Equity,,93100000.0,164700000.0,167900000.0
Other Non Current Liabilities,600700000.0,655200000.0,714700000.0,812800000.0
Total Equity Gross Minority Interest,3604800000.0,3037000000.0,2990300000.0,2600700000.0
Stockholders Equity,3526000000.0,2895000000.0,2775900000.0,2393200000.0
Capital Stock,39300000.0,39000000.0,38700000.0,38300000.0
Common Stock,39300000.0,39000000.0,38700000.0,38300000.0
Additional Paid In Capital,1226600000.0,1099300000.0,977300000.0,895900000.0
Retained Earnings,3154300000.0,2636900000.0,2689900000.0,2400100000.0
Treasury Stock,,,,0.0
Gains Losses Not Affecting Retained Earnings,-894200000.0,-880200000.0,-930000000.0,-941100000.0
Minority Interest,78800000.0,142000000.0,214400000.0,207500000.0
Total Capitalization,6434600000.0,5810800000.0,5547800000.0,6053400000.0
Common Stock Equity,3526000000.0,2895000000.0,2775900000.0,2393200000.0
Capital Lease Obligations,1841800000.0,1709500000.0,1696800000.0,
Net Tangible Assets,-2230200000.0,-2983600000.0,-3132800000.0,-3577500000.0
Working Capital,341800000.0,-212900000.0,-649700000.0,59000000.0
Invested Capital,6482800000.0,6361300000.0,6102200000.0,6127200000.0
Tangible Book Value,-2230200000.0,-2983600000.0,-3132800000.0,-3577500000.0
Total Debt,4798600000.0,5175800000.0,5023100000.0,3734000000.0
Net Debt,,957300000.0,2134100000.0,3060600000.0
Share Issued,394300000.0,390900000.0,387000000.0,383600000.0
Ordinary Shares Number,394300000.0,390900000.0,387000000.0,383600000.0
