,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,1463988000000.0,1163028000000.0,992968000000.0,931796000000.0
Cash Cash Equivalents And Federal Funds Sold,466739000000.0,263902000000.0,219237000000.0,269805000000.0
Cash And Cash Equivalents,261036000000.0,155842000000.0,133546000000.0,130547000000.0
Cash And Due From Banks,261036000000.0,155842000000.0,133546000000.0,130547000000.0
Money Market Investments,205703000000.0,108060000000.0,85691000000.0,139258000000.0
Federal Funds Sold And Securities Purchase Under Agreements To Resell,205703000000.0,108060000000.0,85691000000.0,139258000000.0
Security Agree To Be Resell,205703000000.0,108060000000.0,85691000000.0,139258000000.0
Security Borrowed,178771000000.0,142160000000.0,136071000000.0,135285000000.0
Securities And Investments,400082000000.0,412128000000.0,373732000000.0,336161000000.0
Trading Securities,311956000000.0,324049000000.0,310080000000.0,
Available For Sale Securities,83402000000.0,82753000000.0,57827000000.0,336161000000.0
Held To Maturity Securities,4699000000.0,4800000000.0,5825000000.0,
Other Short Term Investments,25000000.0,526000000.0,,
Long Term Equity Investment,593000000.0,366000000.0,285000000.0,
Derivative Assets,63960000000.0,69581000000.0,45252000000.0,
Net Loan,158562000000.0,116115000000.0,108904000000.0,80590000000.0
Gross Loan,162135000000.0,119989000000.0,110345000000.0,81656000000.0
Loans Held For Sale,7859000000.0,2799000000.0,5323000000.0,
Commercial Loan,53452000000.0,47529000000.0,44353000000.0,37283000000.0
Consumer Loan,55882000000.0,41116000000.0,34545000000.0,21755000000.0
Mortgage Loan,38551000000.0,24787000000.0,22058000000.0,18725000000.0
Other Loan Assets,6391000000.0,3758000000.0,4066000000.0,3893000000.0
Allowance For Loans And Lease Losses,3573000000.0,3874000000.0,1441000000.0,1066000000.0
Receivables,170192000000.0,128387000000.0,80404000000.0,87556000000.0
Accounts Receivable,160673000000.0,121331000000.0,74605000000.0,79315000000.0
Other Receivables,9519000000.0,7056000000.0,5799000000.0,8241000000.0
Net PPE,20386000000.0,25427000000.0,24246000000.0,18317000000.0
Gross PPE,30566000000.0,35547000000.0,34196000000.0,27397000000.0
