,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,12509000000.0,10659000000.0,9330400000.0,7689300000.0
Current Assets,2581400000.0,3014800000.0,2428400000.0,1974800000.0
Cash Cash Equivalents And Short Term Investments,1523100000.0,2151700000.0,1781800000.0,1425200000.0
Cash And Cash Equivalents,1523100000.0,2151700000.0,1781800000.0,1425200000.0
Receivables,1058300000.0,863100000.0,646600000.0,549600000.0
Accounts Receivable,1058300000.0,863100000.0,646600000.0,549600000.0
Total Non Current Assets,9927600000.0,7644200000.0,6902000000.0,5714500000.0
Net PPE,937400000.0,813000000.0,785200000.0,661300000.0
Gross PPE,2394400000.0,2087900000.0,1927600000.0,1675200000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,25700000.0,37200000.0,36100000.0,40100000.0
Buildings And Improvements,472000000.0,457500000.0,466100000.0,454500000.0
Machinery Furniture Equipment,1499100000.0,1306400000.0,1157300000.0,1043600000.0
Other Properties,201200000.0,117600000.0,110800000.0,
Leases,196400000.0,169200000.0,157300000.0,137000000.0
Accumulated Depreciation,-1457000000.0,-1274900000.0,-1142400000.0,-1013900000.0
Goodwill And Other Intangible Assets,3606600000.0,665700000.0,665700000.0,665700000.0
Goodwill,2693200000.0,665700000.0,665700000.0,665700000.0
Other Intangible Assets,913400000.0,,,
Investments And Advances,4938300000.0,5946300000.0,5216700000.0,4133800000.0
Other Investments,4938300000.0,5946300000.0,5216700000.0,4133800000.0
Other Non Current Assets,445300000.0,219200000.0,234400000.0,253700000.0
Total Liabilities Net Minority Interest,2255300000.0,1390300000.0,1107300000.0,824700000.0
Current Liabilities,508900000.0,272700000.0,246300000.0,282700000.0
Payables And Accrued Expenses,508900000.0,272700000.0,246300000.0,282700000.0
Payables,508900000.0,272700000.0,246300000.0,282700000.0
Accounts Payable,431000000.0,187700000.0,214500000.0,228500000.0
Total Tax Payable,77900000.0,85000000.0,31800000.0,54200000.0
Income Tax Payable,77900000.0,85000000.0,31800000.0,54200000.0
Total Non Current Liabilities Net Minority Interest,1746400000.0,1117600000.0,861000000.0,542000000.0
Long Term Debt And Capital Lease Obligation,249200000.0,154100000.0,146300000.0,
Long Term Capital Lease Obligation,249200000.0,154100000.0,146300000.0,
Employee Benefits,256800000.0,133600000.0,112100000.0,123300000.0
Preferred Securities Outside Stock Equity,,1561700000.0,1121000000.0,740300000.0
Other Non Current Liabilities,1240400000.0,829900000.0,602600000.0,418700000.0
Total Equity Gross Minority Interest,10253700000.0,9268700000.0,8223100000.0,6864600000.0
Stockholders Equity,9022700000.0,7707000000.0,7102100000.0,6124300000.0
Capital Stock,45800000.0,45600000.0,47000000.0,47600000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,45800000.0,45600000.0,47000000.0,47600000.0
Additional Paid In Capital,919800000.0,654600000.0,654600000.0,654600000.0
Retained Earnings,8083600000.0,7029800000.0,6443500000.0,5464100000.0
Gains Losses Not Affecting Retained Earnings,-26500000.0,-23000000.0,-43000000.0,-42000000.0
Minority Interest,1231000000.0,1561700000.0,1121000000.0,740300000.0
Total Capitalization,9022700000.0,7707000000.0,7102100000.0,6124300000.0
Common Stock Equity,9022700000.0,7707000000.0,7102100000.0,6124300000.0
Capital Lease Obligations,249200000.0,154100000.0,146300000.0,
Net Tangible Assets,5416100000.0,7041300000.0,6436400000.0,5458600000.0
Working Capital,2072500000.0,2742100000.0,2182100000.0,1692100000.0
Invested Capital,9022700000.0,7707000000.0,7102100000.0,6124300000.0
Tangible Book Value,5416100000.0,7041300000.0,6436400000.0,5458600000.0
Total Debt,249200000.0,154100000.0,146300000.0,
Share Issued,229175000.0,227965000.0,235214000.0,238069000.0
Ordinary Shares Number,229175000.0,227965000.0,235214000.0,238069000.0
