,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,99440000000.0,125987000000.0,119950000000.0,112249000000.0
Cash Cash Equivalents And Short Term Investments,4772000000.0,8177000000.0,4594000000.0,3526000000.0
Cash And Cash Equivalents,763000000.0,377000000.0,338000000.0,499000000.0
Other Short Term Investments,4009000000.0,7800000000.0,4256000000.0,3027000000.0
Receivables,18388000000.0,15699000000.0,15683000000.0,15719000000.0
Accounts Receivable,18388000000.0,15699000000.0,15683000000.0,15719000000.0
Net PPE,939000000.0,1057000000.0,1145000000.0,1045000000.0
Goodwill And Other Intangible Assets,4922000000.0,2997000000.0,3026000000.0,3243000000.0
Goodwill,3502000000.0,2544000000.0,2545000000.0,2530000000.0
Other Intangible Assets,1420000000.0,453000000.0,481000000.0,713000000.0
Investments And Advances,61224000000.0,86473000000.0,79540000000.0,72738000000.0
Long Term Equity Investment,8018000000.0,7609000000.0,8078000000.0,7505000000.0
Investments In Other Ventures Under Equity Method,8018000000.0,7609000000.0,8078000000.0,7505000000.0
Total Liabilities Net Minority Interest,74313000000.0,95770000000.0,93952000000.0,90937000000.0
Payables And Accrued Expenses,,,6912000000.0,7155000000.0
Payables,,,6912000000.0,7155000000.0
Accounts Payable,,,6912000000.0,7155000000.0
Current Accrued Expenses,,,9147000000.0,7737000000.0
Long Term Debt And Capital Lease Obligation,7976000000.0,7825000000.0,6631000000.0,6451000000.0
Long Term Debt,7976000000.0,7825000000.0,6631000000.0,6451000000.0
Non Current Deferred Liabilities,833000000.0,1355000000.0,1154000000.0,425000000.0
Non Current Deferred Taxes Liabilities,833000000.0,1355000000.0,1154000000.0,425000000.0
Total Equity Gross Minority Interest,25127000000.0,30217000000.0,25998000000.0,21312000000.0
Stockholders Equity,25179000000.0,30217000000.0,25998000000.0,21312000000.0
Capital Stock,1979000000.0,1979000000.0,2257000000.0,1939000000.0
Preferred Stock,1970000000.0,1970000000.0,2248000000.0,1930000000.0
Common Stock,9000000.0,9000000.0,9000000.0,9000000.0
Additional Paid In Capital,3722000000.0,3498000000.0,3463000000.0,3310000000.0
Retained Earnings,53294000000.0,52767000000.0,48074000000.0,45708000000.0
Treasury Stock,34471000000.0,31331000000.0,29746000000.0,28085000000.0
Gains Losses Not Affecting Retained Earnings,655000000.0,3304000000.0,1950000000.0,-1557000000.0
Unrealized Gain Loss,,0.0,70000000.0,75000000.0
Minimum Pension Liabilities,72000000.0,131000000.0,122000000.0,-1491000000.0
Foreign Currency Translation Adjustments,-15000000.0,-7000000.0,-59000000.0,-64000000.0
Other Equity Adjustments,598000000.0,3180000000.0,1817000000.0,-77000000.0
Other Equity Interest,,,,-3000000.0
Minority Interest,-52000000.0,,,
Total Capitalization,33155000000.0,38042000000.0,32629000000.0,27763000000.0
Preferred Stock Equity,1970000000.0,1970000000.0,2248000000.0,1930000000.0
Common Stock Equity,23209000000.0,28247000000.0,23750000000.0,19382000000.0
Net Tangible Assets,20257000000.0,27220000000.0,22972000000.0,18069000000.0
Invested Capital,31185000000.0,36072000000.0,30381000000.0,25833000000.0
Tangible Book Value,18287000000.0,25250000000.0,20724000000.0,16139000000.0
Total Debt,7976000000.0,7825000000.0,6631000000.0,6451000000.0
Net Debt,7213000000.0,7448000000.0,6293000000.0,5952000000.0
Share Issued,900000000.0,900000000.0,900000000.0,900000000.0
Ordinary Shares Number,281000000.0,304000000.0,319000000.0,332000000.0
Preferred Shares Number,81000000.0,81000000.0,81000000.0,56800000.0
Treasury Shares Number,619000000.0,596000000.0,581000000.0,568000000.0
