,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,68175000000.0,59548000000.0,52611000000.0,44792000000.0
Current Assets,21834000000.0,14800000000.0,8194000000.0,7194000000.0
Cash Cash Equivalents And Short Term Investments,18406000000.0,11683000000.0,4944000000.0,3950000000.0
Cash And Cash Equivalents,18283000000.0,11269000000.0,2762000000.0,1694000000.0
Other Short Term Investments,123000000.0,414000000.0,2182000000.0,2256000000.0
Receivables,1663000000.0,1295000000.0,1364000000.0,1346000000.0
Accounts Receivable,1663000000.0,1295000000.0,1364000000.0,1346000000.0
Gross Accounts Receivable,1691000000.0,1373000000.0,1373000000.0,1354000000.0
Allowance For Doubtful Accounts Receivable,-28000000.0,-78000000.0,-9000000.0,-8000000.0
Inventory,983000000.0,932000000.0,1072000000.0,985000000.0
Prepaid Assets,745000000.0,635000000.0,814000000.0,913000000.0
Restricted Cash,37000000.0,255000000.0,,
Total Non Current Assets,46341000000.0,44748000000.0,44417000000.0,37598000000.0
Net PPE,36719000000.0,36003000000.0,34928000000.0,28329000000.0
Gross PPE,55208000000.0,52432000000.0,49465000000.0,41743000000.0
Other Properties,13409000000.0,13048000000.0,12684000000.0,7930000000.0
Accumulated Depreciation,-18489000000.0,-16429000000.0,-14537000000.0,-13414000000.0
Goodwill And Other Intangible Assets,7330000000.0,7365000000.0,7532000000.0,7682000000.0
Goodwill,4527000000.0,4527000000.0,4523000000.0,4523000000.0
Other Intangible Assets,2803000000.0,2838000000.0,3009000000.0,3159000000.0
Investments And Advances,1344000000.0,1000000000.0,1180000000.0,966000000.0
Long Term Equity Investment,1344000000.0,1000000000.0,1180000000.0,966000000.0
Investmentsin Associatesat Cost,1344000000.0,1000000000.0,1180000000.0,966000000.0
Non Current Note Receivables,76000000.0,31000000.0,671000000.0,516000000.0
Non Current Deferred Assets,659000000.0,131000000.0,,
Non Current Deferred Taxes Assets,659000000.0,131000000.0,,
Other Non Current Assets,213000000.0,218000000.0,106000000.0,105000000.0
Total Liabilities Net Minority Interest,63146000000.0,53588000000.0,41080000000.0,34797000000.0
Current Liabilities,18304000000.0,12725000000.0,14938000000.0,13212000000.0
Payables And Accrued Expenses,4683000000.0,3555000000.0,4974000000.0,4547000000.0
Payables,2562000000.0,1595000000.0,2703000000.0,2363000000.0
Accounts Payable,2562000000.0,1595000000.0,2703000000.0,2363000000.0
Current Accrued Expenses,2121000000.0,1960000000.0,2271000000.0,2184000000.0
Current Debt And Capital Lease Obligation,3634000000.0,2705000000.0,2139000000.0,1379000000.0
Current Debt,3002000000.0,1911000000.0,1407000000.0,1230000000.0
Other Current Borrowings,3002000000.0,1911000000.0,1407000000.0,1230000000.0
Current Capital Lease Obligation,632000000.0,794000000.0,732000000.0,149000000.0
Current Deferred Liabilities,8593000000.0,5741000000.0,7259000000.0,6667000000.0
Current Deferred Revenue,8593000000.0,5741000000.0,7259000000.0,6667000000.0
Other Current Liabilities,1394000000.0,724000000.0,566000000.0,619000000.0
Total Non Current Liabilities Net Minority Interest,44842000000.0,40863000000.0,26142000000.0,21585000000.0
Long Term Debt And Capital Lease Obligation,35732000000.0,30046000000.0,18311000000.0,13349000000.0
Long Term Debt,30361000000.0,24836000000.0,13145000000.0,12215000000.0
Long Term Capital Lease Obligation,5371000000.0,5210000000.0,5166000000.0,1134000000.0
Non Current Deferred Liabilities,4043000000.0,5067000000.0,4572000000.0,3533000000.0
Non Current Deferred Taxes Liabilities,,0.0,1736000000.0,814000000.0
Non Current Deferred Revenue,4043000000.0,5067000000.0,2836000000.0,2719000000.0
Employee Benefits,2920000000.0,3454000000.0,2235000000.0,2871000000.0
Non Current Pension And Other Postretirement Benefit Plans,2920000000.0,3454000000.0,2235000000.0,2871000000.0
Derivative Product Liabilities,863000000.0,,,
Other Non Current Liabilities,1284000000.0,2296000000.0,1024000000.0,1832000000.0
Total Equity Gross Minority Interest,5029000000.0,5960000000.0,11531000000.0,9995000000.0
Stockholders Equity,5029000000.0,5960000000.0,11531000000.0,9995000000.0
Capital Stock,4000000.0,4000000.0,3000000.0,3000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,4000000.0,4000000.0,3000000.0,3000000.0
Additional Paid In Capital,9156000000.0,8366000000.0,6129000000.0,6120000000.0
Retained Earnings,625000000.0,2626000000.0,9716000000.0,6668000000.0
Treasury Stock,3814000000.0,3897000000.0,3599000000.0,1993000000.0
Gains Losses Not Affecting Retained Earnings,-942000000.0,-1139000000.0,-718000000.0,-803000000.0
Total Capitalization,35390000000.0,30796000000.0,24676000000.0,22210000000.0
Common Stock Equity,5029000000.0,5960000000.0,11531000000.0,9995000000.0
Capital Lease Obligations,6003000000.0,6004000000.0,5898000000.0,1283000000.0
Net Tangible Assets,-2301000000.0,-1405000000.0,3999000000.0,2313000000.0
Working Capital,3530000000.0,2075000000.0,-6744000000.0,-6018000000.0
Invested Capital,38392000000.0,32707000000.0,26083000000.0,23440000000.0
Tangible Book Value,-2301000000.0,-1405000000.0,3999000000.0,2313000000.0
Total Debt,39366000000.0,32751000000.0,20450000000.0,14728000000.0
Net Debt,15080000000.0,15478000000.0,11790000000.0,11751000000.0
Share Issued,323810825.0,311845232.0,251216381.0,269914769.0
Ordinary Shares Number,323810825.0,311845232.0,251216381.0,269914769.0
