,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,20292000000.0,17868000000.0,18970000000.0,18133000000.0
Current Assets,2151000000.0,2017000000.0,1842000000.0,1761000000.0
Cash Cash Equivalents And Short Term Investments,144000000.0,202000000.0,52000000.0,43000000.0
Cash And Cash Equivalents,144000000.0,202000000.0,52000000.0,43000000.0
Receivables,1677000000.0,1315000000.0,1530000000.0,1545000000.0
Accounts Receivable,1677000000.0,1315000000.0,1530000000.0,1545000000.0
Gross Accounts Receivable,1789000000.0,1423000000.0,1633000000.0,1638000000.0
Allowance For Doubtful Accounts Receivable,-112000000.0,-108000000.0,-103000000.0,-93000000.0
Inventory,164000000.0,125000000.0,120000000.0,109000000.0
Prepaid Assets,166000000.0,375000000.0,140000000.0,64000000.0
Total Non Current Assets,18141000000.0,15851000000.0,17128000000.0,16372000000.0
Net PPE,11956000000.0,9997000000.0,11060000000.0,10214000000.0
Gross PPE,18709000000.0,16296000000.0,16833000000.0,15189000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,117000000.0,111000000.0,101000000.0,103000000.0
Buildings And Improvements,222000000.0,215000000.0,210000000.0,277000000.0
Machinery Furniture Equipment,714000000.0,670000000.0,653000000.0,575000000.0
Other Properties,17229000000.0,14904000000.0,15521000000.0,13962000000.0
Leases,427000000.0,396000000.0,348000000.0,272000000.0
Accumulated Depreciation,-6753000000.0,-6299000000.0,-5773000000.0,-4975000000.0
Goodwill And Other Intangible Assets,6143000000.0,5816000000.0,6049000000.0,6142000000.0
Goodwill,5528000000.0,5168000000.0,5154000000.0,5058000000.0
Other Intangible Assets,615000000.0,648000000.0,895000000.0,1084000000.0
Other Non Current Assets,42000000.0,38000000.0,19000000.0,16000000.0
Total Liabilities Net Minority Interest,14301000000.0,13323000000.0,15140000000.0,14730000000.0
Current Liabilities,2603000000.0,1890000000.0,2198000000.0,2116000000.0
Payables And Accrued Expenses,1079000000.0,728000000.0,709000000.0,855000000.0
Payables,858000000.0,511000000.0,480000000.0,639000000.0
Accounts Payable,816000000.0,466000000.0,454000000.0,536000000.0
Total Tax Payable,42000000.0,45000000.0,26000000.0,103000000.0
Income Tax Payable,42000000.0,45000000.0,26000000.0,103000000.0
Current Accrued Expenses,221000000.0,217000000.0,229000000.0,216000000.0
Interest Payable,126000000.0,133000000.0,142000000.0,147000000.0
Current Provisions,10000000.0,19000000.0,20000000.0,31000000.0
Pensionand Other Post Retirement Benefit Plans Current,238000000.0,133000000.0,145000000.0,173000000.0
Current Debt And Capital Lease Obligation,1108000000.0,882000000.0,1175000000.0,903000000.0
Current Debt,906000000.0,704000000.0,997000000.0,903000000.0
Other Current Borrowings,906000000.0,704000000.0,997000000.0,
Current Capital Lease Obligation,202000000.0,178000000.0,178000000.0,
Current Deferred Liabilities,83000000.0,51000000.0,55000000.0,56000000.0
Current Deferred Revenue,83000000.0,51000000.0,55000000.0,56000000.0
Other Current Liabilities,85000000.0,77000000.0,94000000.0,98000000.0
Total Non Current Liabilities Net Minority Interest,11698000000.0,11433000000.0,12942000000.0,12614000000.0
Long Term Debt And Capital Lease Obligation,9400000000.0,9527000000.0,10964000000.0,10844000000.0
Long Term Debt,8779000000.0,8978000000.0,10431000000.0,10844000000.0
Long Term Capital Lease Obligation,621000000.0,549000000.0,533000000.0,
Non Current Deferred Liabilities,2154000000.0,1768000000.0,1887000000.0,1687000000.0
Non Current Deferred Taxes Liabilities,2154000000.0,1768000000.0,1887000000.0,1687000000.0
Tradeand Other Payables Non Current,5000000.0,5000000.0,14000000.0,14000000.0
Employee Benefits,139000000.0,133000000.0,77000000.0,69000000.0
Other Non Current Liabilities,144000000.0,138000000.0,91000000.0,83000000.0
Total Equity Gross Minority Interest,5991000000.0,4545000000.0,3830000000.0,3403000000.0
Stockholders Equity,5991000000.0,4545000000.0,3830000000.0,3403000000.0
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Additional Paid In Capital,2567000000.0,2482000000.0,2440000000.0,2408000000.0
Retained Earnings,7551000000.0,6165000000.0,5275000000.0,4101000000.0
Treasury Stock,3957000000.0,3957000000.0,3700000000.0,2870000000.0
Gains Losses Not Affecting Retained Earnings,-171000000.0,-146000000.0,-186000000.0,-237000000.0
Total Capitalization,14770000000.0,13523000000.0,14261000000.0,14247000000.0
Common Stock Equity,5991000000.0,4545000000.0,3830000000.0,3403000000.0
Capital Lease Obligations,823000000.0,727000000.0,711000000.0,
Net Tangible Assets,-152000000.0,-1271000000.0,-2219000000.0,-2739000000.0
Working Capital,-452000000.0,127000000.0,-356000000.0,-355000000.0
Invested Capital,15676000000.0,14227000000.0,15258000000.0,15150000000.0
Tangible Book Value,-152000000.0,-1271000000.0,-2219000000.0,-2739000000.0
Total Debt,10508000000.0,10409000000.0,12139000000.0,11747000000.0
Net Debt,9541000000.0,9480000000.0,11376000000.0,11704000000.0
Share Issued,114434075.0,114210157.0,113825667.0,112907209.0
Ordinary Shares Number,72420566.0,72196648.0,74362195.0,79872956.0
Treasury Shares Number,42013509.0,42013509.0,39463472.0,33034253.0
