,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,95123000000.0,69052000000.0,58381000000.0,56232000000.0
Current Assets,20113000000.0,21957000000.0,11893000000.0,10625000000.0
Cash Cash Equivalents And Short Term Investments,4477000000.0,10325000000.0,2399000000.0,2103000000.0
Cash And Cash Equivalents,4477000000.0,10325000000.0,2399000000.0,2103000000.0
Cash Financial,,,1119000000.0,
Cash Equivalents,,,1280000000.0,
Receivables,8945000000.0,6472000000.0,4952000000.0,4136000000.0
Accounts Receivable,7977000000.0,5741000000.0,4349000000.0,4136000000.0
Gross Accounts Receivable,8127000000.0,5876000000.0,4451000000.0,4253000000.0
Allowance For Doubtful Accounts Receivable,-150000000.0,-135000000.0,-102000000.0,-117000000.0
Other Receivables,968000000.0,731000000.0,603000000.0,
Inventory,5051000000.0,4029000000.0,3370000000.0,3005000000.0
Raw Materials,1922000000.0,1305000000.0,971000000.0,812000000.0
Work In Process,676000000.0,540000000.0,517000000.0,430000000.0
Finished Goods,2453000000.0,2184000000.0,1882000000.0,1763000000.0
Other Current Assets,1640000000.0,1131000000.0,1172000000.0,1381000000.0
Total Non Current Assets,75010000000.0,47095000000.0,46488000000.0,45607000000.0
Net PPE,8333000000.0,5912000000.0,4749000000.0,4165000000.0
Gross PPE,12593000000.0,9577000000.0,7764000000.0,6820000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,431000000.0,410000000.0,396000000.0,397000000.0
Buildings And Improvements,2575000000.0,2192000000.0,1873000000.0,1729000000.0
Machinery Furniture Equipment,9587000000.0,6975000000.0,5495000000.0,4694000000.0
Accumulated Depreciation,-4260000000.0,-3665000000.0,-3015000000.0,-2655000000.0
Goodwill And Other Intangible Assets,62037000000.0,38726000000.0,39728000000.0,40325000000.0
Goodwill,41924000000.0,26041000000.0,25714000000.0,25347000000.0
Other Intangible Assets,20113000000.0,12685000000.0,14014000000.0,14978000000.0
Other Non Current Assets,4640000000.0,2457000000.0,2011000000.0,1117000000.0
Total Liabilities Net Minority Interest,54146000000.0,34545000000.0,28706000000.0,28646000000.0
Current Liabilities,13436000000.0,10304000000.0,6197000000.0,6147000000.0
Payables And Accrued Expenses,8244000000.0,6405000000.0,4605000000.0,4067000000.0
Payables,2867000000.0,2175000000.0,1920000000.0,1615000000.0
Accounts Payable,2867000000.0,2175000000.0,1920000000.0,1615000000.0
Current Accrued Expenses,5377000000.0,4230000000.0,2685000000.0,2452000000.0
Current Debt And Capital Lease Obligation,2537000000.0,2628000000.0,676000000.0,1271000000.0
Current Debt,2537000000.0,2628000000.0,676000000.0,1271000000.0
Current Deferred Liabilities,2655000000.0,1271000000.0,916000000.0,809000000.0
Current Deferred Revenue,2655000000.0,1271000000.0,916000000.0,809000000.0
Other Current Liabilities,10806000000.0,7676000000.0,5525000000.0,4952000000.0
Total Non Current Liabilities Net Minority Interest,40710000000.0,24241000000.0,22509000000.0,22499000000.0
Long Term Debt And Capital Lease Obligation,32333000000.0,19107000000.0,17076000000.0,17719000000.0
Long Term Debt,32333000000.0,19107000000.0,17076000000.0,17719000000.0
Non Current Deferred Liabilities,3837000000.0,1794000000.0,2192000000.0,2265000000.0
Non Current Deferred Taxes Liabilities,3837000000.0,1794000000.0,2192000000.0,2265000000.0
Other Non Current Liabilities,4540000000.0,3340000000.0,3241000000.0,2515000000.0
Total Equity Gross Minority Interest,40977000000.0,34507000000.0,29675000000.0,27586000000.0
Stockholders Equity,40793000000.0,34507000000.0,29675000000.0,27586000000.0
Capital Stock,439000000.0,437000000.0,434000000.0,432000000.0
Common Stock,439000000.0,437000000.0,434000000.0,432000000.0
Additional Paid In Capital,16174000000.0,15579000000.0,15064000000.0,14621000000.0
Retained Earnings,35431000000.0,28116000000.0,22092000000.0,18696000000.0
Treasury Stock,8922000000.0,6818000000.0,5236000000.0,3665000000.0
Gains Losses Not Affecting Retained Earnings,-2329000000.0,-2807000000.0,-2679000000.0,-2498000000.0
Minority Interest,184000000.0,,,
Total Capitalization,73126000000.0,53614000000.0,46751000000.0,45305000000.0
Common Stock Equity,40793000000.0,34507000000.0,29675000000.0,27586000000.0
Net Tangible Assets,-21244000000.0,-4219000000.0,-10053000000.0,-12739000000.0
Working Capital,6677000000.0,11653000000.0,5696000000.0,4478000000.0
Invested Capital,75663000000.0,56242000000.0,47427000000.0,46576000000.0
Tangible Book Value,-21244000000.0,-4219000000.0,-10053000000.0,-12739000000.0
Total Debt,34870000000.0,21735000000.0,17752000000.0,18990000000.0
Net Debt,30393000000.0,11410000000.0,15353000000.0,16887000000.0
Share Issued,439154741.0,437088297.0,434416804.0,431566561.0
Ordinary Shares Number,394434629.0,396670508.0,398740383.0,402121679.0
Treasury Shares Number,44720112.0,40417789.0,35676421.0,29444882.0
