,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,24676000000.0,19351000000.0,18018000000.0,17137000000.0
Current Assets,13685000000.0,10239000000.0,8761000000.0,8097000000.0
Cash Cash Equivalents And Short Term Investments,9739000000.0,6568000000.0,5387000000.0,4233000000.0
Cash And Cash Equivalents,4631000000.0,3107000000.0,2437000000.0,2438000000.0
Cash Financial,805000000.0,625000000.0,446000000.0,230000000.0
Cash Equivalents,3826000000.0,2482000000.0,1991000000.0,2208000000.0
Other Short Term Investments,5108000000.0,3461000000.0,2950000000.0,1795000000.0
Receivables,1701000000.0,1414000000.0,1074000000.0,1207000000.0
Accounts Receivable,1701000000.0,1414000000.0,1074000000.0,1207000000.0
Gross Accounts Receivable,1709000000.0,1425000000.0,1082000000.0,1226000000.0
Allowance For Doubtful Accounts Receivable,-8000000.0,-11000000.0,-8000000.0,-19000000.0
Inventory,1910000000.0,1955000000.0,2001000000.0,2217000000.0
Raw Materials,245000000.0,180000000.0,176000000.0,181000000.0
Work In Process,1067000000.0,964000000.0,916000000.0,1070000000.0
Finished Goods,598000000.0,811000000.0,909000000.0,966000000.0
Prepaid Assets,335000000.0,302000000.0,299000000.0,132000000.0
Other Current Assets,,,,308000000.0
Total Non Current Assets,10991000000.0,9112000000.0,9257000000.0,9040000000.0
Net PPE,5141000000.0,3269000000.0,3303000000.0,3183000000.0
Gross PPE,7858000000.0,5781000000.0,5740000000.0,5425000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,132000000.0,125000000.0,126000000.0,128000000.0
Buildings And Improvements,3490000000.0,2571000000.0,2504000000.0,2497000000.0
Machinery Furniture Equipment,4236000000.0,3085000000.0,3110000000.0,2800000000.0
Accumulated Depreciation,-2717000000.0,-2512000000.0,-2437000000.0,-2242000000.0
Goodwill And Other Intangible Assets,4447000000.0,4636000000.0,4771000000.0,5079000000.0
Goodwill,4362000000.0,4362000000.0,4362000000.0,4362000000.0
Other Intangible Assets,85000000.0,274000000.0,409000000.0,717000000.0
Investments And Advances,,49000000.0,300000000.0,251000000.0
Non Current Deferred Assets,263000000.0,343000000.0,197000000.0,295000000.0
Non Current Deferred Taxes Assets,263000000.0,343000000.0,197000000.0,295000000.0
Defined Pension Benefit,392000000.0,246000000.0,218000000.0,92000000.0
Other Non Current Assets,748000000.0,569000000.0,468000000.0,140000000.0
Total Liabilities Net Minority Interest,11343000000.0,10164000000.0,9111000000.0,8143000000.0
Current Liabilities,2569000000.0,2390000000.0,2123000000.0,2474000000.0
Payables And Accrued Expenses,1294000000.0,1073000000.0,909000000.0,1001000000.0
Payables,774000000.0,549000000.0,434000000.0,581000000.0
Accounts Payable,653000000.0,415000000.0,388000000.0,478000000.0
Total Tax Payable,121000000.0,134000000.0,46000000.0,103000000.0
Income Tax Payable,121000000.0,134000000.0,46000000.0,103000000.0
Current Accrued Expenses,520000000.0,524000000.0,475000000.0,420000000.0
Pensionand Other Post Retirement Benefit Plans Current,775000000.0,767000000.0,714000000.0,724000000.0
Current Debt And Capital Lease Obligation,500000000.0,550000000.0,500000000.0,749000000.0
Current Debt,500000000.0,550000000.0,500000000.0,749000000.0
Other Current Borrowings,500000000.0,550000000.0,500000000.0,749000000.0
Total Non Current Liabilities Net Minority Interest,8774000000.0,7774000000.0,6988000000.0,5669000000.0
Long Term Debt And Capital Lease Obligation,7624000000.0,6497000000.0,5562000000.0,4319000000.0
Long Term Debt,7241000000.0,6248000000.0,5303000000.0,4319000000.0
Long Term Capital Lease Obligation,383000000.0,249000000.0,259000000.0,
Non Current Deferred Liabilities,482000000.0,440000000.0,376000000.0,42000000.0
Non Current Deferred Taxes Liabilities,87000000.0,90000000.0,78000000.0,42000000.0
Tradeand Other Payables Non Current,403000000.0,457000000.0,506000000.0,506000000.0
Employee Benefits,79000000.0,131000000.0,93000000.0,118000000.0
Non Current Pension And Other Postretirement Benefit Plans,79000000.0,131000000.0,93000000.0,118000000.0
Other Non Current Liabilities,186000000.0,249000000.0,451000000.0,684000000.0
Total Equity Gross Minority Interest,13333000000.0,9187000000.0,8907000000.0,8994000000.0
Stockholders Equity,13333000000.0,9187000000.0,8907000000.0,8994000000.0
Capital Stock,1741000000.0,1741000000.0,1741000000.0,1741000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,1741000000.0,1741000000.0,1741000000.0,1741000000.0
Additional Paid In Capital,2630000000.0,2333000000.0,2110000000.0,1950000000.0
Retained Earnings,45919000000.0,42051000000.0,39898000000.0,37906000000.0
Treasury Stock,36800000000.0,36578000000.0,34495000000.0,32130000000.0
Gains Losses Not Affecting Retained Earnings,-157000000.0,-360000000.0,-347000000.0,-473000000.0
Total Capitalization,20574000000.0,15435000000.0,14210000000.0,13313000000.0
Common Stock Equity,13333000000.0,9187000000.0,8907000000.0,8994000000.0
Capital Lease Obligations,383000000.0,249000000.0,259000000.0,
Net Tangible Assets,8886000000.0,4551000000.0,4136000000.0,3915000000.0
Working Capital,11116000000.0,7849000000.0,6638000000.0,5623000000.0
Invested Capital,21074000000.0,15985000000.0,14710000000.0,14062000000.0
Tangible Book Value,8886000000.0,4551000000.0,4136000000.0,3915000000.0
Total Debt,8124000000.0,7047000000.0,6062000000.0,5068000000.0
Net Debt,3110000000.0,3691000000.0,3366000000.0,2630000000.0
Share Issued,1741000000.0,1740815939.0,1740815939.0,1740815939.0
Ordinary Shares Number,924000000.0,919354152.0,932031558.0,945150293.0
Treasury Shares Number,817000000.0,821461787.0,808784381.0,795665646.0
