,2022-08-31,2021-08-31,2020-08-31,2019-08-31
Total Assets,66283000000.0,58849000000.0,53678000000.0,48887000000.0
Current Assets,21781000000.0,19907000000.0,17965000000.0,16503000000.0
Cash Cash Equivalents And Short Term Investments,9331000000.0,8633000000.0,8142000000.0,7955000000.0
Cash And Cash Equivalents,8262000000.0,7763000000.0,7624000000.0,7152000000.0
Cash Financial,6055000000.0,5796000000.0,3996000000.0,2388000000.0
Cash Equivalents,2207000000.0,1967000000.0,3628000000.0,4764000000.0
Other Short Term Investments,1069000000.0,870000000.0,518000000.0,803000000.0
Receivables,5130000000.0,5311000000.0,3912000000.0,3195000000.0
Accounts Receivable,4765000000.0,4920000000.0,3494000000.0,2778000000.0
Taxes Receivable,251000000.0,264000000.0,232000000.0,242000000.0
Other Receivables,114000000.0,127000000.0,186000000.0,175000000.0
Inventory,6663000000.0,4487000000.0,5607000000.0,5118000000.0
Raw Materials,805000000.0,505000000.0,752000000.0,536000000.0
Work In Process,4830000000.0,3469000000.0,3854000000.0,3825000000.0
Finished Goods,1028000000.0,513000000.0,1001000000.0,757000000.0
Assets Held For Sale Current,13000000.0,974000000.0,,
Other Current Assets,644000000.0,502000000.0,304000000.0,235000000.0
Total Non Current Assets,44502000000.0,38942000000.0,35713000000.0,32384000000.0
Net PPE,39227000000.0,33764000000.0,31615000000.0,28240000000.0
Gross PPE,82009000000.0,70013000000.0,65915000000.0,57824000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,280000000.0,280000000.0,352000000.0,352000000.0
Buildings And Improvements,16676000000.0,14776000000.0,13981000000.0,10931000000.0
Machinery Furniture Equipment,1124000000.0,987000000.0,873000000.0,790000000.0
Other Properties,62032000000.0,52453000000.0,49109000000.0,44051000000.0
Construction In Progress,1897000000.0,1517000000.0,1600000000.0,1700000000.0
Accumulated Depreciation,-42782000000.0,-36249000000.0,-34300000000.0,-29584000000.0
Goodwill And Other Intangible Assets,1649000000.0,1577000000.0,1562000000.0,1568000000.0
Goodwill,1228000000.0,1228000000.0,1228000000.0,1228000000.0
Other Intangible Assets,421000000.0,349000000.0,334000000.0,340000000.0
Investments And Advances,1647000000.0,1765000000.0,1048000000.0,1164000000.0
Investmentin Financial Assets,1647000000.0,1765000000.0,1048000000.0,1164000000.0
Non Current Deferred Assets,702000000.0,782000000.0,707000000.0,837000000.0
Non Current Deferred Taxes Assets,702000000.0,782000000.0,707000000.0,837000000.0
Other Non Current Assets,1277000000.0,1054000000.0,781000000.0,575000000.0
Total Liabilities Net Minority Interest,16376000000.0,14916000000.0,14682000000.0,12117000000.0
Current Liabilities,7539000000.0,6424000000.0,6635000000.0,6390000000.0
Payables And Accrued Expenses,6090000000.0,5325000000.0,5817000000.0,4626000000.0
Payables,4732000000.0,3995000000.0,4802000000.0,3768000000.0
Accounts Payable,2142000000.0,1744000000.0,2191000000.0,1677000000.0
Total Tax Payable,420000000.0,364000000.0,237000000.0,309000000.0
Other Payable,2170000000.0,1887000000.0,2374000000.0,1782000000.0
Current Accrued Expenses,1358000000.0,1330000000.0,1015000000.0,858000000.0
Current Debt And Capital Lease Obligation,103000000.0,155000000.0,270000000.0,1310000000.0
Current Debt,103000000.0,1000000.0,194000000.0,1087000000.0
Current Notes Payable,,0.0,131000000.0,
Line Of Credit,,,1000000.0,
Other Current Borrowings,,1000000.0,62000000.0,1087000000.0
Current Capital Lease Obligation,103000000.0,154000000.0,76000000.0,223000000.0
Other Current Liabilities,1346000000.0,944000000.0,548000000.0,454000000.0
Total Non Current Liabilities Net Minority Interest,8837000000.0,8492000000.0,8047000000.0,5727000000.0
Long Term Debt And Capital Lease Obligation,7413000000.0,7125000000.0,6906000000.0,4541000000.0
Long Term Debt,6020000000.0,5972000000.0,5963000000.0,4173000000.0
Long Term Capital Lease Obligation,1393000000.0,1153000000.0,943000000.0,368000000.0
Non Current Deferred Liabilities,589000000.0,808000000.0,643000000.0,636000000.0
Non Current Deferred Revenue,589000000.0,808000000.0,643000000.0,636000000.0
Preferred Securities Outside Stock Equity,,,0.0,98000000.0
Other Non Current Liabilities,835000000.0,559000000.0,498000000.0,452000000.0
Total Equity Gross Minority Interest,49907000000.0,43933000000.0,38996000000.0,36770000000.0
Stockholders Equity,49907000000.0,43933000000.0,38996000000.0,35881000000.0
Capital Stock,123000000.0,122000000.0,119000000.0,118000000.0
Common Stock,123000000.0,122000000.0,119000000.0,118000000.0
Additional Paid In Capital,10197000000.0,9453000000.0,8917000000.0,8214000000.0
Retained Earnings,47274000000.0,39051000000.0,33384000000.0,30761000000.0
Treasury Stock,7127000000.0,4695000000.0,3495000000.0,3221000000.0
Gains Losses Not Affecting Retained Earnings,-560000000.0,2000000.0,71000000.0,9000000.0
Minority Interest,,,0.0,889000000.0
Total Capitalization,55927000000.0,49905000000.0,44959000000.0,40054000000.0
Common Stock Equity,49907000000.0,43933000000.0,38996000000.0,35881000000.0
Capital Lease Obligations,1496000000.0,1307000000.0,1019000000.0,591000000.0
Net Tangible Assets,48258000000.0,42356000000.0,37434000000.0,34313000000.0
Working Capital,14242000000.0,13483000000.0,11330000000.0,10113000000.0
Invested Capital,55927000000.0,49906000000.0,45153000000.0,41141000000.0
Tangible Book Value,48258000000.0,42356000000.0,37434000000.0,34313000000.0
Total Debt,7516000000.0,7280000000.0,7176000000.0,5851000000.0
Share Issued,1226000000.0,1216000000.0,1194000000.0,1182000000.0
Ordinary Shares Number,1094000000.0,1119000000.0,1113000000.0,1106000000.0
Treasury Shares Number,132000000.0,97000000.0,81000000.0,76000000.0
