,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,26075000000.0,24766000000.0,22682000000.0,21223000000.0
Current Assets,1554000000.0,1906000000.0,1285000000.0,781000000.0
Cash Cash Equivalents And Short Term Investments,116000000.0,547000000.0,60000000.0,130000000.0
Cash And Cash Equivalents,116000000.0,547000000.0,60000000.0,130000000.0
Receivables,519000000.0,527000000.0,466000000.0,487000000.0
Accounts Receivable,271000000.0,321000000.0,294000000.0,301000000.0
Gross Accounts Receivable,346000000.0,381000000.0,335000000.0,
Allowance For Doubtful Accounts Receivable,-75000000.0,-60000000.0,-41000000.0,
Inventory,57000000.0,47000000.0,44000000.0,41000000.0
Restricted Cash,20000000.0,29000000.0,31000000.0,28000000.0
Assets Held For Sale Current,683000000.0,629000000.0,566000000.0,
Other Current Assets,159000000.0,127000000.0,118000000.0,95000000.0
Total Non Current Assets,24521000000.0,22860000000.0,21397000000.0,20442000000.0
Net PPE,21176000000.0,19805000000.0,18335000000.0,17409000000.0
Gross PPE,27505000000.0,25709000000.0,24044000000.0,23204000000.0
Other Properties,218000000.0,301000000.0,324000000.0,718000000.0
Construction In Progress,934000000.0,837000000.0,801000000.0,593000000.0
Accumulated Depreciation,-6329000000.0,-5904000000.0,-5709000000.0,-5795000000.0
Goodwill And Other Intangible Assets,1139000000.0,1559000000.0,1568000000.0,1659000000.0
Goodwill,1139000000.0,1504000000.0,1501000000.0,1575000000.0
Other Intangible Assets,,55000000.0,67000000.0,84000000.0
Non Current Note Receivables,720000000.0,,,
Defined Pension Benefit,193000000.0,173000000.0,159000000.0,155000000.0
Other Non Current Assets,242000000.0,196000000.0,207000000.0,63000000.0
Total Liabilities Net Minority Interest,18777000000.0,18312000000.0,16561000000.0,15359000000.0
Current Liabilities,2141000000.0,2881000000.0,2045000000.0,2094000000.0
Payables And Accrued Expenses,1200000000.0,918000000.0,929000000.0,863000000.0
Payables,411000000.0,239000000.0,249000000.0,220000000.0
Accounts Payable,235000000.0,189000000.0,203000000.0,175000000.0
Total Tax Payable,176000000.0,50000000.0,46000000.0,45000000.0
Current Accrued Expenses,789000000.0,679000000.0,680000000.0,643000000.0
Interest Payable,88000000.0,88000000.0,84000000.0,87000000.0
Current Debt And Capital Lease Obligation,641000000.0,1611000000.0,814000000.0,1035000000.0
Current Debt,641000000.0,1611000000.0,814000000.0,1035000000.0
Other Current Liabilities,300000000.0,352000000.0,302000000.0,196000000.0
Total Non Current Liabilities Net Minority Interest,16636000000.0,15431000000.0,14516000000.0,13265000000.0
Long Term Provisions,,,240000000.0,252000000.0
Long Term Debt And Capital Lease Obligation,10421000000.0,9410000000.0,8728000000.0,7569000000.0
Long Term Debt,10341000000.0,9329000000.0,8639000000.0,7569000000.0
Long Term Capital Lease Obligation,80000000.0,81000000.0,89000000.0,
Non Current Deferred Liabilities,2705000000.0,2383000000.0,2133000000.0,1992000000.0
Non Current Deferred Taxes Liabilities,2421000000.0,2113000000.0,1893000000.0,1740000000.0
Tradeand Other Payables Non Current,,270000000.0,240000000.0,252000000.0
Employee Benefits,285000000.0,388000000.0,411000000.0,390000000.0
Non Current Pension And Other Postretirement Benefit Plans,285000000.0,388000000.0,411000000.0,390000000.0
Preferred Securities Outside Stock Equity,3000000.0,4000000.0,5000000.0,7000000.0
Other Non Current Liabilities,1622000000.0,1476000000.0,1433000000.0,1400000000.0
Total Equity Gross Minority Interest,7298000000.0,6454000000.0,6121000000.0,5864000000.0
Stockholders Equity,7298000000.0,6454000000.0,6121000000.0,5864000000.0
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Additional Paid In Capital,6781000000.0,6747000000.0,6700000000.0,6657000000.0
Retained Earnings,925000000.0,102000000.0,-207000000.0,-464000000.0
Treasury Stock,365000000.0,348000000.0,338000000.0,297000000.0
Gains Losses Not Affecting Retained Earnings,-45000000.0,-49000000.0,-36000000.0,-34000000.0
Total Capitalization,17639000000.0,15783000000.0,14760000000.0,13433000000.0
Common Stock Equity,7298000000.0,6454000000.0,6121000000.0,5864000000.0
Capital Lease Obligations,80000000.0,81000000.0,89000000.0,
Net Tangible Assets,6159000000.0,4895000000.0,4553000000.0,4205000000.0
Working Capital,-587000000.0,-975000000.0,-760000000.0,-1313000000.0
Invested Capital,18280000000.0,17394000000.0,15574000000.0,14468000000.0
Tangible Book Value,6159000000.0,4895000000.0,4553000000.0,4205000000.0
Total Debt,11062000000.0,11021000000.0,9542000000.0,8604000000.0
Net Debt,10866000000.0,10393000000.0,9393000000.0,8474000000.0
Share Issued,186880413.0,186466707.0,185903727.0,185367158.0
Ordinary Shares Number,181611089.0,181298492.0,180812872.0,180684002.0
Treasury Shares Number,5269324.0,5168215.0,5090855.0,4683156.0
