,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Assets,117208000000.0,119307000000.0,120700000000.0,115095000000.0
Current Assets,21653000000.0,23091000000.0,27987000000.0,22473000000.0
Cash Cash Equivalents And Short Term Investments,7214000000.0,10288000000.0,16181000000.0,10287000000.0
Cash And Cash Equivalents,7214000000.0,10288000000.0,16181000000.0,4239000000.0
Other Short Term Investments,,,0.0,6048000000.0
Receivables,5143000000.0,4725000000.0,4178000000.0,4951000000.0
Accounts Receivable,5143000000.0,4725000000.0,4178000000.0,4951000000.0
Inventory,6924000000.0,5983000000.0,5498000000.0,5017000000.0
Raw Materials,2168000000.0,1645000000.0,1414000000.0,1289000000.0
Work In Process,856000000.0,719000000.0,674000000.0,612000000.0
Finished Goods,3900000000.0,3619000000.0,3410000000.0,3116000000.0
Prepaid Assets,2372000000.0,2095000000.0,2130000000.0,2218000000.0
Total Non Current Assets,95555000000.0,96216000000.0,92713000000.0,92622000000.0
Net PPE,21195000000.0,21686000000.0,20692000000.0,21271000000.0
Gross PPE,46697000000.0,46698000000.0,43771000000.0,43393000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,756000000.0,808000000.0,777000000.0,805000000.0
Buildings And Improvements,8087000000.0,8165000000.0,7700000000.0,7746000000.0
Machinery Furniture Equipment,35098000000.0,35367000000.0,33260000000.0,32263000000.0
Construction In Progress,2756000000.0,2358000000.0,2034000000.0,2579000000.0
Accumulated Depreciation,-25502000000.0,-25012000000.0,-23079000000.0,-22122000000.0
Goodwill And Other Intangible Assets,63379000000.0,64566000000.0,63693000000.0,64488000000.0
Goodwill,39700000000.0,40924000000.0,39901000000.0,40273000000.0
Other Intangible Assets,23679000000.0,23642000000.0,23792000000.0,24215000000.0
Other Non Current Assets,10981000000.0,9964000000.0,8328000000.0,6863000000.0
Total Liabilities Net Minority Interest,70354000000.0,72653000000.0,73822000000.0,67516000000.0
Current Liabilities,33081000000.0,33132000000.0,32976000000.0,30011000000.0
Payables And Accrued Expenses,19347000000.0,18716000000.0,16295000000.0,15900000000.0
Payables,15469000000.0,14357000000.0,12764000000.0,11601000000.0
Accounts Payable,14882000000.0,13720000000.0,12071000000.0,11260000000.0
Total Tax Payable,587000000.0,637000000.0,693000000.0,341000000.0
Current Accrued Expenses,3878000000.0,4359000000.0,3531000000.0,4299000000.0
Current Provisions,147000000.0,278000000.0,472000000.0,468000000.0
Pensionand Other Post Retirement Benefit Plans Current,1797000000.0,2145000000.0,1921000000.0,1623000000.0
Current Debt And Capital Lease Obligation,8850000000.0,8889000000.0,11183000000.0,9697000000.0
Current Debt,8645000000.0,8889000000.0,11183000000.0,9688000000.0
Commercial Paper,4805000000.0,5171000000.0,8545000000.0,6183000000.0
Other Current Borrowings,3840000000.0,3718000000.0,2638000000.0,3505000000.0
Current Capital Lease Obligation,205000000.0,,,9000000.0
Other Current Liabilities,2940000000.0,3104000000.0,3105000000.0,2323000000.0
Total Non Current Liabilities Net Minority Interest,37273000000.0,39521000000.0,40846000000.0,37505000000.0
Long Term Debt And Capital Lease Obligation,23443000000.0,23730000000.0,24189000000.0,20395000000.0
Long Term Debt,22848000000.0,23099000000.0,23537000000.0,20371000000.0
Long Term Capital Lease Obligation,595000000.0,631000000.0,652000000.0,24000000.0
Non Current Deferred Liabilities,6809000000.0,6153000000.0,6199000000.0,6899000000.0
Non Current Deferred Taxes Liabilities,6809000000.0,6153000000.0,6199000000.0,6899000000.0
Tradeand Other Payables Non Current,1661000000.0,1891000000.0,2121000000.0,2343000000.0
Employee Benefits,3811000000.0,6374000000.0,7188000000.0,6720000000.0
Non Current Pension And Other Postretirement Benefit Plans,3811000000.0,6374000000.0,7188000000.0,6720000000.0
Other Non Current Liabilities,1549000000.0,1373000000.0,1149000000.0,1148000000.0
Total Equity Gross Minority Interest,46854000000.0,46654000000.0,46878000000.0,47579000000.0
Stockholders Equity,46589000000.0,46378000000.0,46521000000.0,47194000000.0
Capital Stock,4852000000.0,4879000000.0,4906000000.0,4937000000.0
Preferred Stock,843000000.0,870000000.0,897000000.0,928000000.0
Common Stock,4009000000.0,4009000000.0,4009000000.0,4009000000.0
Additional Paid In Capital,65795000000.0,64848000000.0,64194000000.0,63827000000.0
Retained Earnings,112429000000.0,106374000000.0,100239000000.0,94918000000.0
Treasury Stock,123382000000.0,114973000000.0,105573000000.0,100406000000.0
Gains Losses Not Affecting Retained Earnings,-13105000000.0,-14750000000.0,-17245000000.0,-16082000000.0
Minimum Pension Liabilities,-916000000.0,-1006000000.0,-1080000000.0,-1146000000.0
Other Equity Adjustments,-12189000000.0,-13744000000.0,-16165000000.0,-14936000000.0
Minority Interest,265000000.0,276000000.0,357000000.0,385000000.0
Total Capitalization,69437000000.0,69477000000.0,70058000000.0,67565000000.0
Preferred Stock Equity,843000000.0,870000000.0,897000000.0,928000000.0
Common Stock Equity,45746000000.0,45508000000.0,45624000000.0,46266000000.0
Capital Lease Obligations,800000000.0,631000000.0,652000000.0,33000000.0
Net Tangible Assets,-16790000000.0,-18188000000.0,-17172000000.0,-17294000000.0
Working Capital,-11428000000.0,-10041000000.0,-4989000000.0,-7538000000.0
Invested Capital,77239000000.0,77496000000.0,80344000000.0,76325000000.0
Tangible Book Value,-17633000000.0,-19058000000.0,-18069000000.0,-18222000000.0
Total Debt,32293000000.0,32619000000.0,35372000000.0,30092000000.0
Net Debt,24279000000.0,21700000000.0,18539000000.0,25820000000.0
Share Issued,4009200000.0,4009200000.0,4009200000.0,4009251000.0
Ordinary Shares Number,2393800000.0,2429700000.0,2479700000.0,2504751000.0
Treasury Shares Number,1615400000.0,1579500000.0,1529500000.0,1504500000.0
