,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,15217000000.0,7585000000.0,7316000000.0,6959000000.0
Current Assets,2713000000.0,4483000000.0,4451000000.0,4490000000.0
Cash Cash Equivalents And Short Term Investments,1339000000.0,3472000000.0,3414000000.0,3512000000.0
Cash And Cash Equivalents,1232000000.0,1810000000.0,2042000000.0,1144000000.0
Other Short Term Investments,107000000.0,1662000000.0,1372000000.0,2368000000.0
Receivables,648000000.0,487000000.0,573000000.0,514000000.0
Accounts Receivable,648000000.0,487000000.0,573000000.0,514000000.0
Gross Accounts Receivable,651000000.0,491000000.0,575000000.0,516000000.0
Allowance For Doubtful Accounts Receivable,-3000000.0,-4000000.0,-2000000.0,-2000000.0
Inventory,431000000.0,372000000.0,359000000.0,386000000.0
Raw Materials,92000000.0,106000000.0,108000000.0,117000000.0
Work In Process,312000000.0,244000000.0,225000000.0,218000000.0
Finished Goods,27000000.0,22000000.0,26000000.0,51000000.0
Prepaid Assets,295000000.0,152000000.0,105000000.0,78000000.0
Total Non Current Assets,12504000000.0,3102000000.0,2865000000.0,2469000000.0
Net PPE,1696000000.0,1454000000.0,1444000000.0,1075000000.0
Gross PPE,2492000000.0,2132000000.0,2012000000.0,1596000000.0
Properties,0.0,0.0,0.0,0.0
Buildings And Improvements,44000000.0,44000000.0,44000000.0,285000000.0
Machinery Furniture Equipment,939000000.0,812000000.0,718000000.0,644000000.0
Other Properties,672000000.0,532000000.0,555000000.0,
Construction In Progress,113000000.0,99000000.0,73000000.0,100000000.0
Leases,724000000.0,645000000.0,622000000.0,567000000.0
Accumulated Depreciation,-796000000.0,-678000000.0,-568000000.0,-521000000.0
Goodwill And Other Intangible Assets,10363000000.0,1039000000.0,969000000.0,1016000000.0
Goodwill,7113000000.0,897000000.0,824000000.0,831000000.0
Other Intangible Assets,3250000000.0,142000000.0,145000000.0,185000000.0
Non Current Deferred Assets,,20000000.0,64000000.0,70000000.0
Non Current Deferred Taxes Assets,,20000000.0,64000000.0,70000000.0
Other Non Current Assets,445000000.0,589000000.0,388000000.0,308000000.0
Total Liabilities Net Minority Interest,4477000000.0,2891000000.0,2703000000.0,3114000000.0
Current Liabilities,1093000000.0,1244000000.0,665000000.0,1804000000.0
Payables And Accrued Expenses,536000000.0,343000000.0,299000000.0,329000000.0
Payables,430000000.0,260000000.0,235000000.0,266000000.0
Accounts Payable,332000000.0,192000000.0,149000000.0,184000000.0
Total Tax Payable,98000000.0,68000000.0,86000000.0,82000000.0
Current Accrued Expenses,106000000.0,83000000.0,64000000.0,63000000.0
Pensionand Other Post Retirement Benefit Plans Current,252000000.0,153000000.0,154000000.0,193000000.0
Current Debt And Capital Lease Obligation,71000000.0,562000000.0,45000000.0,1107000000.0
Current Debt,,511000000.0,,1107000000.0
Other Current Borrowings,,511000000.0,,1107000000.0
Current Capital Lease Obligation,71000000.0,51000000.0,45000000.0,0.0
Current Deferred Liabilities,234000000.0,186000000.0,167000000.0,175000000.0
Current Deferred Revenue,234000000.0,186000000.0,167000000.0,175000000.0
Total Non Current Liabilities Net Minority Interest,3384000000.0,1647000000.0,2038000000.0,1310000000.0
Long Term Debt And Capital Lease Obligation,2469000000.0,1344000000.0,1836000000.0,890000000.0
Long Term Debt,1695000000.0,673000000.0,1141000000.0,890000000.0
Long Term Capital Lease Obligation,774000000.0,671000000.0,695000000.0,
Preferred Securities Outside Stock Equity,,,0.0,61000000.0
Other Non Current Liabilities,915000000.0,303000000.0,202000000.0,359000000.0
Total Equity Gross Minority Interest,10740000000.0,4694000000.0,4613000000.0,3845000000.0
Stockholders Equity,10740000000.0,4694000000.0,4613000000.0,3758000000.0
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Additional Paid In Capital,8938000000.0,3815000000.0,3560000000.0,3290000000.0
Retained Earnings,5485000000.0,4723000000.0,4067000000.0,3083000000.0
Treasury Stock,3702000000.0,3848000000.0,3021000000.0,2616000000.0
Gains Losses Not Affecting Retained Earnings,17000000.0,2000000.0,5000000.0,-1000000.0
Minority Interest,,,0.0,87000000.0
Total Capitalization,12435000000.0,5367000000.0,5754000000.0,4648000000.0
Common Stock Equity,10740000000.0,4694000000.0,4613000000.0,3758000000.0
Capital Lease Obligations,845000000.0,722000000.0,740000000.0,0.0
Net Tangible Assets,377000000.0,3655000000.0,3644000000.0,2742000000.0
Working Capital,1620000000.0,3239000000.0,3786000000.0,2686000000.0
Invested Capital,12435000000.0,5878000000.0,5754000000.0,5755000000.0
Tangible Book Value,377000000.0,3655000000.0,3644000000.0,2742000000.0
Total Debt,2540000000.0,1906000000.0,1881000000.0,1997000000.0
Net Debt,463000000.0,,,853000000.0
Share Issued,197000000.0,195000000.0,194000000.0,192000000.0
Ordinary Shares Number,157000000.0,146000000.0,147000000.0,147000000.0
Treasury Shares Number,40000000.0,49000000.0,47000000.0,45000000.0
