,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,31917000000.0,32114000000.0,29405000000.0,26422000000.0
Current Assets,19032000000.0,18684000000.0,16476000000.0,14372000000.0
Cash Cash Equivalents And Short Term Investments,836000000.0,1192000000.0,928000000.0,828000000.0
Cash And Cash Equivalents,544000000.0,884000000.0,790000000.0,656000000.0
Other Short Term Investments,292000000.0,308000000.0,138000000.0,172000000.0
Receivables,3147000000.0,3165000000.0,3204000000.0,2885000000.0
Accounts Receivable,3094000000.0,3070000000.0,3112000000.0,2760000000.0
Gross Accounts Receivable,3184000000.0,,,
Allowance For Doubtful Accounts Receivable,-90000000.0,,,
Taxes Receivable,53000000.0,95000000.0,88000000.0,113000000.0
Duefrom Related Parties Current,,,4000000.0,12000000.0
Prepaid Assets,137000000.0,111000000.0,97000000.0,97000000.0
Restricted Cash,14386000000.0,13798000000.0,11834000000.0,10166000000.0
Current Deferred Assets,361000000.0,339000000.0,335000000.0,329000000.0
Other Current Assets,165000000.0,79000000.0,78000000.0,67000000.0
Total Non Current Assets,12885000000.0,13430000000.0,12929000000.0,12050000000.0
Net PPE,1378000000.0,1599000000.0,1650000000.0,588000000.0
Gross PPE,2696000000.0,2867000000.0,2809000000.0,1733000000.0
Properties,0.0,0.0,0.0,0.0
Machinery Furniture Equipment,1344000000.0,1303000000.0,1202000000.0,1200000000.0
Other Properties,882000000.0,1034000000.0,1066000000.0,45000000.0
Construction In Progress,45000000.0,155000000.0,183000000.0,154000000.0
Leases,425000000.0,375000000.0,358000000.0,334000000.0
Accumulated Depreciation,-1318000000.0,-1268000000.0,-1159000000.0,-1145000000.0
Goodwill And Other Intangible Assets,8926000000.0,9306000000.0,8948000000.0,9320000000.0
Goodwill,8434000000.0,8666000000.0,8165000000.0,8171000000.0
Other Intangible Assets,492000000.0,640000000.0,783000000.0,1149000000.0
Investments And Advances,64000000.0,74000000.0,53000000.0,54000000.0
Non Current Accounts Receivable,95000000.0,125000000.0,102000000.0,100000000.0
Non Current Deferred Assets,945000000.0,908000000.0,816000000.0,717000000.0
Non Current Deferred Taxes Assets,766000000.0,724000000.0,645000000.0,561000000.0
Non Current Prepaid Assets,,,1216000000.0,1133000000.0
Defined Pension Benefit,1366000000.0,1280000000.0,1216000000.0,1133000000.0
Other Non Current Assets,111000000.0,138000000.0,144000000.0,138000000.0
Total Liabilities Net Minority Interest,30759000000.0,28531000000.0,25956000000.0,22203000000.0
Current Liabilities,19073000000.0,17433000000.0,15571000000.0,13296000000.0
Payables And Accrued Expenses,2341000000.0,2096000000.0,2032000000.0,2026000000.0
Payables,2341000000.0,2096000000.0,2032000000.0,2026000000.0
Accounts Payable,2192000000.0,2016000000.0,1939000000.0,1943000000.0
Total Tax Payable,149000000.0,80000000.0,93000000.0,83000000.0
Current Debt And Capital Lease Obligation,1377000000.0,682000000.0,922000000.0,251000000.0
Current Debt,1164000000.0,448000000.0,712000000.0,251000000.0
Commercial Paper,665000000.0,,,
Other Current Borrowings,499000000.0,448000000.0,712000000.0,251000000.0
Current Capital Lease Obligation,213000000.0,234000000.0,210000000.0,
Current Deferred Liabilities,321000000.0,296000000.0,270000000.0,251000000.0
Current Deferred Revenue,321000000.0,296000000.0,270000000.0,251000000.0
Other Current Liabilities,15034000000.0,14359000000.0,12347000000.0,10768000000.0
Total Non Current Liabilities Net Minority Interest,11686000000.0,11098000000.0,10385000000.0,8907000000.0
Long Term Debt And Capital Lease Obligation,9046000000.0,8243000000.0,7647000000.0,6162000000.0
Long Term Debt,8228000000.0,7281000000.0,6627000000.0,5993000000.0
Long Term Capital Lease Obligation,818000000.0,962000000.0,1020000000.0,169000000.0
Non Current Deferred Liabilities,471000000.0,338000000.0,261000000.0,246000000.0
Non Current Deferred Taxes Liabilities,401000000.0,262000000.0,199000000.0,181000000.0
Non Current Deferred Revenue,70000000.0,76000000.0,62000000.0,65000000.0
Tradeand Other Payables Non Current,609000000.0,561000000.0,525000000.0,585000000.0
Employee Benefits,1433000000.0,1816000000.0,1787000000.0,1692000000.0
Non Current Pension And Other Postretirement Benefit Plans,1375000000.0,1763000000.0,1738000000.0,1636000000.0
Other Non Current Liabilities,127000000.0,140000000.0,165000000.0,222000000.0
Total Equity Gross Minority Interest,1158000000.0,3583000000.0,3449000000.0,4219000000.0
Stockholders Equity,1061000000.0,3495000000.0,3375000000.0,4151000000.0
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Additional Paid In Capital,6624000000.0,6312000000.0,6152000000.0,5965000000.0
Retained Earnings,-1694000000.0,1042000000.0,1254000000.0,2093000000.0
Gains Losses Not Affecting Retained Earnings,-3871000000.0,-3861000000.0,-4033000000.0,-3909000000.0
Minority Interest,97000000.0,88000000.0,74000000.0,68000000.0
Total Capitalization,9289000000.0,10776000000.0,10002000000.0,10144000000.0
Common Stock Equity,1061000000.0,3495000000.0,3375000000.0,4151000000.0
Capital Lease Obligations,1031000000.0,1196000000.0,1230000000.0,169000000.0
Net Tangible Assets,-7865000000.0,-5811000000.0,-5573000000.0,-5169000000.0
Working Capital,-41000000.0,1251000000.0,905000000.0,1076000000.0
Invested Capital,10453000000.0,11224000000.0,10714000000.0,10395000000.0
Tangible Book Value,-7865000000.0,-5811000000.0,-5573000000.0,-5169000000.0
Total Debt,10423000000.0,8925000000.0,8569000000.0,6413000000.0
Net Debt,8848000000.0,6845000000.0,6549000000.0,5588000000.0
Share Issued,214800000.0,225500000.0,232100000.0,240100000.0
Ordinary Shares Number,214800000.0,225500000.0,232100000.0,240100000.0
