,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,5942110000.0,4829683000.0,2500702000.0,2052458000.0
Current Assets,2494075000.0,1849538000.0,1633419000.0,1302479000.0
Cash Cash Equivalents And Short Term Investments,1171342000.0,960843000.0,868627000.0,735359000.0
Cash And Cash Equivalents,1099370000.0,960843000.0,550425000.0,636899000.0
Other Short Term Investments,71972000.0,0.0,318202000.0,98460000.0
Receivables,897198000.0,708355000.0,620976000.0,439009000.0
Accounts Receivable,897198000.0,657704000.0,550291000.0,439009000.0
Gross Accounts Receivable,906443000.0,667943000.0,557047000.0,441387000.0
Allowance For Doubtful Accounts Receivable,-9245000.0,-10239000.0,-6756000.0,-2378000.0
Notes Receivable,,5408000.0,25005000.0,
Taxes Receivable,,45243000.0,41252000.0,
Other Receivables,,,4428000.0,
Inventory,230230000.0,139237000.0,112051000.0,55641000.0
Raw Materials,123234000.0,76404000.0,54947000.0,26119000.0
Work In Process,51706000.0,31393000.0,30974000.0,13784000.0
Finished Goods,55290000.0,31440000.0,26130000.0,15738000.0
Prepaid Assets,70218000.0,20117000.0,31765000.0,72470000.0
Other Current Assets,125087000.0,20986000.0,,
Total Non Current Assets,3448035000.0,2980145000.0,867283000.0,749979000.0
Net PPE,1203183000.0,817274000.0,687974000.0,521329000.0
Gross PPE,1562284000.0,1118526000.0,917490000.0,693056000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,58869000.0,34598000.0,26422000.0,17630000.0
Buildings And Improvements,310344000.0,244166000.0,209643000.0,139315000.0
Machinery Furniture Equipment,189963000.0,158099000.0,145294000.0,127350000.0
Other Properties,574133000.0,454630000.0,366053000.0,236179000.0
Construction In Progress,367686000.0,163492000.0,116751000.0,95414000.0
Leases,61289000.0,63541000.0,53327000.0,77168000.0
Accumulated Depreciation,-359101000.0,-301252000.0,-229516000.0,-171727000.0
Goodwill And Other Intangible Assets,528256000.0,574889000.0,75692000.0,81949000.0
Goodwill,418547000.0,444817000.0,63924000.0,64029000.0
Other Intangible Assets,109709000.0,130072000.0,11768000.0,17920000.0
Investments And Advances,125320000.0,,0.0,64887000.0
Long Term Equity Investment,,,0.0,45913000.0
Investmentin Financial Assets,125320000.0,,0.0,18974000.0
Available For Sale Securities,125320000.0,,,18974000.0
Non Current Note Receivables,,,,0.0
Non Current Deferred Assets,1533767000.0,1552831000.0,64007000.0,64689000.0
Non Current Deferred Taxes Assets,1533767000.0,1552831000.0,64007000.0,64689000.0
Non Current Prepaid Assets,,,,5162000.0
Other Non Current Assets,57509000.0,35151000.0,39610000.0,11963000.0
Total Liabilities Net Minority Interest,2319396000.0,1595818000.0,1154533000.0,799567000.0
Current Liabilities,1924071000.0,1325601000.0,970970000.0,692073000.0
Payables And Accrued Expenses,748482000.0,525979000.0,391471000.0,271411000.0
Payables,197724000.0,172262000.0,101380000.0,76284000.0
Accounts Payable,163886000.0,142132000.0,87250000.0,64256000.0
Total Tax Payable,33838000.0,30130000.0,14130000.0,12028000.0
Income Tax Payable,33838000.0,30130000.0,14130000.0,5752000.0
Current Accrued Expenses,550758000.0,353717000.0,290091000.0,195127000.0
Current Provisions,,,,15085000.0
Current Debt And Capital Lease Obligation,22719000.0,21735000.0,15737000.0,
Current Capital Lease Obligation,22719000.0,21735000.0,15737000.0,
Current Deferred Liabilities,1152870000.0,777887000.0,563762000.0,405577000.0
Current Deferred Revenue,1152870000.0,777887000.0,563762000.0,405577000.0
Total Non Current Liabilities Net Minority Interest,395325000.0,270217000.0,183563000.0,107494000.0
Long Term Debt And Capital Lease Obligation,102656000.0,64445000.0,43463000.0,
Long Term Capital Lease Obligation,102656000.0,64445000.0,43463000.0,
Tradeand Other Payables Non Current,118072000.0,105748000.0,102794000.0,78008000.0
Other Non Current Liabilities,174597000.0,100024000.0,37306000.0,29486000.0
Total Equity Gross Minority Interest,3622714000.0,3233865000.0,1346169000.0,1252891000.0
Stockholders Equity,3622714000.0,3233865000.0,1346169000.0,1252891000.0
Capital Stock,8000.0,8000.0,8000.0,8000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,8000.0,8000.0,8000.0,8000.0
Additional Paid In Capital,999006000.0,974556000.0,906937000.0,877514000.0
Retained Earnings,2619374000.0,2215800000.0,439912000.0,378143000.0
Gains Losses Not Affecting Retained Earnings,4326000.0,43501000.0,-688000.0,-2774000.0
Total Capitalization,3622714000.0,3233865000.0,1346169000.0,1252891000.0
Common Stock Equity,3622714000.0,3233865000.0,1346169000.0,1252891000.0
Capital Lease Obligations,125375000.0,86180000.0,59200000.0,
Net Tangible Assets,3094458000.0,2658976000.0,1270477000.0,1170942000.0
Working Capital,570004000.0,523937000.0,662449000.0,610406000.0
Invested Capital,3622714000.0,3233865000.0,1346169000.0,1252891000.0
Tangible Book Value,3094458000.0,2658976000.0,1270477000.0,1170942000.0
Total Debt,125375000.0,86180000.0,59200000.0,
Share Issued,78710000.0,78860000.0,78433000.0,79778000.0
Ordinary Shares Number,78710000.0,78860000.0,78433000.0,79778000.0
