,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,958784000000.0,873729000000.0,817729000000.0,707794000000.0
Cash Cash Equivalents And Short Term Investments,146719000000.0,138290000000.0,127997000000.0,111867000000.0
Cash And Cash Equivalents,88184000000.0,47990000000.0,64175000000.0,30361000000.0
Other Short Term Investments,58535000000.0,90300000000.0,63822000000.0,81506000000.0
Receivables,39565000000.0,35852000000.0,35835000000.0,35230000000.0
Accounts Receivable,37098000000.0,33586000000.0,31629000000.0,31562000000.0
Loans Receivable,,19201000000.0,17527000000.0,16280000000.0
Other Receivables,3146000000.0,3075000000.0,4715000000.0,4185000000.0
Receivables Adjustments Allowances,-679000000.0,-809000000.0,-509000000.0,-517000000.0
Net PPE,191282000000.0,187017000000.0,174341000000.0,166706000000.0
Goodwill And Other Intangible Assets,102361000000.0,104418000000.0,113528000000.0,113173000000.0
Goodwill,73875000000.0,73734000000.0,81882000000.0,81025000000.0
Other Intangible Assets,28486000000.0,30684000000.0,31646000000.0,32148000000.0
Investments And Advances,443063000000.0,409183000000.0,348039000000.0,291486000000.0
Long Term Equity Investment,17375000000.0,17303000000.0,17505000000.0,17325000000.0
Investments In Other Ventures Under Equity Method,17375000000.0,17303000000.0,17505000000.0,17325000000.0
Total Liabilities Net Minority Interest,443854000000.0,422393000000.0,389166000000.0,355294000000.0
Payables And Accrued Expenses,46072000000.0,44503000000.0,42319000000.0,37186000000.0
Current Debt And Capital Lease Obligation,2351000000.0,3348000000.0,4686000000.0,4373000000.0
Current Debt,2351000000.0,3348000000.0,4686000000.0,4373000000.0
Other Current Borrowings,2351000000.0,3348000000.0,4686000000.0,4373000000.0
Long Term Debt And Capital Lease Obligation,111911000000.0,113547000000.0,98682000000.0,93117000000.0
Long Term Debt,111911000000.0,113547000000.0,98682000000.0,93117000000.0
Non Current Deferred Liabilities,90243000000.0,74098000000.0,66799000000.0,51375000000.0
Non Current Deferred Taxes Liabilities,90243000000.0,74098000000.0,66799000000.0,51375000000.0
Non Current Deferred Revenue,,,5281000000.0,4593000000.0
Derivative Product Liabilities,,1065000000.0,968000000.0,2452000000.0
Total Equity Gross Minority Interest,514930000000.0,451336000000.0,428563000000.0,352500000000.0
Stockholders Equity,506199000000.0,443164000000.0,424791000000.0,348703000000.0
Capital Stock,8000000.0,8000000.0,8000000.0,8000000.0
Common Stock,8000000.0,8000000.0,8000000.0,8000000.0
Additional Paid In Capital,35592000000.0,35626000000.0,35658000000.0,35707000000.0
Retained Earnings,534421000000.0,444626000000.0,402493000000.0,321112000000.0
Treasury Stock,59795000000.0,32853000000.0,8125000000.0,3109000000.0
Gains Losses Not Affecting Retained Earnings,-4027000000.0,-4243000000.0,-5243000000.0,-5015000000.0
Minority Interest,8731000000.0,8172000000.0,3772000000.0,3797000000.0
Total Capitalization,618110000000.0,556711000000.0,523473000000.0,441820000000.0
Common Stock Equity,506199000000.0,443164000000.0,424791000000.0,348703000000.0
Net Tangible Assets,403838000000.0,338746000000.0,311263000000.0,235530000000.0
Invested Capital,620461000000.0,560059000000.0,528159000000.0,446193000000.0
Tangible Book Value,403838000000.0,338746000000.0,311263000000.0,235530000000.0
Total Debt,114262000000.0,116895000000.0,103368000000.0,97490000000.0
Net Debt,26078000000.0,68905000000.0,39193000000.0,67129000000.0
Share Issued,1658095.0,1658096.0,1658096.0,1657918.0
Ordinary Shares Number,1477429.0,1543960.0,1624958.0,1640929.0
Treasury Shares Number,180666.0,114136.0,33138.0,16989.0
