,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,58620000000.0,52663000000.0,49519000000.0,21859000000.0
Current Assets,16676000000.0,13779000000.0,11902000000.0,6752000000.0
Cash Cash Equivalents And Short Term Investments,6267000000.0,2984000000.0,632000000.0,322000000.0
Cash And Cash Equivalents,6267000000.0,2984000000.0,632000000.0,322000000.0
Receivables,6984000000.0,7017000000.0,7206000000.0,4041000000.0
Accounts Receivable,6984000000.0,7017000000.0,7206000000.0,4041000000.0
Gross Accounts Receivable,7064000000.0,7102000000.0,7292000000.0,4082000000.0
Allowance For Doubtful Accounts Receivable,-80000000.0,-85000000.0,-86000000.0,-41000000.0
Inventory,1504000000.0,1757000000.0,2876000000.0,1988000000.0
Prepaid Assets,1176000000.0,622000000.0,401000000.0,176000000.0
Assets Held For Sale Current,745000000.0,630000000.0,,
Other Current Assets,,769000000.0,787000000.0,225000000.0
Total Non Current Assets,41944000000.0,38884000000.0,37617000000.0,15107000000.0
Net PPE,3366000000.0,3596000000.0,4024000000.0,1209000000.0
Gross PPE,7116000000.0,7602000000.0,7932000000.0,2926000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,372000000.0,437000000.0,439000000.0,189000000.0
Buildings And Improvements,842000000.0,1253000000.0,1263000000.0,795000000.0
Machinery Furniture Equipment,,,4096000000.0,1798000000.0
Other Properties,5902000000.0,5912000000.0,6230000000.0,1942000000.0
Leases,,,,144000000.0
Accumulated Depreciation,-3750000000.0,-4006000000.0,-3908000000.0,-1717000000.0
Goodwill And Other Intangible Assets,19356000000.0,19438000000.0,19973000000.0,7558000000.0
Goodwill,16584000000.0,16612000000.0,16980000000.0,4920000000.0
Other Intangible Assets,2772000000.0,2826000000.0,2993000000.0,2638000000.0
Non Current Deferred Assets,1206000000.0,993000000.0,939000000.0,
Non Current Deferred Taxes Assets,1206000000.0,993000000.0,939000000.0,
Other Non Current Assets,18016000000.0,14857000000.0,12681000000.0,6340000000.0
Total Liabilities Net Minority Interest,35650000000.0,36607000000.0,36230000000.0,19055000000.0
Current Liabilities,9479000000.0,8296000000.0,9048000000.0,4573000000.0
Payables And Accrued Expenses,6624000000.0,5431000000.0,5904000000.0,2604000000.0
Payables,2959000000.0,2576000000.0,2644000000.0,1378000000.0
Accounts Payable,800000000.0,571000000.0,667000000.0,201000000.0
Other Payable,2159000000.0,2005000000.0,1977000000.0,1177000000.0
Current Accrued Expenses,3665000000.0,2855000000.0,3260000000.0,1226000000.0
Pensionand Other Post Retirement Benefit Plans Current,,,,346000000.0
Current Debt And Capital Lease Obligation,11000000.0,16000000.0,717000000.0,687000000.0
Current Debt,11000000.0,16000000.0,717000000.0,687000000.0
Commercial Paper,,,,674000000.0
Other Current Borrowings,,,,13000000.0
Current Deferred Liabilities,1091000000.0,978000000.0,739000000.0,222000000.0
Current Deferred Revenue,1091000000.0,978000000.0,739000000.0,222000000.0
Other Current Liabilities,1753000000.0,1871000000.0,1688000000.0,714000000.0
Total Non Current Liabilities Net Minority Interest,26171000000.0,28311000000.0,27182000000.0,14482000000.0
Long Term Debt And Capital Lease Obligation,19296000000.0,21300000000.0,19911000000.0,9465000000.0
Long Term Debt,17698000000.0,19717000000.0,18002000000.0,9465000000.0
Long Term Capital Lease Obligation,1598000000.0,1583000000.0,1909000000.0,
Non Current Deferred Liabilities,1063000000.0,778000000.0,500000000.0,399000000.0
Non Current Deferred Taxes Liabilities,1063000000.0,778000000.0,500000000.0,399000000.0
Tradeand Other Payables Non Current,1244000000.0,1317000000.0,1546000000.0,1159000000.0
Employee Benefits,1946000000.0,2098000000.0,2121000000.0,1388000000.0
Non Current Pension And Other Postretirement Benefit Plans,1946000000.0,2098000000.0,2121000000.0,1388000000.0
Preferred Securities Outside Stock Equity,107000000.0,197000000.0,254000000.0,
Liabilities Heldfor Sale Non Current,213000000.0,220000000.0,,
Other Non Current Liabilities,2302000000.0,2401000000.0,2850000000.0,2071000000.0
Total Equity Gross Minority Interest,22970000000.0,16056000000.0,13289000000.0,2804000000.0
Stockholders Equity,22402000000.0,15371000000.0,13207000000.0,2804000000.0
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0
Preferred Stock,0.0,,,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Additional Paid In Capital,32918000000.0,29785000000.0,29590000000.0,43637000000.0
Retained Earnings,14343000000.0,10375000000.0,8494000000.0,-17201000000.0
Treasury Stock,22958000000.0,22958000000.0,22908000000.0,22858000000.0
Gains Losses Not Affecting Retained Earnings,-1902000000.0,-1832000000.0,-1970000000.0,-775000000.0
Minority Interest,568000000.0,685000000.0,82000000.0,
Total Capitalization,40100000000.0,35088000000.0,31209000000.0,12269000000.0
Common Stock Equity,22402000000.0,15371000000.0,13207000000.0,2804000000.0
Capital Lease Obligations,1598000000.0,1583000000.0,1909000000.0,
Net Tangible Assets,3046000000.0,-4067000000.0,-6766000000.0,-4754000000.0
Working Capital,7197000000.0,5483000000.0,2854000000.0,2179000000.0
Invested Capital,40111000000.0,35104000000.0,31926000000.0,12956000000.0
Tangible Book Value,3046000000.0,-4067000000.0,-6766000000.0,-4754000000.0
Total Debt,19307000000.0,21316000000.0,20628000000.0,10152000000.0
Net Debt,11442000000.0,16749000000.0,18087000000.0,9830000000.0
Share Issued,1151000000.0,1119979589.0,1116259308.0,873000000.0
Ordinary Shares Number,648000000.0,616979589.0,615259308.0,373000000.0
Preferred Shares Number,10000000.0,,,
Treasury Shares Number,503000000.0,503000000.0,501000000.0,500000000.0
