,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,12997873000.0,12936177000.0,12705405000.0,12383596000.0
Current Assets,656464000.0,532191000.0,400587000.0,472274000.0
Cash Cash Equivalents And Short Term Investments,240249000.0,221397000.0,214280000.0,344010000.0
Cash And Cash Equivalents,48420000.0,73629000.0,70087000.0,134465000.0
Other Short Term Investments,191829000.0,147768000.0,144193000.0,209545000.0
Receivables,341033000.0,195104000.0,134365000.0,71895000.0
Accounts Receivable,15523000.0,25214000.0,,
Notes Receivable,311034000.0,154970000.0,119821000.0,58951000.0
Other Receivables,15232000.0,15671000.0,14544000.0,12944000.0
Receivables Adjustments Allowances,-756000.0,-751000.0,,
Inventory,0.0,57938000.0,,
Finished Goods,0.0,57938000.0,,
Prepaid Assets,64964000.0,47340000.0,40935000.0,39439000.0
Restricted Cash,10218000.0,10412000.0,11007000.0,16930000.0
Assets Held For Sale Current,,57938000.0,,
Total Non Current Assets,12341409000.0,12403986000.0,12304818000.0,11911322000.0
Net PPE,68972000.0,72143000.0,74744000.0,
Gross PPE,68972000.0,72143000.0,74744000.0,
Other Properties,68972000.0,72143000.0,74744000.0,
Investment Properties,11094635000.0,11313833000.0,10894735000.0,10611182000.0
Investments And Advances,1177802000.0,1018010000.0,1335339000.0,1300140000.0
Long Term Equity Investment,1177802000.0,1018010000.0,1335339000.0,1300140000.0
Investmentin Financial Assets,,,144193000.0,209545000.0
Total Liabilities Net Minority Interest,6786699000.0,6720746000.0,6264491000.0,5954277000.0
Current Liabilities,694357000.0,356034000.0,397313000.0,314960000.0
Payables And Accrued Expenses,353100000.0,326189000.0,342313000.0,314960000.0
Payables,353100000.0,326189000.0,342313000.0,314960000.0
Accounts Payable,180751000.0,152855000.0,158017000.0,127086000.0
Dividends Payable,143213000.0,141917000.0,135384000.0,128529000.0
Other Payable,29136000.0,31417000.0,48912000.0,59345000.0
Current Debt And Capital Lease Obligation,341257000.0,,55000000.0,
Current Debt,341257000.0,,55000000.0,
Line Of Credit,341257000.0,0.0,55000000.0,0.0
Other Current Liabilities,,29845000.0,,
Total Non Current Liabilities Net Minority Interest,6092342000.0,6364712000.0,5867178000.0,5639317000.0
Long Term Debt And Capital Lease Obligation,6016828000.0,6325572000.0,5830613000.0,5605942000.0
Long Term Debt,5946153000.0,6251535000.0,5753873000.0,5605942000.0
Long Term Capital Lease Obligation,70675000.0,74037000.0,76740000.0,
Preferred Securities Outside Stock Equity,34666000.0,32239000.0,37410000.0,35475000.0
Other Non Current Liabilities,75514000.0,39140000.0,36565000.0,33375000.0
Total Equity Gross Minority Interest,6211174000.0,6215431000.0,6440914000.0,6429319000.0
Stockholders Equity,5993603000.0,6000410000.0,6220427000.0,6267073000.0
Capital Stock,7000.0,6000.0,7000.0,7000.0
Common Stock,7000.0,6000.0,7000.0,7000.0
Additional Paid In Capital,6915981000.0,6876326000.0,7121927000.0,7093079000.0
Retained Earnings,-916833000.0,-861193000.0,-887619000.0,-812796000.0
Gains Losses Not Affecting Retained Earnings,-5552000.0,-14729000.0,-13888000.0,-13217000.0
Minority Interest,217571000.0,215021000.0,220487000.0,162246000.0
Total Capitalization,11939756000.0,12251945000.0,11974300000.0,11873015000.0
Common Stock Equity,5993603000.0,6000410000.0,6220427000.0,6267073000.0
Capital Lease Obligations,70675000.0,74037000.0,76740000.0,
Net Tangible Assets,5993603000.0,6000410000.0,6220427000.0,6267073000.0
Working Capital,-37893000.0,176157000.0,3274000.0,157314000.0
Invested Capital,12281013000.0,12251945000.0,12029300000.0,11873015000.0
Tangible Book Value,5993603000.0,6000410000.0,6220427000.0,6267073000.0
Total Debt,6358085000.0,6325572000.0,5885613000.0,5605942000.0
Net Debt,6238990000.0,6177906000.0,5738786000.0,5471477000.0
Share Issued,65248393.0,64999015.0,66091954.0,65890322.0
Ordinary Shares Number,65248393.0,64999015.0,66091954.0,65890322.0
