,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,48999000000.0,50050000000.0,47730000000.0,45326000000.0
Current Assets,6250000000.0,3630000000.0,3231000000.0,3507000000.0
Cash Cash Equivalents And Short Term Investments,818000000.0,543000000.0,147000000.0,177000000.0
Cash And Cash Equivalents,818000000.0,543000000.0,147000000.0,177000000.0
Receivables,2085000000.0,1702000000.0,1573000000.0,1917000000.0
Accounts Receivable,1859000000.0,1410000000.0,1313000000.0,1435000000.0
Gross Accounts Receivable,2184000000.0,1606000000.0,1373000000.0,1498000000.0
Allowance For Doubtful Accounts Receivable,-325000000.0,-196000000.0,-60000000.0,-63000000.0
Taxes Receivable,9000000.0,63000000.0,21000000.0,242000000.0
Inventory,744000000.0,878000000.0,897000000.0,902000000.0
Prepaid Assets,63000000.0,51000000.0,79000000.0,94000000.0
Assets Held For Sale Current,2060000000.0,0.0,30000000.0,
Hedging Assets Current,72000000.0,60000000.0,113000000.0,11000000.0
Other Current Assets,408000000.0,396000000.0,392000000.0,406000000.0
Total Non Current Assets,42749000000.0,46420000000.0,44499000000.0,41819000000.0
Net PPE,34567000000.0,37847000000.0,36126000000.0,34363000000.0
Gross PPE,43885000000.0,48831000000.0,46226000000.0,44201000000.0
Other Properties,1464000000.0,1917000000.0,1879000000.0,1594000000.0
Construction In Progress,1373000000.0,2031000000.0,1884000000.0,2181000000.0
Accumulated Depreciation,-9318000000.0,-10984000000.0,-10100000000.0,-9838000000.0
Goodwill And Other Intangible Assets,20000000.0,158000000.0,149000000.0,159000000.0
Goodwill,,,0.0,16000000.0
Other Intangible Assets,20000000.0,158000000.0,149000000.0,143000000.0
Investments And Advances,3420000000.0,3303000000.0,3274000000.0,2998000000.0
Investmentin Financial Assets,,,2216000000.0,1878000000.0
Other Investments,3420000000.0,3303000000.0,3274000000.0,2998000000.0
Financial Assets,28000000.0,9000000.0,24000000.0,1000000.0
Non Current Accounts Receivable,875000000.0,945000000.0,963000000.0,624000000.0
Other Non Current Assets,234000000.0,286000000.0,286000000.0,275000000.0
Total Liabilities Net Minority Interest,34561000000.0,34066000000.0,32641000000.0,30949000000.0
Current Liabilities,7072000000.0,5522000000.0,5047000000.0,4935000000.0
Payables And Accrued Expenses,1503000000.0,1582000000.0,1515000000.0,1587000000.0
Payables,1382000000.0,1456000000.0,1399000000.0,1477000000.0
Accounts Payable,1315000000.0,1332000000.0,1358000000.0,1451000000.0
Total Tax Payable,67000000.0,124000000.0,41000000.0,26000000.0
Current Accrued Expenses,121000000.0,126000000.0,116000000.0,110000000.0
Interest Payable,121000000.0,126000000.0,116000000.0,110000000.0
Current Debt And Capital Lease Obligation,4219000000.0,2747000000.0,2480000000.0,2310000000.0
Current Debt,4219000000.0,2747000000.0,2480000000.0,2310000000.0
Commercial Paper,3519000000.0,1063000000.0,1115000000.0,1016000000.0
Other Current Borrowings,700000000.0,1684000000.0,1365000000.0,1294000000.0
Other Current Liabilities,1350000000.0,1193000000.0,1052000000.0,1038000000.0
Total Non Current Liabilities Net Minority Interest,27489000000.0,28544000000.0,27594000000.0,26014000000.0
Long Term Provisions,1818000000.0,1498000000.0,1436000000.0,1390000000.0
Long Term Debt And Capital Lease Obligation,15410000000.0,14748000000.0,14016000000.0,13168000000.0
Long Term Debt,15219000000.0,14496000000.0,13743000000.0,13168000000.0
Long Term Capital Lease Obligation,191000000.0,252000000.0,273000000.0,
Non Current Deferred Liabilities,5759000000.0,6502000000.0,6256000000.0,5713000000.0
Non Current Deferred Taxes Liabilities,5759000000.0,6502000000.0,6256000000.0,5713000000.0
Tradeand Other Payables Non Current,100000000.0,88000000.0,182000000.0,181000000.0
Employee Benefits,1704000000.0,2783000000.0,2483000000.0,2105000000.0
Non Current Pension And Other Postretirement Benefit Plans,1704000000.0,2783000000.0,2483000000.0,2105000000.0
Derivative Product Liabilities,17000000.0,4000000.0,1000000.0,4000000.0
Other Non Current Liabilities,184000000.0,214000000.0,218000000.0,232000000.0
Total Equity Gross Minority Interest,14438000000.0,15984000000.0,15089000000.0,14377000000.0
Stockholders Equity,14438000000.0,15984000000.0,15089000000.0,14377000000.0
Capital Stock,5045000000.0,5031000000.0,5003000000.0,4980000000.0
Common Stock,5045000000.0,5031000000.0,5003000000.0,4980000000.0
Additional Paid In Capital,,,,4980000000.0
Retained Earnings,10639000000.0,12318000000.0,11406000000.0,10582000000.0
Treasury Stock,896000000.0,861000000.0,831000000.0,808000000.0
Gains Losses Not Affecting Retained Earnings,-350000000.0,-504000000.0,-489000000.0,-377000000.0
Other Equity Interest,,,,4172000000.0
Total Capitalization,29657000000.0,30480000000.0,28832000000.0,27545000000.0
Common Stock Equity,14438000000.0,15984000000.0,15089000000.0,14377000000.0
Capital Lease Obligations,191000000.0,252000000.0,273000000.0,
Net Tangible Assets,14418000000.0,15826000000.0,14940000000.0,14218000000.0
Working Capital,-822000000.0,-1892000000.0,-1816000000.0,-1428000000.0
Invested Capital,33876000000.0,33227000000.0,31312000000.0,29855000000.0
Tangible Book Value,14418000000.0,15826000000.0,14940000000.0,14218000000.0
Total Debt,19629000000.0,17495000000.0,16496000000.0,15478000000.0
Net Debt,18620000000.0,16700000000.0,16076000000.0,15301000000.0
Share Issued,534000000.0,534000000.0,534000000.0,534000000.0
Ordinary Shares Number,504000000.0,504000000.0,504000000.0,504000000.0
Treasury Shares Number,30000000.0,30000000.0,30000000.0,30000000.0
