,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,55594000000.0,54721000000.0,58720000000.0,54302000000.0
Current Assets,14697000000.0,13276000000.0,14395000000.0,13209000000.0
Cash Cash Equivalents And Short Term Investments,3147000000.0,2514000000.0,1614000000.0,3019000000.0
Cash And Cash Equivalents,3147000000.0,2514000000.0,1614000000.0,3019000000.0
Receivables,7470000000.0,6522000000.0,8510000000.0,6173000000.0
Accounts Receivable,7470000000.0,6522000000.0,8510000000.0,6173000000.0
Gross Accounts Receivable,7514000000.0,6559000000.0,8551000000.0,6195000000.0
Allowance For Doubtful Accounts Receivable,-44000000.0,-37000000.0,-41000000.0,-22000000.0
Inventory,3394000000.0,3893000000.0,3776000000.0,3543000000.0
Raw Materials,370000000.0,357000000.0,324000000.0,305000000.0
Finished Goods,3024000000.0,3536000000.0,3452000000.0,3238000000.0
Prepaid Assets,686000000.0,347000000.0,495000000.0,474000000.0
Total Non Current Assets,40897000000.0,41445000000.0,44325000000.0,41093000000.0
Net PPE,22435000000.0,23716000000.0,23786000000.0,22018000000.0
Gross PPE,39797000000.0,40223000000.0,38071000000.0,35197000000.0
Other Properties,39797000000.0,40223000000.0,38071000000.0,35197000000.0
Accumulated Depreciation,-17362000000.0,-16507000000.0,-14285000000.0,-13179000000.0
Goodwill And Other Intangible Assets,2297000000.0,2268000000.0,4139000000.0,4139000000.0
Goodwill,1484000000.0,1425000000.0,3270000000.0,3270000000.0
Other Intangible Assets,813000000.0,843000000.0,869000000.0,869000000.0
Investments And Advances,13512000000.0,13182000000.0,14441000000.0,14324000000.0
Long Term Equity Investment,12832000000.0,13037000000.0,14284000000.0,14218000000.0
Other Investments,680000000.0,145000000.0,157000000.0,106000000.0
Non Current Note Receivables,959000000.0,442000000.0,130000000.0,97000000.0
Other Non Current Assets,1694000000.0,1837000000.0,1829000000.0,515000000.0
Total Liabilities Net Minority Interest,33957000000.0,33198000000.0,31551000000.0,27149000000.0
Current Liabilities,12801000000.0,9518000000.0,11646000000.0,8935000000.0
Payables And Accrued Expenses,9420000000.0,6607000000.0,9410000000.0,7028000000.0
Payables,8461000000.0,5549000000.0,8575000000.0,6586000000.0
Accounts Payable,8461000000.0,5549000000.0,8575000000.0,6586000000.0
Total Tax Payable,1254000000.0,1351000000.0,979000000.0,1116000000.0
Current Accrued Expenses,959000000.0,1058000000.0,835000000.0,442000000.0
Pensionand Other Post Retirement Benefit Plans Current,638000000.0,573000000.0,710000000.0,724000000.0
Current Debt And Capital Lease Obligation,1489000000.0,987000000.0,547000000.0,67000000.0
Current Debt,1489000000.0,987000000.0,547000000.0,67000000.0
Other Current Borrowings,1456000000.0,971000000.0,,
Current Capital Lease Obligation,33000000.0,16000000.0,,
Current Deferred Liabilities,1254000000.0,1351000000.0,979000000.0,1116000000.0
Current Deferred Revenue,1254000000.0,1351000000.0,979000000.0,1116000000.0
Total Non Current Liabilities Net Minority Interest,21156000000.0,23680000000.0,19905000000.0,18214000000.0
Long Term Provisions,727000000.0,657000000.0,638000000.0,624000000.0
Long Term Debt And Capital Lease Obligation,12959000000.0,14906000000.0,11216000000.0,11093000000.0
Long Term Debt,12959000000.0,14906000000.0,11216000000.0,11093000000.0
Long Term Capital Lease Obligation,257000000.0,248000000.0,,
Non Current Deferred Liabilities,5475000000.0,5644000000.0,5553000000.0,5275000000.0
Non Current Deferred Taxes Liabilities,5475000000.0,5644000000.0,5553000000.0,5275000000.0
Employee Benefits,1055000000.0,1341000000.0,1044000000.0,867000000.0
Other Non Current Liabilities,940000000.0,1132000000.0,1454000000.0,355000000.0
Total Equity Gross Minority Interest,21637000000.0,21523000000.0,27169000000.0,27153000000.0
Stockholders Equity,19166000000.0,18984000000.0,24910000000.0,24653000000.0
Capital Stock,7000000.0,6000000.0,6000000.0,6000000.0
Common Stock,7000000.0,6000000.0,6000000.0,6000000.0
Additional Paid In Capital,20504000000.0,20383000000.0,20301000000.0,19873000000.0
Retained Earnings,16216000000.0,16500000000.0,22064000000.0,20489000000.0
Treasury Stock,17116000000.0,17116000000.0,16673000000.0,15023000000.0
Gains Losses Not Affecting Retained Earnings,-445000000.0,-789000000.0,-788000000.0,-692000000.0
Minority Interest,2471000000.0,2539000000.0,2259000000.0,2500000000.0
Total Capitalization,32125000000.0,33890000000.0,36126000000.0,35746000000.0
Common Stock Equity,19166000000.0,18984000000.0,24910000000.0,24653000000.0
Capital Lease Obligations,290000000.0,264000000.0,,
Net Tangible Assets,16869000000.0,16716000000.0,20771000000.0,20514000000.0
Working Capital,1896000000.0,3758000000.0,2749000000.0,4274000000.0
Invested Capital,33614000000.0,34877000000.0,36673000000.0,35813000000.0
Tangible Book Value,16869000000.0,16716000000.0,20771000000.0,20514000000.0
Total Debt,14448000000.0,15893000000.0,11763000000.0,11160000000.0
Net Debt,11301000000.0,13379000000.0,10149000000.0,8141000000.0
Share Issued,650026318.0,648643223.0,647416633.0,645691761.0
Ordinary Shares Number,438254491.0,436871396.0,441025827.0,456165430.0
Treasury Shares Number,211771827.0,211771827.0,206390806.0,189526331.0
