,2022-07-31,2021-07-31,2020-07-31,2019-07-31
Total Assets,27734000000.0,15516000000.0,10931000000.0,6283000000.0
Current Assets,5047000000.0,5157000000.0,7980000000.0,3594000000.0
Cash Cash Equivalents And Short Term Investments,3281000000.0,3870000000.0,7050000000.0,2740000000.0
Cash And Cash Equivalents,2796000000.0,2562000000.0,6442000000.0,2116000000.0
Other Short Term Investments,485000000.0,1308000000.0,608000000.0,624000000.0
Receivables,1048000000.0,514000000.0,161000000.0,152000000.0
Accounts Receivable,446000000.0,391000000.0,149000000.0,87000000.0
Gross Accounts Receivable,477000000.0,487000000.0,161000000.0,90000000.0
Allowance For Doubtful Accounts Receivable,-31000000.0,-96000000.0,-12000000.0,-3000000.0
Notes Receivable,509000000.0,,,
Taxes Receivable,93000000.0,123000000.0,12000000.0,65000000.0
Prepaid Assets,287000000.0,316000000.0,314000000.0,266000000.0
Restricted Cash,431000000.0,457000000.0,455000000.0,436000000.0
Total Non Current Assets,22687000000.0,10359000000.0,2951000000.0,2689000000.0
Net PPE,1437000000.0,1160000000.0,960000000.0,780000000.0
Gross PPE,2875000000.0,2500000000.0,2254000000.0,2161000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,79000000.0,79000000.0,79000000.0,79000000.0
Buildings And Improvements,378000000.0,375000000.0,372000000.0,368000000.0
Machinery Furniture Equipment,1012000000.0,995000000.0,963000000.0,950000000.0
Other Properties,757000000.0,579000000.0,452000000.0,421000000.0
Construction In Progress,283000000.0,122000000.0,90000000.0,65000000.0
Leases,366000000.0,350000000.0,298000000.0,278000000.0
Accumulated Depreciation,-1438000000.0,-1340000000.0,-1294000000.0,-1381000000.0
Goodwill And Other Intangible Assets,20797000000.0,8865000000.0,1682000000.0,1709000000.0
Goodwill,13736000000.0,5613000000.0,1654000000.0,1655000000.0
Other Intangible Assets,7061000000.0,3252000000.0,28000000.0,54000000.0
Investments And Advances,98000000.0,43000000.0,19000000.0,13000000.0
Non Current Deferred Assets,11000000.0,8000000.0,65000000.0,
Non Current Deferred Taxes Assets,11000000.0,8000000.0,65000000.0,
Other Non Current Assets,344000000.0,283000000.0,225000000.0,187000000.0
Total Liabilities Net Minority Interest,11293000000.0,5647000000.0,5825000000.0,2534000000.0
Current Liabilities,3630000000.0,2655000000.0,3529000000.0,1966000000.0
Payables And Accrued Expenses,949000000.0,633000000.0,314000000.0,281000000.0
Payables,797000000.0,632000000.0,311000000.0,281000000.0
Accounts Payable,737000000.0,623000000.0,305000000.0,274000000.0
Total Tax Payable,48000000.0,,,
Income Tax Payable,8000000.0,,,
Dividends Payable,12000000.0,9000000.0,6000000.0,7000000.0
Current Accrued Expenses,152000000.0,1000000.0,3000000.0,
Interest Payable,11000000.0,1000000.0,3000000.0,
Current Provisions,52000000.0,31000000.0,35000000.0,35000000.0
Pensionand Other Post Retirement Benefit Plans Current,576000000.0,530000000.0,482000000.0,385000000.0
Current Debt And Capital Lease Obligation,583000000.0,66000000.0,1384000000.0,50000000.0
Current Debt,499000000.0,,1338000000.0,50000000.0
Line Of Credit,499000000.0,0.0,,
Other Current Borrowings,,,1338000000.0,
Current Capital Lease Obligation,84000000.0,66000000.0,46000000.0,
Current Deferred Liabilities,1386000000.0,1294000000.0,1230000000.0,1169000000.0
Current Deferred Revenue,1239000000.0,1141000000.0,1107000000.0,1055000000.0
Other Current Liabilities,84000000.0,101000000.0,84000000.0,46000000.0
Total Non Current Liabilities Net Minority Interest,7663000000.0,2992000000.0,2296000000.0,568000000.0
Long Term Debt And Capital Lease Obligation,6957000000.0,2414000000.0,2252000000.0,386000000.0
Long Term Debt,6415000000.0,2034000000.0,2031000000.0,386000000.0
Long Term Capital Lease Obligation,542000000.0,380000000.0,221000000.0,
Non Current Deferred Liabilities,625000000.0,525000000.0,2000000.0,37000000.0
Non Current Deferred Taxes Liabilities,619000000.0,525000000.0,2000000.0,37000000.0
Non Current Deferred Revenue,6000000.0,,,
Tradeand Other Payables Non Current,56000000.0,,,
Other Non Current Liabilities,25000000.0,53000000.0,42000000.0,145000000.0
Total Equity Gross Minority Interest,16441000000.0,9869000000.0,5106000000.0,3749000000.0
Stockholders Equity,16441000000.0,9869000000.0,5106000000.0,3749000000.0
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Additional Paid In Capital,17722000000.0,10545000000.0,6179000000.0,5772000000.0
Retained Earnings,13581000000.0,12296000000.0,10885000000.0,9621000000.0
Treasury Stock,14805000000.0,12951000000.0,11929000000.0,11611000000.0
Gains Losses Not Affecting Retained Earnings,-60000000.0,-24000000.0,-32000000.0,-36000000.0
Total Capitalization,22856000000.0,11903000000.0,7137000000.0,4135000000.0
Common Stock Equity,16441000000.0,9869000000.0,5106000000.0,3749000000.0
Capital Lease Obligations,626000000.0,446000000.0,267000000.0,
Net Tangible Assets,-4356000000.0,1004000000.0,3424000000.0,2040000000.0
Working Capital,1417000000.0,2502000000.0,4451000000.0,1628000000.0
Invested Capital,23355000000.0,11903000000.0,8475000000.0,4185000000.0
Tangible Book Value,-4356000000.0,1004000000.0,3424000000.0,2040000000.0
Total Debt,7540000000.0,2480000000.0,3636000000.0,436000000.0
Net Debt,4118000000.0,,,
Share Issued,281932000.0,273235000.0,261740000.0,260180000.0
Ordinary Shares Number,281932000.0,273235000.0,261740000.0,260180000.0
