,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,6794348000.0,5928348000.0,5470854000.0,5091647000.0
Current Assets,2313369000.0,1842117000.0,1481299000.0,1502981000.0
Cash Cash Equivalents And Short Term Investments,355549000.0,313302000.0,35000000.0,7600000.0
Cash And Cash Equivalents,355549000.0,313302000.0,35000000.0,7600000.0
Receivables,1723234000.0,1310252000.0,1242160000.0,1326209000.0
Accounts Receivable,1506619000.0,1124403000.0,1011829000.0,1051698000.0
Gross Accounts Receivable,1523419000.0,1142803000.0,1034329000.0,
Allowance For Doubtful Accounts Receivable,-16800000.0,-18400000.0,-22500000.0,
Other Receivables,216615000.0,185849000.0,230331000.0,274511000.0
Inventory,25032000.0,23804000.0,21106000.0,21977000.0
Prepaid Assets,209554000.0,194759000.0,183033000.0,147195000.0
Total Non Current Assets,4481007000.0,4086276000.0,3989549000.0,3588696000.0
Net PPE,4067655000.0,3688894000.0,3620866000.0,3445111000.0
Gross PPE,6680316000.0,5908710000.0,5640806000.0,5329243000.0
Land And Improvements,67540000.0,62145000.0,58692000.0,49486000.0
Machinery Furniture Equipment,627423000.0,547034000.0,442183000.0,324695000.0
Other Properties,5985353000.0,5299531000.0,5139931000.0,4955062000.0
Accumulated Depreciation,-2612661000.0,-2219816000.0,-2019940000.0,-1884132000.0
Goodwill And Other Intangible Assets,191121000.0,212167000.0,202826000.0,105187000.0
Goodwill,100521000.0,105367000.0,96326000.0,40087000.0
Other Intangible Assets,90600000.0,106800000.0,106500000.0,65100000.0
Other Non Current Assets,222231000.0,185215000.0,165857000.0,38398000.0
Total Liabilities Net Minority Interest,3676532000.0,3328210000.0,3203825000.0,2990263000.0
Current Liabilities,1729600000.0,1084803000.0,1035766000.0,1352348000.0
Payables And Accrued Expenses,1373628000.0,1084803000.0,1035766000.0,1101642000.0
Payables,772736000.0,587510000.0,602601000.0,709736000.0
Accounts Payable,772736000.0,587510000.0,602601000.0,709736000.0
Current Accrued Expenses,600892000.0,497293000.0,433165000.0,391906000.0
Current Debt And Capital Lease Obligation,355972000.0,,,250706000.0
Current Debt,355972000.0,,,250706000.0
Other Current Borrowings,355972000.0,,,
Total Non Current Liabilities Net Minority Interest,1946932000.0,2243407000.0,2168059000.0,1637915000.0
Long Term Debt And Capital Lease Obligation,945257000.0,1305424000.0,1295740000.0,898398000.0
Long Term Debt,945257000.0,1305424000.0,1295740000.0,898398000.0
Non Current Deferred Liabilities,745442000.0,692022000.0,699078000.0,643461000.0
Non Current Deferred Taxes Liabilities,745442000.0,692022000.0,699078000.0,643461000.0
Other Non Current Liabilities,256233000.0,245961000.0,173241000.0,96056000.0
Total Equity Gross Minority Interest,3117816000.0,2600138000.0,2267029000.0,2101384000.0
Stockholders Equity,3117816000.0,2600138000.0,2267029000.0,2101384000.0
Capital Stock,1671000.0,1671000.0,1671000.0,1671000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,1671000.0,1671000.0,1671000.0,1671000.0
Additional Paid In Capital,448217000.0,408244000.0,374049000.0,340457000.0
Retained Earnings,5621103000.0,4984739000.0,4592938000.0,4188435000.0
Treasury Stock,2953175000.0,2794516000.0,2701629000.0,2429179000.0
Total Capitalization,4063073000.0,3905562000.0,3562769000.0,2999782000.0
Common Stock Equity,3117816000.0,2600138000.0,2267029000.0,2101384000.0
Net Tangible Assets,2926695000.0,2387971000.0,2064203000.0,1996197000.0
Working Capital,583769000.0,757314000.0,445533000.0,150633000.0
Invested Capital,4419045000.0,3905562000.0,3562769000.0,3250488000.0
Tangible Book Value,2926695000.0,2387971000.0,2064203000.0,1996197000.0
Total Debt,1301229000.0,1305424000.0,1295740000.0,1149104000.0
Net Debt,945680000.0,992122000.0,1260740000.0,1141504000.0
Share Issued,167099432.0,167099432.0,167099432.0,167099432.0
Ordinary Shares Number,105093706.0,105653644.0,106212908.0,108710825.0
Treasury Shares Number,62005726.0,61445788.0,60886524.0,58388607.0
