,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,20385400000.0,20071700000.0,18046400000.0,16185300000.0
Current Assets,5330500000.0,5125400000.0,2981200000.0,2835400000.0
Cash Cash Equivalents And Short Term Investments,1472700000.0,1320800000.0,337500000.0,426800000.0
Cash And Cash Equivalents,1472700000.0,1320800000.0,337500000.0,426800000.0
Receivables,2978300000.0,3016600000.0,2025300000.0,1862300000.0
Accounts Receivable,2261500000.0,2479800000.0,1543900000.0,1467900000.0
Gross Accounts Receivable,2283000000.0,2501900000.0,1562900000.0,1483600000.0
Allowance For Doubtful Accounts Receivable,-21500000.0,-22100000.0,-19000000.0,-15700000.0
Other Receivables,716800000.0,536800000.0,481400000.0,394400000.0
Inventory,401400000.0,423200000.0,244700000.0,237300000.0
Raw Materials,401400000.0,423200000.0,244700000.0,237300000.0
Prepaid Assets,478100000.0,364800000.0,373700000.0,309000000.0
Assets Held For Sale Current,,,,0.0
Total Non Current Assets,15054900000.0,14946300000.0,15065200000.0,13349900000.0
Net PPE,2815400000.0,2729600000.0,2636600000.0,1784700000.0
Gross PPE,5228600000.0,4932700000.0,4565300000.0,3557600000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,101400000.0,99400000.0,90900000.0,77400000.0
Buildings And Improvements,954400000.0,879900000.0,781800000.0,703700000.0
Machinery Furniture Equipment,2622400000.0,2492000000.0,2237000000.0,2051600000.0
Other Properties,746300000.0,789800000.0,732800000.0,79400000.0
Construction In Progress,344200000.0,231600000.0,311100000.0,304800000.0
Leases,459900000.0,440000000.0,411700000.0,340700000.0
Accumulated Depreciation,-2413200000.0,-2203100000.0,-1928700000.0,-1772900000.0
Goodwill And Other Intangible Assets,11694400000.0,11712600000.0,11899500000.0,11271400000.0
Goodwill,7958900000.0,7751500000.0,7865000000.0,7360300000.0
Other Intangible Assets,3735500000.0,3961100000.0,4034500000.0,3911100000.0
Investments And Advances,60900000.0,73500000.0,84900000.0,60500000.0
Long Term Equity Investment,60900000.0,73500000.0,84900000.0,60500000.0
Non Current Deferred Assets,21600000.0,20600000.0,8800000.0,1700000.0
Non Current Deferred Taxes Assets,21600000.0,20600000.0,8800000.0,1700000.0
Other Non Current Assets,462600000.0,410000000.0,435400000.0,231600000.0
Total Liabilities Net Minority Interest,10112000000.0,10712000000.0,10479400000.0,9213900000.0
Current Liabilities,2782900000.0,3078500000.0,2655800000.0,1878900000.0
Payables And Accrued Expenses,1289900000.0,1373400000.0,1100100000.0,1037500000.0
Payables,860900000.0,1013700000.0,789000000.0,765800000.0
Accounts Payable,621300000.0,638900000.0,632300000.0,634600000.0
Total Tax Payable,239600000.0,374800000.0,156700000.0,124800000.0
Other Payable,,,,6400000.0
Current Accrued Expenses,429000000.0,359700000.0,311100000.0,271700000.0
Interest Payable,,,,70700000.0
Current Provisions,,,,39500000.0
Pensionand Other Post Retirement Benefit Plans Current,735500000.0,623200000.0,474600000.0,427600000.0
Current Debt And Capital Lease Obligation,199000000.0,575400000.0,630100000.0,17900000.0
Current Debt,1500000.0,376700000.0,415200000.0,10000000.0
Current Notes Payable,,0.0,413700000.0,0.0
Line Of Credit,0.0,,,
Other Current Borrowings,1500000.0,376700000.0,1500000.0,10000000.0
Current Capital Lease Obligation,197500000.0,198700000.0,214900000.0,7900000.0
Current Deferred Liabilities,558500000.0,506500000.0,451000000.0,356400000.0
Current Deferred Revenue,558500000.0,506500000.0,451000000.0,356400000.0
Total Non Current Liabilities Net Minority Interest,7329100000.0,7633500000.0,7823600000.0,7335000000.0
Long Term Debt And Capital Lease Obligation,6143600000.0,6181000000.0,6477500000.0,6041900000.0
Long Term Debt,5416500000.0,5419000000.0,5789800000.0,5990900000.0
Long Term Capital Lease Obligation,727100000.0,762000000.0,687700000.0,51000000.0
Non Current Deferred Liabilities,867300000.0,994600000.0,1019500000.0,1004200000.0
Non Current Deferred Taxes Liabilities,762900000.0,905400000.0,942800000.0,940000000.0
Non Current Accrued Expenses,,,,54100000.0
Employee Benefits,136500000.0,220500000.0,188400000.0,173200000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,6500000.0
Preferred Securities Outside Stock Equity,20600000.0,20700000.0,20100000.0,19100000.0
Liabilities Heldfor Sale Non Current,,,,0.0
Other Non Current Liabilities,161100000.0,216700000.0,118100000.0,42500000.0
Total Equity Gross Minority Interest,10273400000.0,9359700000.0,7567000000.0,6971400000.0
