,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1619000000.0,1455000000.0,1504000000.0,1543000000.0
Cash Flow From Continuing Operating Activities,1619000000.0,1455000000.0,1504000000.0,1543000000.0
Net Income From Continuing Operations,867000000.0,489000000.0,762000000.0,1084000000.0
Operating Gains Losses,286000000.0,241000000.0,24000000.0,-50000000.0
Gain Loss On Sale Of Business,552000000.0,,,
Pension And Employee Benefit Expense,-267000000.0,240000000.0,24000000.0,-53000000.0
Depreciation Amortization Depletion,538000000.0,574000000.0,611000000.0,604000000.0
Depreciation And Amortization,538000000.0,574000000.0,611000000.0,604000000.0
Deferred Tax,-38000000.0,-111000000.0,23000000.0,-51000000.0
Deferred Income Tax,-38000000.0,-111000000.0,23000000.0,-51000000.0
Asset Impairment Charge,16000000.0,146000000.0,72000000.0,39000000.0
Other Non Cash Items,-23000000.0,-49000000.0,38000000.0,-10000000.0
Change In Working Capital,-27000000.0,165000000.0,-26000000.0,-73000000.0
Change In Receivables,-281000000.0,-31000000.0,170000000.0,16000000.0
Changes In Account Receivables,-281000000.0,-31000000.0,170000000.0,16000000.0
Change In Inventory,-389000000.0,291000000.0,-80000000.0,-224000000.0
Change In Payables And Accrued Expense,554000000.0,-100000000.0,-27000000.0,90000000.0
Change In Payable,554000000.0,-100000000.0,-27000000.0,90000000.0
Change In Account Payable,554000000.0,-100000000.0,-27000000.0,90000000.0
Change In Other Working Capital,89000000.0,5000000.0,-89000000.0,45000000.0
Investing Cash Flow,-29000000.0,-394000000.0,-480000000.0,-463000000.0
Cash Flow From Continuing Investing Activities,-29000000.0,-394000000.0,-480000000.0,-463000000.0
Net PPE Purchase And Sale,-555000000.0,-383000000.0,-425000000.0,-528000000.0
Purchase Of PPE,-555000000.0,-383000000.0,-425000000.0,-528000000.0
Net Intangibles Purchase And Sale,-23000000.0,,,
Purchase Of Intangibles,-23000000.0,,,
Net Business Purchase And Sale,553000000.0,-1000000.0,-48000000.0,-3000000.0
Purchase Of Business,-114000000.0,-1000000.0,-48000000.0,-3000000.0
Sale Of Business,667000000.0,,,
Net Other Investing Changes,-4000000.0,-10000000.0,-7000000.0,68000000.0
Financing Cash Flow,-1690000000.0,-704000000.0,-1043000000.0,-1040000000.0
Cash Flow From Continuing Financing Activities,-1690000000.0,-704000000.0,-1043000000.0,-1040000000.0
Net Issuance Payments Of Debt,-350000000.0,-307000000.0,-370000000.0,-316000000.0
Net Long Term Debt Issuance,-300000000.0,-307000000.0,-300000000.0,-170000000.0
Long Term Debt Issuance,0.0,249000000.0,460000000.0,1604000000.0
Long Term Debt Payments,-300000000.0,-556000000.0,-760000000.0,-1774000000.0
Net Short Term Debt Issuance,-50000000.0,,-70000000.0,-146000000.0
Short Term Debt Payments,,,,-146000000.0
Net Common Stock Issuance,-1000000000.0,-60000000.0,-325000000.0,-400000000.0
Common Stock Payments,-1000000000.0,-60000000.0,-325000000.0,-400000000.0
Cash Dividends Paid,-375000000.0,-358000000.0,-343000000.0,-318000000.0
Common Stock Dividend Paid,,-358000000.0,-343000000.0,-318000000.0
Proceeds From Stock Option Exercised,35000000.0,,,
Net Other Financing Charges,35000000.0,21000000.0,-5000000.0,-6000000.0
End Cash Position,459000000.0,564000000.0,204000000.0,226000000.0
Changes In Cash,-100000000.0,357000000.0,-19000000.0,40000000.0
Effect Of Exchange Rate Changes,-5000000.0,3000000.0,-3000000.0,-5000000.0
Beginning Cash Position,564000000.0,204000000.0,226000000.0,191000000.0
Capital Expenditure,-578000000.0,-383000000.0,-425000000.0,-528000000.0
Issuance Of Debt,0.0,249000000.0,460000000.0,1604000000.0
Repayment Of Debt,-300000000.0,-556000000.0,-760000000.0,-1920000000.0
Repurchase Of Capital Stock,-1000000000.0,-60000000.0,-325000000.0,-400000000.0
Free Cash Flow,1041000000.0,1072000000.0,1079000000.0,1015000000.0
