,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Operating Cash Flow,4463000000.0,6409000000.0,4316000000.0,4654000000.0
Cash Flow From Continuing Operating Activities,4463000000.0,6409000000.0,4316000000.0,4654000000.0
Net Income From Continuing Operations,3203000000.0,6503000000.0,2844000000.0,3152000000.0
Operating Gains Losses,,-37000000.0,214000000.0,
Pension And Employee Benefit Expense,0.0,-37000000.0,214000000.0,
Depreciation Amortization Depletion,780000000.0,785000000.0,789000000.0,744000000.0
Depreciation And Amortization,780000000.0,785000000.0,789000000.0,744000000.0
Deferred Tax,574000000.0,-605000000.0,70000000.0,133000000.0
Deferred Income Tax,574000000.0,-605000000.0,70000000.0,133000000.0
Stock Based Compensation,343000000.0,330000000.0,278000000.0,297000000.0
Other Non Cash Items,553000000.0,574000000.0,635000000.0,529000000.0
Change In Working Capital,-990000000.0,-1141000000.0,-514000000.0,-201000000.0
Change In Receivables,1260000000.0,-80000000.0,575000000.0,-761000000.0
Changes In Account Receivables,1260000000.0,-80000000.0,575000000.0,-761000000.0
Change In Inventory,233000000.0,-2164000000.0,-386000000.0,-68000000.0
Change In Payables And Accrued Expense,-1173000000.0,1052000000.0,-524000000.0,-207000000.0
Change In Payable,-928000000.0,1257000000.0,-35000000.0,-53000000.0
Change In Tax Payable,,,-147000000.0,-851000000.0
Change In Income Tax Payable,,,-147000000.0,-851000000.0
Change In Account Payable,-928000000.0,1257000000.0,-35000000.0,-53000000.0
Change In Accrued Expense,-245000000.0,-205000000.0,-489000000.0,-154000000.0
Change In Other Current Assets,,,-152000000.0,
Change In Other Working Capital,-1310000000.0,51000000.0,-179000000.0,835000000.0
Investing Cash Flow,-3549000000.0,-1012000000.0,-1016000000.0,-438000000.0
Cash Flow From Continuing Investing Activities,-3549000000.0,-1012000000.0,-1016000000.0,-438000000.0
Net PPE Purchase And Sale,-765000000.0,-582000000.0,-577000000.0,-671000000.0
Purchase Of PPE,-791000000.0,-582000000.0,-580000000.0,-671000000.0
Sale Of PPE,26000000.0,0.0,3000000.0,0.0
Net Business Purchase And Sale,-2755000000.0,-854000000.0,0.0,-458000000.0
Purchase Of Business,-2755000000.0,-854000000.0,0.0,-458000000.0
Net Investment Purchase And Sale,-43000000.0,276000000.0,-276000000.0,691000000.0
Purchase Of Investment,-52000000.0,-28000000.0,-693000000.0,-80000000.0
Sale Of Investment,9000000.0,304000000.0,417000000.0,771000000.0
Net Other Investing Changes,14000000.0,148000000.0,-163000000.0,
Financing Cash Flow,-2068000000.0,-5962000000.0,-2973000000.0,-4845000000.0
Cash Flow From Continuing Financing Activities,-2068000000.0,-5962000000.0,-2973000000.0,-4845000000.0
Net Issuance Payments Of Debt,3082000000.0,1276000000.0,1259000000.0,-1409000000.0
Net Long Term Debt Issuance,3482000000.0,854000000.0,1232000000.0,-553000000.0
Long Term Debt Issuance,4175000000.0,2099000000.0,3081000000.0,127000000.0
Long Term Debt Payments,-693000000.0,-1245000000.0,-1849000000.0,-680000000.0
Net Short Term Debt Issuance,-400000000.0,422000000.0,27000000.0,-856000000.0
Short Term Debt Issuance,,422000000.0,27000000.0,0.0
Short Term Debt Payments,,,0.0,-856000000.0
Net Common Stock Issuance,-4297000000.0,-6249000000.0,-3107000000.0,-2405000000.0
Common Stock Payments,-4297000000.0,-6249000000.0,-3107000000.0,-2405000000.0
Cash Dividends Paid,-1037000000.0,-938000000.0,-997000000.0,-970000000.0
Common Stock Dividend Paid,-1037000000.0,-938000000.0,-997000000.0,-970000000.0
Proceeds From Stock Option Exercised,-95000000.0,-51000000.0,-128000000.0,-61000000.0
Net Other Financing Charges,279000000.0,,,-61000000.0
End Cash Position,3145000000.0,4299000000.0,4864000000.0,4537000000.0
Changes In Cash,-1154000000.0,-565000000.0,327000000.0,-629000000.0
Beginning Cash Position,4299000000.0,4864000000.0,4537000000.0,5166000000.0
Income Tax Paid Supplemental Data,749000000.0,1548000000.0,464000000.0,89000000.0
Interest Paid Supplemental Data,305000000.0,261000000.0,227000000.0,240000000.0
Capital Expenditure,-791000000.0,-582000000.0,-580000000.0,-671000000.0
Issuance Of Debt,4175000000.0,2521000000.0,3108000000.0,127000000.0
Repayment Of Debt,-693000000.0,-1245000000.0,-1849000000.0,-1536000000.0
Repurchase Of Capital Stock,-4297000000.0,-6249000000.0,-3107000000.0,-2405000000.0
Free Cash Flow,3672000000.0,5827000000.0,3736000000.0,3983000000.0
