,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,442500000.0,475600000.0,314500000.0,123200000.0
Cash Flow From Continuing Operating Activities,442500000.0,475600000.0,314500000.0,123200000.0
Net Income From Continuing Operations,154700000.0,493600000.0,101100000.0,-127100000.0
Operating Gains Losses,1500000.0,5900000.0,4200000.0,-44100000.0
Gain Loss On Investment Securities,,,4200000.0,-44100000.0
Earnings Losses From Equity Investments,,,,-80100000.0
Depreciation Amortization Depletion,102000000.0,67100000.0,48700000.0,29100000.0
Depreciation And Amortization,102000000.0,67100000.0,48700000.0,29100000.0
Deferred Tax,-4900000.0,-277300000.0,,
Deferred Income Tax,-4900000.0,-277300000.0,,
Unrealized Gain Loss On Investment Securities,-11600000.0,,,-36000000.0
Stock Based Compensation,113400000.0,119400000.0,102700000.0,101900000.0
Other Non Cash Items,219400000.0,87700000.0,51700000.0,240300000.0
Change In Working Capital,-132000000.0,-20800000.0,6100000.0,-40900000.0
Change In Receivables,-75500000.0,-142300000.0,-60000000.0,-93200000.0
Changes In Account Receivables,-75500000.0,-142300000.0,-60000000.0,-93200000.0
Change In Inventory,-112200000.0,-114500000.0,-49100000.0,-25500000.0
Change In Prepaid Assets,-21300000.0,-2400000.0,-7200000.0,-3000000.0
Change In Payables And Accrued Expense,68400000.0,220600000.0,125000000.0,80000000.0
Change In Payable,58000000.0,194500000.0,109000000.0,56200000.0
Change In Account Payable,58000000.0,194500000.0,109000000.0,56200000.0
Change In Accrued Expense,10400000.0,26100000.0,16000000.0,23800000.0
Change In Other Working Capital,8600000.0,17800000.0,-2600000.0,800000.0
Investing Cash Flow,-216100000.0,-1018000000.0,-1015200000.0,-139800000.0
Cash Flow From Continuing Investing Activities,-216100000.0,-1018000000.0,-1015200000.0,-139800000.0
Net PPE Purchase And Sale,-389200000.0,-199000000.0,-180000000.0,-67100000.0
Purchase Of PPE,-389200000.0,-199000000.0,-180000000.0,-67100000.0
Net Business Purchase And Sale,-30200000.0,,,-11300000.0
Purchase Of Business,-30200000.0,,,-11300000.0
Net Investment Purchase And Sale,193200000.0,-807700000.0,-835200000.0,-61400000.0
Purchase Of Investment,-2473100000.0,-3058200000.0,-2031600000.0,-453500000.0
Sale Of Investment,2666300000.0,2250500000.0,1196400000.0,392100000.0
Net Other Investing Changes,10100000.0,-11300000.0,,
Financing Cash Flow,10400000.0,912100000.0,10700000.0,710400000.0
Cash Flow From Continuing Financing Activities,10400000.0,912100000.0,10700000.0,710400000.0
Net Issuance Payments Of Debt,0.0,906200000.0,,836600000.0
Net Long Term Debt Issuance,0.0,906200000.0,,836600000.0
Long Term Debt Issuance,0.0,1188800000.0,,836600000.0
Long Term Debt Payments,0.0,-282600000.0,,
Net Short Term Debt Issuance,,,,0.0
Short Term Debt Issuance,,,,0.0
Short Term Debt Payments,,,,0.0
Net Common Stock Issuance,20300000.0,15300000.0,11900000.0,-89200000.0
Common Stock Issuance,20300000.0,15300000.0,11900000.0,10800000.0
Common Stock Payments,,,,-100000000.0
Proceeds From Stock Option Exercised,,,,183800000.0
Net Other Financing Charges,-9900000.0,-9400000.0,-1200000.0,-220800000.0
End Cash Position,1053600000.0,818200000.0,446400000.0,1137100000.0
Changes In Cash,236800000.0,369700000.0,-690000000.0,693800000.0
Effect Of Exchange Rate Changes,-1400000.0,2100000.0,-700000.0,1800000.0
Beginning Cash Position,818200000.0,446400000.0,1137100000.0,441500000.0
Income Tax Paid Supplemental Data,16800000.0,3600000.0,4800000.0,2300000.0
Interest Paid Supplemental Data,11600000.0,10600000.0,10400000.0,3600000.0
Capital Expenditure,-389200000.0,-199000000.0,-180000000.0,-67100000.0
Issuance Of Capital Stock,20300000.0,15300000.0,11900000.0,10800000.0
Issuance Of Debt,0.0,1188800000.0,,836600000.0
Repayment Of Debt,0.0,-282600000.0,,0.0
Repurchase Of Capital Stock,,,,-100000000.0
Free Cash Flow,53300000.0,276600000.0,134500000.0,56100000.0
