,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,33971000000.0,-25231000000.0,40773000000.0,7305000000.0
Cash Flow From Continuing Operating Activities,33971000000.0,-25231000000.0,40773000000.0,7305000000.0
Net Income From Continuing Operations,15120000000.0,11179000000.0,9237000000.0,8883000000.0
Depreciation Amortization Depletion,4216000000.0,3769000000.0,2643000000.0,1844000000.0
Depreciation And Amortization,4216000000.0,3769000000.0,2643000000.0,1844000000.0
Deferred Tax,4000000.0,-250000000.0,165000000.0,449000000.0
Deferred Income Tax,4000000.0,-250000000.0,165000000.0,449000000.0
Stock Based Compensation,2085000000.0,1312000000.0,1153000000.0,920000000.0
Other Non Cash Items,-147000000.0,274000000.0,-195000000.0,199000000.0
Change In Working Capital,12689000000.0,-42277000000.0,27608000000.0,-4975000000.0
Change In Receivables,774000000.0,-29774000000.0,233000000.0,-728000000.0
Changes In Account Receivables,774000000.0,-29774000000.0,233000000.0,-728000000.0
Change In Payables And Accrued Expense,7758000000.0,10187000000.0,19942000000.0,-13063000000.0
Change In Payable,7758000000.0,10187000000.0,19942000000.0,-13063000000.0
Change In Account Payable,7758000000.0,10187000000.0,19942000000.0,-13063000000.0
Change In Other Working Capital,-3679000000.0,8933000000.0,-7306000000.0,29745000000.0
Investing Cash Flow,-49897000000.0,-37898000000.0,-33561000000.0,-22881000000.0
Cash Flow From Continuing Investing Activities,-49897000000.0,-37898000000.0,-33561000000.0,-22881000000.0
Net PPE Purchase And Sale,-2308000000.0,-1444000000.0,-1826000000.0,-1865000000.0
Purchase Of PPE,-2308000000.0,-1444000000.0,-1826000000.0,-1865000000.0
Net Business Purchase And Sale,-2648000000.0,3807000000.0,,
Purchase Of Business,-2648000000.0,,,
Sale Of Business,0.0,3807000000.0,,
Net Investment Purchase And Sale,-8003000000.0,-21510000000.0,-13423000000.0,-11924000000.0
Purchase Of Investment,-69571000000.0,-59777000000.0,-42586000000.0,-27800000000.0
Sale Of Investment,61568000000.0,38267000000.0,29163000000.0,15876000000.0
Net Other Investing Changes,-832000000.0,-802000000.0,-953000000.0,-298000000.0
Financing Cash Flow,41547000000.0,83784000000.0,-11966000000.0,24205000000.0
Cash Flow From Continuing Financing Activities,41547000000.0,83784000000.0,-11966000000.0,24205000000.0
Net Issuance Payments Of Debt,20149000000.0,10242000000.0,-9943000000.0,5278000000.0
Net Long Term Debt Issuance,20149000000.0,10242000000.0,-9943000000.0,5278000000.0
Long Term Debt Issuance,90273000000.0,60726000000.0,30605000000.0,40059000000.0
Long Term Debt Payments,-70124000000.0,-50484000000.0,-40548000000.0,-34781000000.0
Net Common Stock Issuance,-12075000000.0,-1890000000.0,-5954000000.0,-5566000000.0
Common Stock Payments,-12075000000.0,-1890000000.0,-5954000000.0,-5566000000.0
Net Preferred Stock Issuance,1275000000.0,0.0,497000000.0,0.0
Preferred Stock Issuance,1275000000.0,0.0,497000000.0,0.0
Cash Dividends Paid,-4171000000.0,-2739000000.0,-2627000000.0,-2375000000.0
Net Other Financing Charges,-528000000.0,2754000000.0,3548000000.0,-1516000000.0
End Cash Position,127725000000.0,105654000000.0,82171000000.0,87196000000.0
Changes In Cash,25621000000.0,20655000000.0,-4754000000.0,8629000000.0
Effect Of Exchange Rate Changes,-3550000000.0,2828000000.0,-271000000.0,-1828000000.0
Beginning Cash Position,105654000000.0,82171000000.0,87196000000.0,80395000000.0
Income Tax Paid Supplemental Data,4231000000.0,2591000000.0,1908000000.0,1377000000.0
Interest Paid Supplemental Data,1303000000.0,4120000000.0,12511000000.0,9977000000.0
Capital Expenditure,-2308000000.0,-1444000000.0,-1826000000.0,-1865000000.0
Issuance Of Capital Stock,1275000000.0,0.0,497000000.0,0.0
Issuance Of Debt,90273000000.0,60726000000.0,30605000000.0,40059000000.0
Repayment Of Debt,-70124000000.0,-50484000000.0,-40548000000.0,-34781000000.0
Repurchase Of Capital Stock,-12075000000.0,-1890000000.0,-5954000000.0,-5566000000.0
Free Cash Flow,31663000000.0,-26675000000.0,38947000000.0,5440000000.0
