,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1073000000.0,783700000.0,1015500000.0,314671000.0
Cash Flow From Continuing Operating Activities,1073000000.0,783700000.0,1015500000.0,314671000.0
Net Income From Continuing Operations,565000000.0,412300000.0,326500000.0,291703000.0
Operating Gains Losses,-4000000.0,9600000.0,15900000.0,898000.0
Gain Loss On Sale Of PPE,-4000000.0,9600000.0,15900000.0,898000.0
Depreciation Amortization Depletion,441000000.0,385100000.0,319200000.0,109297000.0
Depreciation And Amortization,441000000.0,385100000.0,319200000.0,109297000.0
Depreciation,491000000.0,473300000.0,401400000.0,109297000.0
Amortization Cash Flow,-50000000.0,-88200000.0,-82200000.0,
Amortization Of Intangibles,-50000000.0,-88200000.0,-82200000.0,
Deferred Tax,88000000.0,29400000.0,-27300000.0,-5299000.0
Deferred Income Tax,88000000.0,29400000.0,-27300000.0,-5299000.0
Stock Based Compensation,46000000.0,19500000.0,50000000.0,25315000.0
Other Non Cash Items,-50000000.0,-88200000.0,-82200000.0,
Change In Working Capital,-63000000.0,-72200000.0,331200000.0,-107243000.0
Change In Receivables,-76000000.0,315000000.0,-6300000.0,-54611000.0
Changes In Account Receivables,-76000000.0,315000000.0,-6300000.0,-54611000.0
Change In Inventory,-41000000.0,180800000.0,255900000.0,-108883000.0
Change In Payables And Accrued Expense,189000000.0,-303500000.0,-145500000.0,88387000.0
Change In Payable,105000000.0,-212100000.0,-133600000.0,56643000.0
Change In Tax Payable,-4000000.0,56900000.0,10700000.0,7880000.0
Change In Income Tax Payable,-4000000.0,56900000.0,10700000.0,7880000.0
Change In Account Payable,109000000.0,-269000000.0,-144300000.0,48763000.0
Change In Accrued Expense,84000000.0,-91400000.0,-11900000.0,31744000.0
Change In Other Working Capital,-135000000.0,-264500000.0,227100000.0,-32136000.0
Investing Cash Flow,-540000000.0,-155400000.0,-3177800000.0,-147287000.0
Cash Flow From Continuing Investing Activities,-540000000.0,-155400000.0,-3177800000.0,-147287000.0
Net PPE Purchase And Sale,-105000000.0,-115100000.0,-181400000.0,-82012000.0
Purchase Of PPE,-130000000.0,-136400000.0,-185300000.0,-93305000.0
Sale Of PPE,25000000.0,21300000.0,3900000.0,11293000.0
Net Business Purchase And Sale,-435000000.0,-40300000.0,-2996400000.0,-51153000.0
Purchase Of Business,-435000000.0,-40300000.0,-2996400000.0,-51153000.0
Net Other Investing Changes,,,,-14122000.0
Financing Cash Flow,-653000000.0,-619000000.0,461500000.0,1978111000.0
Cash Flow From Continuing Financing Activities,-653000000.0,-619000000.0,461500000.0,1978111000.0
Net Issuance Payments Of Debt,-161000000.0,-199300000.0,558800000.0,2026748000.0
Net Long Term Debt Issuance,-161000000.0,-199300000.0,558800000.0,2026748000.0
Long Term Debt Issuance,5391000000.0,3878000000.0,3982400000.0,3480702000.0
Long Term Debt Payments,-5552000000.0,-4077300000.0,-3423600000.0,-1453954000.0
Net Common Stock Issuance,-300000000.0,-207200000.0,,0.0
Common Stock Payments,-300000000.0,-207200000.0,,0.0
Cash Dividends Paid,-92000000.0,-92500000.0,-81700000.0,-46277000.0
Common Stock Dividend Paid,,-92500000.0,-81700000.0,-46277000.0
Proceeds From Stock Option Exercised,,,800000.0,9962000.0
Net Other Financing Charges,-100000000.0,-120000000.0,-16400000.0,-12322000.0
End Cash Position,473000000.0,598700000.0,604200000.0,2342354000.0
Changes In Cash,-120000000.0,9300000.0,-1700800000.0,2145495000.0
Effect Of Exchange Rate Changes,-6000000.0,-14800000.0,-37300000.0,-36542000.0
Beginning Cash Position,599000000.0,604200000.0,2342300000.0,233401000.0
Capital Expenditure,-130000000.0,-136400000.0,-185300000.0,-93305000.0
Issuance Of Debt,5391000000.0,3878000000.0,3982400000.0,3480702000.0
Repayment Of Debt,-5552000000.0,-4077300000.0,-3423600000.0,-1453954000.0
Repurchase Of Capital Stock,-300000000.0,-207200000.0,,0.0
Free Cash Flow,943000000.0,647300000.0,830200000.0,221366000.0
