,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,6501000000.0,6524000000.0,6680000000.0,7032000000.0
Cash Flow From Continuing Operating Activities,6501000000.0,6524000000.0,6680000000.0,7032000000.0
Net Income From Continuing Operations,2033000000.0,-1232000000.0,-5269000000.0,-1733000000.0
Operating Gains Losses,155000000.0,-6000000.0,-84000000.0,-660000000.0
Gain Loss On Sale Of Business,,,,0.0
Pension And Employee Benefit Expense,163000000.0,-111000000.0,-12000000.0,-667000000.0
Depreciation Amortization Depletion,4019000000.0,4710000000.0,4829000000.0,5120000000.0
Depreciation And Amortization,4019000000.0,4710000000.0,4829000000.0,5120000000.0
Deferred Tax,598000000.0,366000000.0,440000000.0,522000000.0
Deferred Income Tax,598000000.0,366000000.0,440000000.0,522000000.0
Asset Impairment Charge,0.0,2642000000.0,6506000000.0,2746000000.0
Provisionand Write Offof Assets,105000000.0,189000000.0,145000000.0,153000000.0
Stock Based Compensation,120000000.0,175000000.0,162000000.0,186000000.0
Other Non Cash Items,-121000000.0,97000000.0,-16000000.0,18000000.0
Change In Working Capital,-408000000.0,-417000000.0,-33000000.0,680000000.0
Change In Receivables,-8000000.0,115000000.0,-5000000.0,25000000.0
Changes In Account Receivables,-8000000.0,115000000.0,-5000000.0,25000000.0
Change In Payables And Accrued Expense,-330000000.0,-516000000.0,-241000000.0,199000000.0
Change In Payable,-330000000.0,-516000000.0,-241000000.0,199000000.0
Change In Tax Payable,-69000000.0,27000000.0,20000000.0,75000000.0
Change In Income Tax Payable,-69000000.0,27000000.0,20000000.0,75000000.0
Change In Account Payable,-261000000.0,-543000000.0,-261000000.0,124000000.0
Change In Other Working Capital,-70000000.0,-16000000.0,213000000.0,456000000.0
Investing Cash Flow,-2712000000.0,-3564000000.0,-3570000000.0,-3078000000.0
Cash Flow From Continuing Investing Activities,-2712000000.0,-3564000000.0,-3570000000.0,-3078000000.0
Capital Expenditure Reported,-2900000000.0,-3729000000.0,-3628000000.0,-3175000000.0
Net PPE Purchase And Sale,135000000.0,153000000.0,93000000.0,-3017000000.0
Purchase Of PPE,,,,-3175000000.0
Sale Of PPE,135000000.0,153000000.0,93000000.0,158000000.0
Net Business Purchase And Sale,,,,0.0
Purchase Of Business,,,,0.0
Net Other Investing Changes,53000000.0,12000000.0,-35000000.0,-61000000.0
Financing Cash Flow,-3807000000.0,-4250000000.0,-1911000000.0,-4023000000.0
Cash Flow From Continuing Financing Activities,-3807000000.0,-4250000000.0,-1911000000.0,-4023000000.0
Net Issuance Payments Of Debt,-1667000000.0,-3054000000.0,-750000000.0,-1661000000.0
Net Long Term Debt Issuance,-1717000000.0,-3054000000.0,-750000000.0,-1661000000.0
Long Term Debt Issuance,1881000000.0,4361000000.0,3707000000.0,275000000.0
Long Term Debt Payments,-3598000000.0,-7415000000.0,-4457000000.0,-1936000000.0
Net Short Term Debt Issuance,50000000.0,,,
Net Common Stock Issuance,-1000000000.0,,,
Common Stock Payments,-1000000000.0,,,
Cash Dividends Paid,-1087000000.0,-1109000000.0,-1100000000.0,-2312000000.0
Common Stock Dividend Paid,,-1109000000.0,,-2312000000.0
Net Other Financing Charges,-53000000.0,-87000000.0,-61000000.0,-50000000.0
End Cash Position,409000000.0,427000000.0,1717000000.0,518000000.0
Changes In Cash,-18000000.0,-1290000000.0,1199000000.0,-69000000.0
Beginning Cash Position,427000000.0,1717000000.0,518000000.0,587000000.0
Income Tax Paid Supplemental Data,112000000.0,,,
Interest Paid Supplemental Data,1487000000.0,1627000000.0,2028000000.0,2138000000.0
Capital Expenditure,-2900000000.0,-3729000000.0,-3628000000.0,-3175000000.0
Issuance Of Debt,1881000000.0,4361000000.0,3707000000.0,275000000.0
Repayment Of Debt,-3598000000.0,-7415000000.0,-4457000000.0,-1936000000.0
Repurchase Of Capital Stock,-1000000000.0,,,
Free Cash Flow,3601000000.0,2795000000.0,3052000000.0,3857000000.0
