,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,91652000000.0,65124000000.0,54520000000.0,47971000000.0
Cash Flow From Continuing Operating Activities,91652000000.0,65124000000.0,54520000000.0,47971000000.0
Net Income From Continuing Operations,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Operating Gains Losses,-12270000000.0,-6317000000.0,-2798000000.0,-6650000000.0
Gain Loss On Investment Securities,-12270000000.0,-6317000000.0,-2798000000.0,-6650000000.0
Depreciation Amortization Depletion,12441000000.0,13697000000.0,11781000000.0,9035000000.0
Depreciation And Amortization,12441000000.0,13697000000.0,11781000000.0,9035000000.0
Depreciation,11555000000.0,12905000000.0,10856000000.0,8164000000.0
Amortization Cash Flow,886000000.0,792000000.0,925000000.0,871000000.0
Amortization Of Intangibles,886000000.0,792000000.0,925000000.0,871000000.0
Deferred Tax,1808000000.0,1390000000.0,173000000.0,778000000.0
Deferred Income Tax,1808000000.0,1390000000.0,173000000.0,778000000.0
Stock Based Compensation,15376000000.0,12991000000.0,10794000000.0,9353000000.0
Other Non Cash Items,-213000000.0,1267000000.0,-592000000.0,-189000000.0
Change In Working Capital,-1523000000.0,1827000000.0,819000000.0,4908000000.0
Change In Receivables,-9095000000.0,-6524000000.0,-4340000000.0,-2169000000.0
Changes In Account Receivables,-9095000000.0,-6524000000.0,-4340000000.0,-2169000000.0
Change In Payables And Accrued Expense,9269000000.0,7837000000.0,8871000000.0,10164000000.0
Change In Payable,283000000.0,694000000.0,428000000.0,1067000000.0
Change In Account Payable,283000000.0,694000000.0,428000000.0,1067000000.0
Change In Accrued Expense,8986000000.0,7143000000.0,8443000000.0,9097000000.0
Change In Other Current Assets,-1846000000.0,-1330000000.0,-621000000.0,-1207000000.0
Change In Other Working Capital,149000000.0,1844000000.0,-3091000000.0,-1880000000.0
Investing Cash Flow,-35523000000.0,-32773000000.0,-29491000000.0,-28504000000.0
Cash Flow From Continuing Investing Activities,-35523000000.0,-32773000000.0,-29491000000.0,-28504000000.0
Net PPE Purchase And Sale,-24640000000.0,-22281000000.0,-23548000000.0,-25041000000.0
Purchase Of PPE,-24640000000.0,-22281000000.0,-23548000000.0,-25139000000.0
Sale Of PPE,,,,98000000.0
Net Intangibles Purchase And Sale,,,-2515000000.0,-1491000000.0
Purchase Of Intangibles,,,-2515000000.0,-1491000000.0
Net Business Purchase And Sale,-2618000000.0,-738000000.0,-2515000000.0,-1491000000.0
Purchase Of Business,-2618000000.0,-738000000.0,-2515000000.0,-1491000000.0
Net Investment Purchase And Sale,-8806000000.0,-9822000000.0,-4017000000.0,-1972000000.0
Purchase Of Investment,-138034000000.0,-143751000000.0,-102247000000.0,-52231000000.0
Sale Of Investment,129228000000.0,133929000000.0,98230000000.0,50259000000.0
Net Other Investing Changes,541000000.0,68000000.0,589000000.0,
Financing Cash Flow,-61362000000.0,-24408000000.0,-23209000000.0,-13179000000.0
Cash Flow From Continuing Financing Activities,-61362000000.0,-24408000000.0,-23209000000.0,-13179000000.0
Net Issuance Payments Of Debt,-1236000000.0,9661000000.0,-268000000.0,-61000000.0
Net Long Term Debt Issuance,-1236000000.0,9661000000.0,-268000000.0,-61000000.0
Long Term Debt Issuance,20199000000.0,11761000000.0,317000000.0,6766000000.0
Long Term Debt Payments,-21435000000.0,-2100000000.0,-585000000.0,-6827000000.0
Net Common Stock Issuance,-50274000000.0,-31149000000.0,-18396000000.0,-8125000000.0
Common Stock Issuance,,,,950000000.0
Common Stock Payments,-50274000000.0,-31149000000.0,-18396000000.0,-9075000000.0
Proceeds From Stock Option Exercised,-10162000000.0,-5720000000.0,-4765000000.0,-4993000000.0
Net Other Financing Charges,310000000.0,2800000000.0,220000000.0,
End Cash Position,20945000000.0,26465000000.0,18498000000.0,16701000000.0
Changes In Cash,-5233000000.0,7943000000.0,1820000000.0,6288000000.0
Effect Of Exchange Rate Changes,-287000000.0,24000000.0,-23000000.0,-302000000.0
Beginning Cash Position,26465000000.0,18498000000.0,16701000000.0,10715000000.0
Income Tax Paid Supplemental Data,13412000000.0,4990000000.0,8203000000.0,5671000000.0
Interest Paid Supplemental Data,,,,69000000.0
Capital Expenditure,-24640000000.0,-22281000000.0,-23548000000.0,-25139000000.0
Issuance Of Capital Stock,,,,950000000.0
Issuance Of Debt,20199000000.0,11761000000.0,317000000.0,6766000000.0
Repayment Of Debt,-21435000000.0,-2100000000.0,-585000000.0,-6827000000.0
Repurchase Of Capital Stock,-50274000000.0,-31149000000.0,-18396000000.0,-9075000000.0
Free Cash Flow,67012000000.0,42843000000.0,30972000000.0,22832000000.0
