,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Operating Cash Flow,948000000.0,913000000.0,1213000000.0,1015472000.0
Cash Flow From Continuing Operating Activities,948000000.0,913000000.0,1213000000.0,1015472000.0
Net Income From Continuing Operations,867000000.0,681000000.0,700000000.0,891311000.0
Operating Gains Losses,-25000000.0,-58000000.0,,
Gain Loss On Sale Of Business,-7000000.0,-69000000.0,,
Net Foreign Currency Exchange Gain Loss,-40000000.0,11000000.0,,
Pension And Employee Benefit Expense,22000000.0,,,
Depreciation Amortization Depletion,253000000.0,253000000.0,283000000.0,225700000.0
Depreciation And Amortization,253000000.0,253000000.0,283000000.0,225700000.0
Depreciation,116000000.0,115000000.0,114000000.0,89689000.0
Amortization Cash Flow,137000000.0,138000000.0,169000000.0,136011000.0
Amortization Of Intangibles,137000000.0,138000000.0,169000000.0,136011000.0
Deferred Tax,-22000000.0,34000000.0,24000000.0,-349000.0
Deferred Income Tax,-22000000.0,34000000.0,24000000.0,-349000.0
Stock Based Compensation,153000000.0,129000000.0,93000000.0,93362000.0
Other Non Cash Items,-18000000.0,-2000000.0,-22000000.0,19195000.0
Change In Working Capital,-260000000.0,-124000000.0,135000000.0,-213747000.0
Change In Receivables,-190000000.0,-141000000.0,352000000.0,-82268000.0
Changes In Account Receivables,-190000000.0,-78000000.0,352000000.0,-82268000.0
Change In Inventory,-134000000.0,79000000.0,-62000000.0,-35712000.0
Change In Payables And Accrued Expense,62000000.0,-29000000.0,5000000.0,-66333000.0
Change In Payable,58000000.0,3000000.0,-62000000.0,-1632000.0
Change In Account Payable,58000000.0,3000000.0,-62000000.0,-1632000.0
Change In Accrued Expense,4000000.0,-32000000.0,67000000.0,-64701000.0
Change In Interest Payable,-21000000.0,14000000.0,85000000.0,-3948000.0
Change In Other Current Assets,-56000000.0,-33000000.0,-16000000.0,-26767000.0
Change In Other Working Capital,58000000.0,,-144000000.0,-2667000.0
Investing Cash Flow,-553000000.0,-785000000.0,799000000.0,-3888980000.0
Cash Flow From Continuing Investing Activities,-553000000.0,-785000000.0,-105000000.0,-4077746000.0
Capital Expenditure Reported,-119000000.0,-105000000.0,-105000000.0,-101591000.0
Net PPE Purchase And Sale,,24000000.0,,
Sale Of PPE,,24000000.0,,
Net Business Purchase And Sale,-434000000.0,-704000000.0,0.0,-3976155000.0
Purchase Of Business,-437000000.0,-963000000.0,0.0,-3976155000.0
Sale Of Business,3000000.0,259000000.0,,
Cash From Discontinued Investing Activities,,,904000000.0,188766000.0
Financing Cash Flow,-2148000000.0,-70000000.0,1230000000.0,2271353000.0
Cash Flow From Continuing Financing Activities,-2148000000.0,-70000000.0,1230000000.0,2271353000.0
Net Issuance Payments Of Debt,-275000000.0,-125000000.0,3072000000.0,3902810000.0
Net Long Term Debt Issuance,-275000000.0,-125000000.0,3072000000.0,3853387000.0
Long Term Debt Issuance,0.0,2132000000.0,4314000000.0,4479815000.0
Long Term Debt Payments,-275000000.0,-2257000000.0,-1242000000.0,-626428000.0
Net Short Term Debt Issuance,,0.0,0.0,49423000.0
Short Term Debt Issuance,,0.0,0.0,49423000.0
Short Term Debt Payments,,-200000000.0,,
Net Common Stock Issuance,-912000000.0,0.0,-19000000.0,0.0
Common Stock Payments,-912000000.0,0.0,-19000000.0,0.0
Cash Dividends Paid,-1091000000.0,-73000000.0,-1928000000.0,-1712219000.0
Common Stock Dividend Paid,-1091000000.0,-73000000.0,-1928000000.0,-1712219000.0
Proceeds From Stock Option Exercised,132000000.0,128000000.0,116000000.0,81875000.0
Net Other Financing Charges,-2000000.0,,-11000000.0,-1113000.0
End Cash Position,3001000000.0,4787000000.0,4717000000.0,1467486000.0
Changes In Cash,-1753000000.0,58000000.0,3242000000.0,-602155000.0
Effect Of Exchange Rate Changes,-33000000.0,12000000.0,8000000.0,-3376000.0
Beginning Cash Position,4787000000.0,4717000000.0,1467000000.0,2073017000.0
Income Tax Paid Supplemental Data,220000000.0,83000000.0,223000000.0,215154000.0
Interest Paid Supplemental Data,1057000000.0,1008000000.0,923000000.0,877531000.0
Capital Expenditure,-119000000.0,-105000000.0,-105000000.0,-101591000.0
Issuance Of Debt,0.0,2132000000.0,4314000000.0,4529238000.0
Repayment Of Debt,-275000000.0,-2257000000.0,-1242000000.0,-626428000.0
Repurchase Of Capital Stock,-912000000.0,0.0,-19000000.0,0.0
Free Cash Flow,829000000.0,808000000.0,1108000000.0,913881000.0
