,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,7892000000.0,7437000000.0,1520000000.0,4349000000.0
Cash Flow From Continuing Operating Activities,7892000000.0,7437000000.0,1520000000.0,4349000000.0
Net Income From Continuing Operations,6437000000.0,4492000000.0,3237000000.0,3257000000.0
Operating Gains Losses,,-402000000.0,116000000.0,-3000000.0
Gain Loss On Investment Securities,0.0,-402000000.0,116000000.0,-3000000.0
Depreciation Amortization Depletion,1384000000.0,1608000000.0,630000000.0,555000000.0
Depreciation And Amortization,1384000000.0,1608000000.0,630000000.0,555000000.0
Depreciation,810000000.0,923000000.0,466000000.0,424000000.0
Amortization Cash Flow,574000000.0,685000000.0,164000000.0,131000000.0
Amortization Of Intangibles,574000000.0,685000000.0,164000000.0,131000000.0
Stock Based Compensation,,353000000.0,165000000.0,141000000.0
Other Non Cash Items,229000000.0,-852000000.0,32000000.0,-202000000.0
Change In Working Capital,655000000.0,-97000000.0,-3275000000.0,35000000.0
Change In Other Current Assets,-1786000000.0,-172000000.0,-1815000000.0,-19000000.0
Change In Other Working Capital,1030000000.0,-643000000.0,435000000.0,-134000000.0
Investing Cash Flow,-32056000000.0,-43652000000.0,8348000000.0,-4947000000.0
Cash Flow From Continuing Investing Activities,-32056000000.0,-43652000000.0,8348000000.0,-4947000000.0
Net PPE Purchase And Sale,-442000000.0,-815000000.0,,
Purchase Of PPE,-442000000.0,-815000000.0,,
Net Business Purchase And Sale,-1638000000.0,-2439000000.0,6256000000.0,-296000000.0
Net Investment Purchase And Sale,-36659000000.0,-42905000000.0,1430000000.0,1738000000.0
Purchase Of Investment,-70775000000.0,-72808000000.0,-42646000000.0,-4761000000.0
Sale Of Investment,34116000000.0,29903000000.0,44076000000.0,6499000000.0
Net Other Investing Changes,-821000000.0,-106000000.0,6000000.0,-123000000.0
Financing Cash Flow,25591000000.0,36018000000.0,5353000000.0,1502000000.0
Cash Flow From Continuing Financing Activities,25591000000.0,36018000000.0,5353000000.0,1502000000.0
Net Issuance Payments Of Debt,-4031000000.0,-13758000000.0,4112000000.0,476000000.0
Net Long Term Debt Issuance,-3231000000.0,-1634000000.0,-2181000000.0,236000000.0
Long Term Debt Issuance,4728000000.0,26644000000.0,7084000000.0,2769000000.0
Long Term Debt Payments,-7959000000.0,-28278000000.0,-9265000000.0,-2533000000.0
Net Short Term Debt Issuance,-800000000.0,-12124000000.0,6293000000.0,240000000.0
Net Common Stock Issuance,-1616000000.0,0.0,0.0,-1205000000.0
Common Stock Payments,-1616000000.0,0.0,0.0,-1205000000.0
Net Preferred Stock Issuance,-1415000000.0,2949000000.0,-42000000.0,0.0
Preferred Stock Issuance,0.0,3449000000.0,1683000000.0,0.0
Preferred Stock Payments,-1415000000.0,-500000000.0,-1725000000.0,
Cash Dividends Paid,-2852000000.0,-2725000000.0,-1459000000.0,-1378000000.0
Common Stock Dividend Paid,-2485000000.0,-2424000000.0,-1309000000.0,-1204000000.0
Preferred Stock Dividend Paid,-367000000.0,-301000000.0,-150000000.0,-174000000.0
Net Other Financing Charges,82000000.0,953000000.0,-175000000.0,-229000000.0
End Cash Position,20295000000.0,18868000000.0,19065000000.0,3987000000.0
Changes In Cash,1427000000.0,-197000000.0,15221000000.0,904000000.0
Beginning Cash Position,18868000000.0,19065000000.0,3844000000.0,3083000000.0
Income Tax Paid Supplemental Data,792000000.0,126000000.0,443000000.0,99000000.0
Interest Paid Supplemental Data,859000000.0,1834000000.0,1921000000.0,1408000000.0
Capital Expenditure,-442000000.0,-815000000.0,,
Issuance Of Capital Stock,0.0,3449000000.0,1683000000.0,0.0
Issuance Of Debt,4728000000.0,26644000000.0,7084000000.0,2769000000.0
Repayment Of Debt,-7959000000.0,-28278000000.0,-9265000000.0,-2533000000.0
Repurchase Of Capital Stock,-3031000000.0,-500000000.0,-1725000000.0,-1205000000.0
Free Cash Flow,7450000000.0,6622000000.0,1520000000.0,4349000000.0
