,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Operating Cash Flow,1144000000.0,1322000000.0,1016000000.0,998000000.0
Cash Flow From Continuing Operating Activities,1144000000.0,1322000000.0,1016000000.0,998000000.0
Net Income From Continuing Operations,1124000000.0,894000000.0,627000000.0,621000000.0
Operating Gains Losses,,16000000.0,,-1000000.0
Pension And Employee Benefit Expense,0.0,16000000.0,,2000000.0
Depreciation Amortization Depletion,223000000.0,293000000.0,326000000.0,308000000.0
Depreciation And Amortization,223000000.0,293000000.0,326000000.0,308000000.0
Depreciation,117000000.0,117000000.0,104000000.0,96000000.0
Amortization Cash Flow,106000000.0,176000000.0,222000000.0,212000000.0
Amortization Of Intangibles,106000000.0,176000000.0,222000000.0,212000000.0
Deferred Tax,7000000.0,-53000000.0,41000000.0,-2000000.0
Deferred Income Tax,7000000.0,-53000000.0,41000000.0,-2000000.0
Asset Impairment Charge,,,0.0,0.0
Unrealized Gain Loss On Investment Securities,31000000.0,,,
Stock Based Compensation,125000000.0,103000000.0,92000000.0,82000000.0
Other Non Cash Items,38000000.0,33000000.0,-13000000.0,25000000.0
Change In Working Capital,-404000000.0,36000000.0,-57000000.0,-35000000.0
Change In Receivables,-204000000.0,-122000000.0,75000000.0,-26000000.0
Changes In Account Receivables,-204000000.0,-122000000.0,75000000.0,-26000000.0
Change In Inventory,-125000000.0,-43000000.0,-73000000.0,-92000000.0
Change In Prepaid Assets,-124000000.0,,,
Change In Payables And Accrued Expense,42000000.0,87000000.0,-28000000.0,-3000000.0
Change In Payable,42000000.0,87000000.0,-28000000.0,-3000000.0
Change In Tax Payable,-14000000.0,34000000.0,5000000.0,-16000000.0
Change In Income Tax Payable,-14000000.0,34000000.0,5000000.0,-16000000.0
Change In Account Payable,56000000.0,53000000.0,-33000000.0,13000000.0
Change In Other Working Capital,7000000.0,114000000.0,-31000000.0,86000000.0
Investing Cash Flow,-251000000.0,-353000000.0,-442000000.0,-196000000.0
Cash Flow From Continuing Investing Activities,-251000000.0,-353000000.0,-442000000.0,-196000000.0
Net PPE Purchase And Sale,-185000000.0,-174000000.0,-117000000.0,-120000000.0
Purchase Of PPE,-185000000.0,-174000000.0,-117000000.0,-120000000.0
Net Business Purchase And Sale,-33000000.0,-178000000.0,-357000000.0,-88000000.0
Purchase Of Business,-33000000.0,-178000000.0,-357000000.0,-88000000.0
Net Investment Purchase And Sale,-33000000.0,0.0,0.0,7000000.0
Purchase Of Investment,-33000000.0,,,
Sale Of Investment,,0.0,0.0,7000000.0
Net Other Investing Changes,,-1000000.0,32000000.0,5000000.0
Financing Cash Flow,-861000000.0,-671000000.0,-413000000.0,-122000000.0
Cash Flow From Continuing Financing Activities,-861000000.0,-671000000.0,-413000000.0,-122000000.0
Net Issuance Payments Of Debt,,0.0,-7000000.0,0.0
Net Long Term Debt Issuance,,0.0,-7000000.0,0.0
Long Term Debt Issuance,,0.0,0.0,500000000.0
Long Term Debt Payments,,0.0,-7000000.0,-500000000.0
Net Short Term Debt Issuance,,,0.0,0.0
Short Term Debt Issuance,,,0.0,0.0
Net Common Stock Issuance,-849000000.0,-673000000.0,-411000000.0,-159000000.0
Common Stock Issuance,,,,0.0
Common Stock Payments,-849000000.0,-673000000.0,-411000000.0,-159000000.0
Proceeds From Stock Option Exercised,63000000.0,59000000.0,58000000.0,67000000.0
Net Other Financing Charges,-75000000.0,-57000000.0,-53000000.0,-30000000.0
End Cash Position,2057000000.0,2068000000.0,1767000000.0,1600000000.0
Changes In Cash,32000000.0,298000000.0,161000000.0,680000000.0
Effect Of Exchange Rate Changes,-43000000.0,3000000.0,6000000.0,3000000.0
Beginning Cash Position,2068000000.0,1767000000.0,1600000000.0,917000000.0
Income Tax Paid Supplemental Data,191000000.0,130000000.0,75000000.0,76000000.0
Interest Paid Supplemental Data,75000000.0,75000000.0,84000000.0,103000000.0
Capital Expenditure,-185000000.0,-174000000.0,-117000000.0,-120000000.0
Issuance Of Capital Stock,,,,0.0
Issuance Of Debt,,0.0,0.0,500000000.0
Repayment Of Debt,,0.0,-7000000.0,-500000000.0
Repurchase Of Capital Stock,-849000000.0,-673000000.0,-411000000.0,-159000000.0
Free Cash Flow,959000000.0,1148000000.0,899000000.0,878000000.0
