,2022-01-31,2021-01-31,2020-01-31,2019-01-31
Operating Cash Flow,3252000000.0,4927000000.0,2565000000.0,2408000000.0
Cash Flow From Continuing Operating Activities,3252000000.0,4927000000.0,2565000000.0,2408000000.0
Net Income From Continuing Operations,2454000000.0,1798000000.0,1541000000.0,1464000000.0
Depreciation Amortization Depletion,869000000.0,839000000.0,812000000.0,770000000.0
Depreciation And Amortization,869000000.0,839000000.0,812000000.0,770000000.0
Deferred Tax,14000000.0,-36000000.0,70000000.0,10000000.0
Deferred Income Tax,14000000.0,-36000000.0,70000000.0,10000000.0
Stock Based Compensation,141000000.0,135000000.0,143000000.0,123000000.0
Other Non Cash Items,-23000000.0,257000000.0,62000000.0,21000000.0
Change In Working Capital,-203000000.0,1934000000.0,-63000000.0,20000000.0
Change In Receivables,17000000.0,73000000.0,-131000000.0,28000000.0
Change In Inventory,-328000000.0,-435000000.0,237000000.0,-194000000.0
Change In Payables And Accrued Expense,-201000000.0,1676000000.0,47000000.0,432000000.0
Change In Payable,-201000000.0,1676000000.0,47000000.0,432000000.0
Change In Account Payable,-201000000.0,1676000000.0,47000000.0,432000000.0
Change In Other Current Assets,-14000000.0,-51000000.0,16000000.0,-34000000.0
Change In Other Current Liabilities,479000000.0,498000000.0,-100000000.0,-234000000.0
Change In Other Working Capital,-156000000.0,173000000.0,-132000000.0,22000000.0
Investing Cash Flow,-1372000000.0,-788000000.0,-895000000.0,508000000.0
Cash Flow From Continuing Investing Activities,-1372000000.0,-788000000.0,-895000000.0,508000000.0
Net PPE Purchase And Sale,-737000000.0,-713000000.0,-743000000.0,-819000000.0
Purchase Of PPE,-737000000.0,-713000000.0,-743000000.0,-819000000.0
Net Business Purchase And Sale,-468000000.0,0.0,-145000000.0,-787000000.0
Purchase Of Business,-468000000.0,0.0,-145000000.0,-787000000.0
Net Investment Purchase And Sale,-167000000.0,-74000000.0,-8000000.0,2098000000.0
Purchase Of Investment,-233000000.0,-620000000.0,-330000000.0,0.0
Sale Of Investment,66000000.0,546000000.0,322000000.0,2098000000.0
Net Other Investing Changes,,-1000000.0,1000000.0,16000000.0
Financing Cash Flow,-4297000000.0,-876000000.0,-1498000000.0,-2018000000.0
Cash Flow From Continuing Financing Activities,-4297000000.0,-876000000.0,-1498000000.0,-2018000000.0
Net Issuance Payments Of Debt,-133000000.0,-24000000.0,-15000000.0,-48000000.0
Net Long Term Debt Issuance,-133000000.0,-24000000.0,-15000000.0,-48000000.0
Long Term Debt Issuance,0.0,1892000000.0,0.0,498000000.0
Long Term Debt Payments,-133000000.0,-1916000000.0,-15000000.0,-546000000.0
Net Common Stock Issuance,-3473000000.0,-284000000.0,-955000000.0,-1467000000.0
Common Stock Issuance,29000000.0,28000000.0,48000000.0,38000000.0
Common Stock Payments,-3502000000.0,-312000000.0,-1003000000.0,-1505000000.0
Cash Dividends Paid,-688000000.0,-568000000.0,-527000000.0,-497000000.0
Common Stock Dividend Paid,-688000000.0,-568000000.0,-527000000.0,-497000000.0
Net Other Financing Charges,-3000000.0,,-1000000.0,-6000000.0
End Cash Position,3205000000.0,5625000000.0,2355000000.0,2184000000.0
Changes In Cash,-2417000000.0,3263000000.0,172000000.0,898000000.0
Effect Of Exchange Rate Changes,-3000000.0,7000000.0,-1000000.0,-14000000.0
Beginning Cash Position,5625000000.0,2355000000.0,2184000000.0,1300000000.0
Income Tax Paid Supplemental Data,716000000.0,442000000.0,514000000.0,391000000.0
Interest Paid Supplemental Data,22000000.0,50000000.0,62000000.0,71000000.0
Capital Expenditure,-737000000.0,-713000000.0,-743000000.0,-819000000.0
Issuance Of Capital Stock,29000000.0,28000000.0,48000000.0,38000000.0
Issuance Of Debt,0.0,1892000000.0,0.0,498000000.0
Repayment Of Debt,-133000000.0,-1916000000.0,-15000000.0,-546000000.0
Repurchase Of Capital Stock,-3502000000.0,-312000000.0,-1003000000.0,-1505000000.0
Free Cash Flow,2515000000.0,4214000000.0,1822000000.0,1589000000.0
