,2022-03-31,2021-03-31,2020-03-31,2019-03-31
Operating Cash Flow,1899000000.0,1934000000.0,1797000000.0,1547000000.0
Cash Flow From Continuing Operating Activities,1899000000.0,1934000000.0,1797000000.0,1547000000.0
Net Income From Continuing Operations,789000000.0,837000000.0,3039000000.0,1019000000.0
Depreciation Amortization Depletion,486000000.0,181000000.0,150000000.0,145000000.0
Depreciation And Amortization,486000000.0,181000000.0,150000000.0,145000000.0
Depreciation,486000000.0,181000000.0,150000000.0,145000000.0
Stock Based Compensation,528000000.0,435000000.0,347000000.0,284000000.0
Other Non Cash Items,,,5000000.0,14000000.0
Change In Working Capital,96000000.0,481000000.0,-1744000000.0,85000000.0
Change In Receivables,-77000000.0,-41000000.0,164000000.0,-88000000.0
Change In Payables And Accrued Expense,162000000.0,154000000.0,83000000.0,62000000.0
Change In Payable,-7000000.0,18000000.0,-36000000.0,59000000.0
Change In Account Payable,-7000000.0,18000000.0,-36000000.0,59000000.0
Change In Accrued Expense,169000000.0,136000000.0,119000000.0,3000000.0
Change In Other Current Assets,-157000000.0,-70000000.0,35000000.0,-24000000.0
Change In Other Working Capital,168000000.0,438000000.0,-2026000000.0,135000000.0
Investing Cash Flow,-2804000000.0,-505000000.0,-1357000000.0,169000000.0
Cash Flow From Continuing Investing Activities,-2804000000.0,-505000000.0,-1357000000.0,169000000.0
Capital Expenditure Reported,-188000000.0,-124000000.0,-140000000.0,-119000000.0
Net Business Purchase And Sale,-3391000000.0,-1239000000.0,0.0,-58000000.0
Purchase Of Business,-3391000000.0,-1239000000.0,0.0,-58000000.0
Net Investment Purchase And Sale,775000000.0,858000000.0,-1217000000.0,346000000.0
Purchase Of Investment,-554000000.0,-2828000000.0,-3359000000.0,-1342000000.0
Sale Of Investment,1329000000.0,3686000000.0,2142000000.0,1688000000.0
Financing Cash Flow,-1620000000.0,-15000000.0,-1358000000.0,-1253000000.0
Cash Flow From Continuing Financing Activities,-1620000000.0,-15000000.0,-1358000000.0,-1253000000.0
Net Issuance Payments Of Debt,0.0,878000000.0,,0.0
Net Long Term Debt Issuance,0.0,878000000.0,,0.0
Long Term Debt Issuance,0.0,1478000000.0,,
Long Term Debt Payments,0.0,-600000000.0,,0.0
Net Common Stock Issuance,-1223000000.0,-643000000.0,-1145000000.0,-1131000000.0
Common Stock Issuance,77000000.0,86000000.0,62000000.0,61000000.0
Common Stock Payments,-1300000000.0,-729000000.0,-1207000000.0,-1192000000.0
Cash Dividends Paid,-193000000.0,-98000000.0,,
Common Stock Dividend Paid,-193000000.0,-98000000.0,,
Net Other Financing Charges,-204000000.0,-152000000.0,-213000000.0,-122000000.0
End Cash Position,2732000000.0,5260000000.0,3768000000.0,4708000000.0
Changes In Cash,-2525000000.0,1414000000.0,-918000000.0,463000000.0
Effect Of Exchange Rate Changes,-3000000.0,78000000.0,-22000000.0,-13000000.0
Beginning Cash Position,5260000000.0,3768000000.0,4708000000.0,4258000000.0
Income Tax Paid Supplemental Data,629000000.0,340000000.0,170000000.0,100000000.0
Interest Paid Supplemental Data,56000000.0,40000000.0,42000000.0,42000000.0
Capital Expenditure,-188000000.0,-124000000.0,-140000000.0,-119000000.0
Issuance Of Capital Stock,77000000.0,86000000.0,62000000.0,61000000.0
Issuance Of Debt,0.0,1478000000.0,,
Repayment Of Debt,0.0,-600000000.0,,0.0
Repurchase Of Capital Stock,-1300000000.0,-729000000.0,-1207000000.0,-1192000000.0
Free Cash Flow,1711000000.0,1810000000.0,1657000000.0,1428000000.0
