,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2082884000.0,1699657000.0,1763873000.0,1599993000.0
Cash Flow From Continuing Operating Activities,2082884000.0,1699657000.0,1763873000.0,1599993000.0
Net Income From Continuing Operations,1482819000.0,1275413000.0,1146752000.0,1171051000.0
Gain Loss On Sale Of Business,,,,0.0
Depreciation Amortization Depletion,315002000.0,294907000.0,291544000.0,295144000.0
Depreciation And Amortization,315002000.0,294907000.0,291544000.0,295144000.0
Deferred Tax,13374000.0,26880000.0,-15072000.0,36255000.0
Deferred Income Tax,13374000.0,26880000.0,-15072000.0,36255000.0
Asset Impairment Charge,113756000.0,134722000.0,162942000.0,108058000.0
Stock Based Compensation,66711000.0,57584000.0,51899000.0,49286000.0
Other Non Cash Items,44916000.0,101799000.0,37292000.0,11414000.0
Change In Working Capital,46306000.0,-191648000.0,88516000.0,-71215000.0
Change In Receivables,-14642000.0,-55537000.0,40252000.0,8585000.0
Changes In Account Receivables,-14642000.0,-55537000.0,40252000.0,8585000.0
Change In Inventory,21457000.0,-151918000.0,-21194000.0,-12746000.0
Change In Prepaid Assets,8619000.0,2493000.0,13593000.0,-39899000.0
Change In Payables And Accrued Expense,10050000.0,25312000.0,31557000.0,-24684000.0
Change In Payable,10050000.0,25312000.0,31557000.0,-24684000.0
Change In Tax Payable,-29682000.0,-16158000.0,-9544000.0,75568000.0
Change In Income Tax Payable,-29682000.0,-16158000.0,-9544000.0,75568000.0
Change In Account Payable,39732000.0,41470000.0,41101000.0,-100252000.0
Change In Other Working Capital,20822000.0,-11998000.0,24308000.0,-2471000.0
Investing Cash Flow,-2222828000.0,-531280000.0,-780480000.0,-1502894000.0
Cash Flow From Continuing Investing Activities,-2222828000.0,-531280000.0,-780480000.0,-1502894000.0
Capital Expenditure Reported,-495877000.0,-441626000.0,-318192000.0,-328601000.0
Net PPE Purchase And Sale,,1107000.0,28131000.0,49759000.0
Sale Of PPE,,1107000.0,28131000.0,49759000.0
Net Business Purchase And Sale,-1729490000.0,-87211000.0,-482390000.0,-1224052000.0
Purchase Of Business,-1729490000.0,-87211000.0,-482390000.0,-1391100000.0
Sale Of Business,,0.0,0.0,167048000.0
Net Other Investing Changes,2539000.0,-3550000.0,-8029000.0,
Financing Cash Flow,-681136000.0,-499228000.0,-1081455000.0,116108000.0
Cash Flow From Continuing Financing Activities,-681136000.0,-499228000.0,-1081455000.0,116108000.0
Net Issuance Payments Of Debt,429586000.0,327168000.0,-184738000.0,934806000.0
Net Long Term Debt Issuance,-439444000.0,285409000.0,983467000.0,289001000.0
Long Term Debt Issuance,0.0,989876000.0,989618000.0,1199845000.0
Long Term Debt Payments,-439444000.0,-704467000.0,-6151000.0,-910844000.0
Net Short Term Debt Issuance,869030000.0,41759000.0,-1168205000.0,645805000.0
Net Common Stock Issuance,-457946000.0,-211196000.0,-527211000.0,-247500000.0
Common Stock Payments,-457946000.0,-211196000.0,-527211000.0,-247500000.0
Cash Dividends Paid,-685987000.0,-640732000.0,-610312000.0,-562521000.0
Common Stock Dividend Paid,-685987000.0,-640732000.0,-610312000.0,-562521000.0
Proceeds From Stock Option Exercised,33211000.0,25532000.0,240806000.0,63323000.0
Net Other Financing Charges,,,,-72000000.0
End Cash Position,329266000.0,1143987000.0,493262000.0,587998000.0
Changes In Cash,-821080000.0,669149000.0,-98062000.0,213207000.0
Effect Of Exchange Rate Changes,-5075000.0,-6990000.0,3326000.0,-5388000.0
Beginning Cash Position,1143987000.0,493262000.0,587998000.0,380179000.0
Other Cash Adjustment Outside Changein Cash,11434000.0,-11434000.0,,
Income Tax Paid Supplemental Data,275171000.0,215491000.0,238067000.0,118842000.0
Interest Paid Supplemental Data,127726000.0,150930000.0,139504000.0,132486000.0
Capital Expenditure,-495877000.0,-441626000.0,-318192000.0,-328601000.0
Issuance Of Debt,0.0,989876000.0,989618000.0,1199845000.0
Repayment Of Debt,-439444000.0,-704467000.0,-6151000.0,-910844000.0
Repurchase Of Capital Stock,-457946000.0,-211196000.0,-527211000.0,-247500000.0
Free Cash Flow,1587007000.0,1258031000.0,1445681000.0,1271392000.0
