,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,61249000000.0,-20621000000.0,-12837000000.0,36952000000.0
Cash Flow From Continuing Operating Activities,61249000000.0,-20621000000.0,-12837000000.0,36952000000.0
Net Income From Continuing Operations,21945000000.0,11067000000.0,19405000000.0,18053000000.0
Operating Gains Losses,241000000.0,-1591000000.0,-1442000000.0,-536000000.0
Gain Loss On Investment Securities,-665000000.0,-1756000000.0,-1474000000.0,-421000000.0
Depreciation Amortization Depletion,3964000000.0,3937000000.0,3905000000.0,3754000000.0
Depreciation And Amortization,3964000000.0,3937000000.0,3905000000.0,3754000000.0
Deferred Tax,1413000000.0,-2333000000.0,-610000000.0,-51000000.0
Deferred Income Tax,1413000000.0,-2333000000.0,-610000000.0,-51000000.0
Other Non Cash Items,-1287000000.0,4113000000.0,16955000000.0,-7559000000.0
Change In Working Capital,38864000000.0,-53182000000.0,-59268000000.0,15937000000.0
Change In Receivables,,-3066000000.0,-20377000000.0,6163000000.0
Change In Other Current Assets,-2139000000.0,-1012000000.0,4724000000.0,-5791000000.0
Change In Other Current Liabilities,6839000000.0,558000000.0,1829000000.0,-871000000.0
Change In Other Working Capital,37973000000.0,-53930000000.0,-64912000000.0,21829000000.0
Investing Cash Flow,-124905000000.0,-95312000000.0,-23374000000.0,-73118000000.0
Cash Flow From Continuing Investing Activities,-124905000000.0,-95312000000.0,-23374000000.0,-73118000000.0
Capital Expenditure Reported,-4119000000.0,-3446000000.0,-5336000000.0,-3774000000.0
Net PPE Purchase And Sale,190000000.0,50000000.0,259000000.0,212000000.0
Sale Of PPE,190000000.0,50000000.0,259000000.0,212000000.0
Net Business Purchase And Sale,,0.0,0.0,314000000.0
Sale Of Business,,0.0,0.0,314000000.0
Net Investment Purchase And Sale,-90330000000.0,-64386000000.0,-18267000000.0,-7392000000.0
Purchase Of Investment,-359158000000.0,-334900000000.0,-274491000000.0,-186987000000.0
Sale Of Investment,268828000000.0,270514000000.0,256224000000.0,179595000000.0
Net Other Investing Changes,185000000.0,116000000.0,196000000.0,181000000.0
Financing Cash Flow,17272000000.0,233595000000.0,42933000000.0,44528000000.0
Cash Flow From Continuing Financing Activities,17272000000.0,233595000000.0,42933000000.0,44528000000.0
Net Issuance Payments Of Debt,-5833000000.0,-2479000000.0,20808000000.0,-9583000000.0
Net Long Term Debt Issuance,-4292000000.0,13056000000.0,8105000000.0,2523000000.0
Long Term Debt Issuance,70658000000.0,76458000000.0,59134000000.0,60655000000.0
Long Term Debt Payments,-74950000000.0,-63402000000.0,-51029000000.0,-58132000000.0
Net Short Term Debt Issuance,-1541000000.0,-15535000000.0,12703000000.0,-12106000000.0
Short Term Debt Payments,,,,-12106000000.0
Net Common Stock Issuance,-7601000000.0,-2925000000.0,-17571000000.0,-14433000000.0
Common Stock Payments,-7601000000.0,-2925000000.0,-17571000000.0,-14433000000.0
Net Preferred Stock Issuance,-485000000.0,1495000000.0,-484000000.0,-793000000.0
Preferred Stock Issuance,3300000000.0,2995000000.0,1496000000.0,
Preferred Stock Payments,-3785000000.0,-1500000000.0,-1980000000.0,-793000000.0
Cash Dividends Paid,-5198000000.0,-5352000000.0,-5447000000.0,-5020000000.0
Net Other Financing Charges,-337000000.0,-411000000.0,-364000000.0,-482000000.0
End Cash Position,262033000000.0,309615000000.0,193919000000.0,188105000000.0
Changes In Cash,-46384000000.0,117662000000.0,6722000000.0,8362000000.0
Effect Of Exchange Rate Changes,-1198000000.0,-1966000000.0,-908000000.0,-773000000.0
Beginning Cash Position,309615000000.0,193919000000.0,188105000000.0,180516000000.0
Income Tax Paid Supplemental Data,4028000000.0,4797000000.0,4888000000.0,4313000000.0
Interest Paid Supplemental Data,7143000000.0,13298000000.0,28682000000.0,22963000000.0
Capital Expenditure,-4119000000.0,-3446000000.0,-5336000000.0,-3774000000.0
Issuance Of Capital Stock,3300000000.0,2995000000.0,1496000000.0,
Issuance Of Debt,70658000000.0,76458000000.0,59134000000.0,60655000000.0
Repayment Of Debt,-74950000000.0,-63402000000.0,-51029000000.0,-58132000000.0
Repurchase Of Capital Stock,-11386000000.0,-4425000000.0,-19551000000.0,-15226000000.0
Free Cash Flow,57130000000.0,-24067000000.0,-18173000000.0,33178000000.0
