,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,319362000.0,227207000.0,224263000.0,184817000.0
Cash Flow From Continuing Operating Activities,319362000.0,227207000.0,224263000.0,184817000.0
Net Income From Continuing Operations,195960000.0,143453000.0,180576000.0,137065000.0
Operating Gains Losses,-516000.0,1993000.0,1456000.0,-479000.0
Gain Loss On Sale Of PPE,146000.0,,0.0,0.0
Gain Loss On Investment Securities,-662000.0,1993000.0,1456000.0,-479000.0
Depreciation Amortization Depletion,67222000.0,53373000.0,42211000.0,29657000.0
Depreciation And Amortization,67222000.0,53373000.0,42211000.0,29657000.0
Deferred Tax,32906000.0,21381000.0,21011000.0,21077000.0
Deferred Income Tax,32906000.0,21381000.0,21011000.0,21077000.0
Amortization Of Securities,-452000.0,-1563000.0,-940000.0,-1112000.0
Stock Based Compensation,97506000.0,90108000.0,47268000.0,36576000.0
Other Non Cash Items,346000.0,-577000.0,-46000.0,-156000.0
Change In Working Capital,-73610000.0,-80961000.0,-67273000.0,-37811000.0
Change In Receivables,-360000.0,-6259000.0,-5884000.0,-1838000.0
Changes In Account Receivables,-360000.0,168000.0,-5884000.0,-1838000.0
Change In Inventory,481000.0,-41000.0,-403000.0,-306000.0
Change In Prepaid Assets,-5875000.0,-4293000.0,-5903000.0,-3438000.0
Change In Payables And Accrued Expense,34728000.0,10546000.0,13141000.0,12389000.0
Change In Payable,-660000.0,1529000.0,-221000.0,1079000.0
Change In Account Payable,-660000.0,1529000.0,-221000.0,1079000.0
Change In Accrued Expense,35388000.0,9017000.0,13362000.0,11310000.0
Change In Other Current Assets,-7862000.0,-1720000.0,-3555000.0,
Change In Other Working Capital,-94722000.0,-79194000.0,-64669000.0,-44618000.0
Investing Cash Flow,-257670000.0,-117877000.0,-219545000.0,62620000.0
Cash Flow From Continuing Investing Activities,-257670000.0,-117877000.0,-219545000.0,62620000.0
Net PPE Purchase And Sale,-120692000.0,-94102000.0,-92934000.0,-59906000.0
Purchase Of PPE,-120692000.0,-94102000.0,-92934000.0,-59906000.0
Sale Of PPE,,,,0.0
Net Intangibles Purchase And Sale,-5500000.0,,,
Purchase Of Intangibles,-5500000.0,,,
Net Investment Purchase And Sale,-131478000.0,-23775000.0,-126611000.0,10489000.0
Purchase Of Investment,-398819000.0,-332756000.0,-195811000.0,-145011000.0
Sale Of Investment,267341000.0,308981000.0,69200000.0,155500000.0
Net Other Investing Changes,-131478000.0,-23775000.0,-126611000.0,122526000.0
Financing Cash Flow,165724000.0,-165909000.0,650672000.0,-247796000.0
Cash Flow From Continuing Financing Activities,165724000.0,-165909000.0,650672000.0,-247796000.0
Net Issuance Payments Of Debt,-1775000.0,-1775000.0,-1775000.0,-888000.0
Net Long Term Debt Issuance,-1775000.0,-1775000.0,-1775000.0,-888000.0
Long Term Debt Issuance,,,0.0,0.0
Long Term Debt Payments,-1775000.0,-1775000.0,-1775000.0,-888000.0
Net Common Stock Issuance,0.0,-52040000.0,0.0,-105188000.0
Common Stock Payments,0.0,-52040000.0,0.0,-105188000.0
Net Other Financing Charges,167499000.0,-112094000.0,652447000.0,-141720000.0
End Cash Position,1812691000.0,1585275000.0,1641854000.0,45718000.0
Changes In Cash,227416000.0,-56579000.0,655390000.0,-359000.0
Beginning Cash Position,1585275000.0,1641854000.0,986464000.0,46077000.0
Income Tax Paid Supplemental Data,33068000.0,27530000.0,24566000.0,13511000.0
Interest Paid Supplemental Data,2000.0,0.0,891000.0,708000.0
Capital Expenditure,-126192000.0,-94102000.0,-92934000.0,-59906000.0
Issuance Of Debt,,,0.0,0.0
Repayment Of Debt,-1775000.0,-1775000.0,-1775000.0,-888000.0
Repurchase Of Capital Stock,0.0,-52040000.0,0.0,-105188000.0
Free Cash Flow,193170000.0,133105000.0,131329000.0,124911000.0
