,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1015856000.0,735114000.0,963034000.0,503119000.0
Cash Flow From Continuing Operating Activities,1015856000.0,735114000.0,963034000.0,503119000.0
Net Income From Continuing Operations,840854000.0,634557000.0,859867000.0,328115000.0
Operating Gains Losses,,-9432000.0,,
Gain Loss On Investment Securities,,-9432000.0,,
Earnings Losses From Equity Investments,0.0,-4164000.0,,
Depreciation Amortization Depletion,50334000.0,44590000.0,32849000.0,27671000.0
Depreciation And Amortization,50334000.0,44590000.0,32849000.0,27671000.0
Depreciation,50334000.0,44590000.0,32849000.0,27671000.0
Deferred Tax,-99290000.0,-9144000.0,-75741000.0,-57896000.0
Deferred Income Tax,-99290000.0,-9144000.0,-75741000.0,-57896000.0
Amortization Of Securities,26847000.0,10381000.0,-6771000.0,-3360000.0
Unrealized Gain Loss On Investment Securities,0.0,-4164000.0,-5427000.0,13800000.0
Stock Based Compensation,186875000.0,137042000.0,101280000.0,91202000.0
Other Non Cash Items,17112000.0,16970000.0,16179000.0,
Change In Working Capital,-6876000.0,-85686000.0,40798000.0,103587000.0
Change In Receivables,-126969000.0,10673000.0,-60210000.0,-77916000.0
Changes In Account Receivables,-126969000.0,10673000.0,-60210000.0,-77916000.0
Change In Inventory,-170449000.0,-235318000.0,20927000.0,51054000.0
Change In Prepaid Assets,-134814000.0,13846000.0,54259000.0,21411000.0
Change In Payables And Accrued Expense,156428000.0,52694000.0,37952000.0,24439000.0
Change In Payable,72904000.0,49966000.0,21586000.0,39225000.0
Change In Tax Payable,6223000.0,8805000.0,23523000.0,-112000.0
Change In Income Tax Payable,6223000.0,8805000.0,23523000.0,-112000.0
Change In Account Payable,66681000.0,41161000.0,-1937000.0,39337000.0
Change In Accrued Expense,83524000.0,2728000.0,16366000.0,-14786000.0
Change In Other Current Assets,-4220000.0,4965000.0,-8112000.0,-3389000.0
Change In Other Current Liabilities,-5337000.0,17102000.0,7921000.0,17455000.0
Change In Other Working Capital,278485000.0,50352000.0,-11939000.0,70533000.0
Investing Cash Flow,-925562000.0,-608802000.0,-284072000.0,-755113000.0
Cash Flow From Continuing Investing Activities,-925562000.0,-608802000.0,-284072000.0,-755113000.0
Net PPE Purchase And Sale,-64736000.0,-15384000.0,-15751000.0,-23830000.0
Purchase Of PPE,-64736000.0,-15384000.0,-15751000.0,-23830000.0
Net Business Purchase And Sale,-19933000.0,-224021000.0,26855000.0,-104821000.0
Purchase Of Business,-19933000.0,-227420000.0,-1365000.0,-104821000.0
Sale Of Business,1299000.0,3399000.0,28220000.0,
Net Investment Purchase And Sale,-842192000.0,-369397000.0,-295176000.0,-626462000.0
Purchase Of Investment,-2317264000.0,-2688064000.0,-1503893000.0,-1174259000.0
Sale Of Investment,1475072000.0,2318667000.0,1208717000.0,547797000.0
Net Other Investing Changes,1299000.0,,,
Financing Cash Flow,-360882000.0,-346339000.0,-217964000.0,42851000.0
Cash Flow From Continuing Financing Activities,-360882000.0,-346339000.0,-217964000.0,42851000.0
Net Issuance Payments Of Debt,,0.0,0.0,-1929000.0
Net Long Term Debt Issuance,,0.0,0.0,-1929000.0
Long Term Debt Payments,,0.0,0.0,-1929000.0
Net Common Stock Issuance,-411645000.0,-395173000.0,-266142000.0,
Common Stock Payments,-411645000.0,-395173000.0,-266142000.0,
Proceeds From Stock Option Exercised,67245000.0,57556000.0,57378000.0,53658000.0
Net Other Financing Charges,-16482000.0,-8722000.0,-9200000.0,-8878000.0
End Cash Position,625050000.0,897454000.0,1115515000.0,654164000.0
Changes In Cash,-270588000.0,-220027000.0,460998000.0,-209143000.0
Effect Of Exchange Rate Changes,-1816000.0,1966000.0,353000.0,-1390000.0
Beginning Cash Position,897454000.0,1115515000.0,654164000.0,864697000.0
Income Tax Paid Supplemental Data,189774000.0,82601000.0,32832000.0,17573000.0
Interest Paid Supplemental Data,,0.0,0.0,2692000.0
Capital Expenditure,-64736000.0,-15384000.0,-15751000.0,-23830000.0
Repayment Of Debt,,0.0,0.0,-1929000.0
Repurchase Of Capital Stock,-411645000.0,-395173000.0,-266142000.0,
Free Cash Flow,951120000.0,719730000.0,947283000.0,479289000.0
