,2022-03-31,2021-03-31,2020-03-31,2019-03-31
Operating Cash Flow,1501000000.0,124000000.0,2350000000.0,1783000000.0
Cash Flow From Continuing Operating Activities,1501000000.0,124000000.0,2350000000.0,1783000000.0
Net Income From Continuing Operations,736000000.0,-146000000.0,-5358000000.0,1262000000.0
Operating Gains Losses,-806000000.0,-1459000000.0,-219000000.0,10000000.0
Net Foreign Currency Exchange Gain Loss,-12000000.0,-36000000.0,24000000.0,30000000.0
Pension And Employee Benefit Expense,-684000000.0,519000000.0,-244000000.0,143000000.0
Depreciation Amortization Depletion,1742000000.0,1988000000.0,1960000000.0,2023000000.0
Depreciation And Amortization,1742000000.0,1988000000.0,1960000000.0,2023000000.0
Deferred Tax,255000000.0,-403000000.0,-56000000.0,97000000.0
Deferred Income Tax,255000000.0,-403000000.0,-56000000.0,97000000.0
Asset Impairment Charge,51000000.0,275000000.0,6824000000.0,0.0
Provisionand Write Offof Assets,5000000.0,53000000.0,3000000.0,-10000000.0
Stock Based Compensation,101000000.0,56000000.0,68000000.0,74000000.0
Other Non Cash Items,480000000.0,577000000.0,694000000.0,139000000.0
Change In Working Capital,-1063000000.0,-817000000.0,-1566000000.0,-1812000000.0
Change In Receivables,228000000.0,257000000.0,269000000.0,-947000000.0
Changes In Account Receivables,228000000.0,,,-947000000.0
Change In Prepaid Assets,-48000000.0,-299000000.0,-229000000.0,-632000000.0
Change In Payables And Accrued Expense,-1029000000.0,-93000000.0,-762000000.0,-159000000.0
Change In Payable,-1029000000.0,-93000000.0,-762000000.0,-159000000.0
Change In Tax Payable,-315000000.0,434000000.0,-197000000.0,-107000000.0
Change In Income Tax Payable,-315000000.0,434000000.0,-197000000.0,-107000000.0
Change In Account Payable,-714000000.0,-527000000.0,-565000000.0,-52000000.0
Change In Other Current Liabilities,-484000000.0,-616000000.0,-698000000.0,
Change In Other Working Capital,270000000.0,-66000000.0,-146000000.0,-74000000.0
Investing Cash Flow,-60000000.0,4665000000.0,-2137000000.0,69000000.0
Cash Flow From Continuing Investing Activities,-60000000.0,4665000000.0,-2137000000.0,69000000.0
Net PPE Purchase And Sale,-254000000.0,-261000000.0,-350000000.0,-297000000.0
Purchase Of PPE,-254000000.0,-261000000.0,-350000000.0,-297000000.0
Net Intangibles Purchase And Sale,-295000000.0,-254000000.0,-235000000.0,-261000000.0
Purchase Of Intangibles,-295000000.0,-254000000.0,-235000000.0,-261000000.0
Net Business Purchase And Sale,533000000.0,5131000000.0,-1997000000.0,-430000000.0
Purchase Of Business,,,-1997000000.0,-430000000.0
Sale Of Business,533000000.0,5131000000.0,0.0,
Net Investment Purchase And Sale,24000000.0,0.0,-37000000.0,
Purchase Of Investment,0.0,0.0,-75000000.0,
Sale Of Investment,24000000.0,0.0,38000000.0,
Net Other Investing Changes,-68000000.0,49000000.0,482000000.0,1057000000.0
Financing Cash Flow,-1818000000.0,-5476000000.0,657000000.0,-1663000000.0
Cash Flow From Continuing Financing Activities,-1818000000.0,-5476000000.0,657000000.0,-1663000000.0
Net Issuance Payments Of Debt,-762000000.0,-5355000000.0,1657000000.0,-149000000.0
Net Long Term Debt Issuance,-925000000.0,-3489000000.0,294000000.0,-56000000.0
Long Term Debt Issuance,2937000000.0,993000000.0,2198000000.0,3513000000.0
Long Term Debt Payments,-3862000000.0,-4482000000.0,-1904000000.0,-3569000000.0
Net Short Term Debt Issuance,163000000.0,-1866000000.0,1363000000.0,-93000000.0
Short Term Debt Issuance,1068000000.0,3986000000.0,6439000000.0,2747000000.0
Short Term Debt Payments,-905000000.0,-5852000000.0,-5076000000.0,-2840000000.0
Net Common Stock Issuance,-628000000.0,0.0,-736000000.0,-1344000000.0
Common Stock Payments,-628000000.0,0.0,-736000000.0,-1344000000.0
Cash Dividends Paid,0.0,-53000000.0,-214000000.0,-210000000.0
Common Stock Dividend Paid,,,-214000000.0,-210000000.0
Proceeds From Stock Option Exercised,13000000.0,1000000.0,11000000.0,47000000.0
Net Other Financing Charges,-441000000.0,-69000000.0,-61000000.0,-7000000.0
End Cash Position,2672000000.0,2968000000.0,3679000000.0,2899000000.0
Changes In Cash,-377000000.0,-687000000.0,870000000.0,189000000.0
Effect Of Exchange Rate Changes,29000000.0,39000000.0,-90000000.0,-19000000.0
Beginning Cash Position,2968000000.0,3679000000.0,2899000000.0,2729000000.0
Other Cash Adjustment Outside Changein Cash,52000000.0,-63000000.0,,
Capital Expenditure,-549000000.0,-515000000.0,-585000000.0,-558000000.0
Issuance Of Debt,4005000000.0,4979000000.0,8637000000.0,6260000000.0
Repayment Of Debt,-4767000000.0,-10334000000.0,-6980000000.0,-6409000000.0
Repurchase Of Capital Stock,-628000000.0,0.0,-736000000.0,-1344000000.0
Free Cash Flow,952000000.0,-391000000.0,1765000000.0,1225000000.0
