,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1046800000.0,751300000.0,746500000.0,457900000.0
Cash Flow From Continuing Operating Activities,1046800000.0,751300000.0,746500000.0,457900000.0
Net Income From Continuing Operations,740100000.0,555900000.0,303600000.0,467400000.0
Operating Gains Losses,1600000.0,,444100000.0,93700000.0
Pension And Employee Benefit Expense,1600000.0,,444100000.0,93700000.0
Depreciation Amortization Depletion,244100000.0,205300000.0,179000000.0,181000000.0
Depreciation And Amortization,244100000.0,205300000.0,179000000.0,181000000.0
Depreciation,167300000.0,154200000.0,140300000.0,141500000.0
Amortization Cash Flow,76800000.0,51100000.0,38700000.0,39500000.0
Amortization Of Intangibles,76800000.0,51100000.0,38700000.0,39500000.0
Deferred Tax,2600000.0,9300000.0,-216900000.0,-32700000.0
Deferred Income Tax,2600000.0,9300000.0,-216900000.0,-32700000.0
Asset Impairment Charge,,,,6800000.0
Provisionand Write Offof Assets,35700000.0,64000000.0,58700000.0,45600000.0
Stock Based Compensation,37200000.0,24000000.0,34500000.0,34300000.0
Other Non Cash Items,11700000.0,45400000.0,472400000.0,147300000.0
Change In Working Capital,-24600000.0,-152600000.0,-84800000.0,-391800000.0
Change In Receivables,-113200000.0,14700000.0,-42200000.0,-62500000.0
Changes In Account Receivables,-113200000.0,14700000.0,-42200000.0,-62500000.0
Change In Inventory,-182700000.0,-6000000.0,-18100000.0,-70500000.0
Change In Payables And Accrued Expense,255200000.0,-68200000.0,46400000.0,13800000.0
Change In Payable,255200000.0,-68200000.0,46400000.0,43600000.0
Change In Account Payable,255200000.0,-68200000.0,46400000.0,43600000.0
Change In Accrued Expense,,,,-29800000.0
Change In Other Current Assets,4100000.0,18200000.0,38400000.0,-11600000.0
Change In Other Current Liabilities,19300000.0,-76100000.0,-114700000.0,
Change In Other Working Capital,-7300000.0,-35200000.0,5400000.0,-261000000.0
Investing Cash Flow,-1737900000.0,-554200000.0,-251000000.0,-232500000.0
Cash Flow From Continuing Investing Activities,-1737900000.0,-554200000.0,-251000000.0,-232500000.0
Net PPE Purchase And Sale,-253900000.0,-192200000.0,-211600000.0,-217300000.0
Purchase Of PPE,-255000000.0,-201400000.0,-219400000.0,-226700000.0
Sale Of PPE,1100000.0,9200000.0,7800000.0,9400000.0
Net Intangibles Purchase And Sale,-17100000.0,-17200000.0,-37800000.0,-29900000.0
Purchase Of Intangibles,-17100000.0,-17200000.0,-37800000.0,-29900000.0
Net Business Purchase And Sale,-1470000000.0,-350400000.0,-6500000.0,-3800000.0
Purchase Of Business,-1477600000.0,-350400000.0,-6500000.0,-3800000.0
Sale Of Business,7600000.0,,4900000.0,
Net Investment Purchase And Sale,,,,18500000.0
Sale Of Investment,,,,18500000.0
Net Other Investing Changes,3100000.0,5600000.0,4900000.0,
Financing Cash Flow,604300000.0,-207700000.0,-470300000.0,-208100000.0
Cash Flow From Continuing Financing Activities,604300000.0,-207700000.0,-470300000.0,-208100000.0
Net Issuance Payments Of Debt,1037500000.0,113100000.0,-23900000.0,409300000.0
Net Long Term Debt Issuance,778300000.0,223500000.0,-18600000.0,486900000.0
Long Term Debt Issuance,791700000.0,993700000.0,0.0,493300000.0
Long Term Debt Payments,-13400000.0,-770200000.0,-18600000.0,-6400000.0
Net Short Term Debt Issuance,259200000.0,-110400000.0,-5300000.0,-77600000.0
Short Term Debt Issuance,259200000.0,,,
Short Term Debt Payments,0.0,,,-77600000.0
Net Common Stock Issuance,-180900000.0,-104300000.0,-237700000.0,-392900000.0
Common Stock Payments,-180900000.0,-104300000.0,-237700000.0,-392900000.0
Cash Dividends Paid,-220600000.0,-196800000.0,-189700000.0,-175000000.0
Common Stock Dividend Paid,,-196800000.0,-189700000.0,-175000000.0
Proceeds From Stock Option Exercised,-25400000.0,,,900000.0
Net Other Financing Charges,-31700000.0,-19700000.0,-19000000.0,-49500000.0
End Cash Position,162700000.0,252300000.0,253700000.0,232000000.0
Changes In Cash,-86800000.0,-10600000.0,25200000.0,17300000.0
Effect Of Exchange Rate Changes,-2800000.0,9200000.0,-3500000.0,-9700000.0
Beginning Cash Position,252300000.0,253700000.0,232000000.0,224400000.0
Capital Expenditure,-272100000.0,-218600000.0,-257200000.0,-256600000.0
Issuance Of Debt,1050900000.0,993700000.0,0.0,493300000.0
Repayment Of Debt,-13400000.0,-770200000.0,-18600000.0,-84000000.0
Repurchase Of Capital Stock,-180900000.0,-104300000.0,-237700000.0,-392900000.0
Free Cash Flow,774700000.0,532700000.0,489300000.0,201300000.0
