,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1701000000.0,1986000000.0,1176000000.0,1536000000.0
Cash Flow From Continuing Operating Activities,1701000000.0,1986000000.0,1176000000.0,1536000000.0
Net Income From Continuing Operations,1495000000.0,1264000000.0,977000000.0,1344000000.0
Operating Gains Losses,-392000000.0,-82000000.0,43000000.0,-30000000.0
Gain Loss On Sale Of Business,,,,0.0
Earnings Losses From Equity Investments,,0.0,0.0,-200000000.0
Pension And Employee Benefit Expense,-392000000.0,-82000000.0,43000000.0,170000000.0
Depreciation Amortization Depletion,467000000.0,479000000.0,484000000.0,516000000.0
Depreciation And Amortization,467000000.0,479000000.0,484000000.0,516000000.0
Deferred Tax,125000000.0,69000000.0,12000000.0,23000000.0
Deferred Income Tax,125000000.0,69000000.0,12000000.0,23000000.0
Stock Based Compensation,68000000.0,76000000.0,56000000.0,59000000.0
Other Non Cash Items,-64000000.0,-48000000.0,-29000000.0,-327000000.0
Change In Working Capital,2000000.0,228000000.0,-112000000.0,-49000000.0
Change In Receivables,-9000000.0,75000000.0,-145000000.0,76000000.0
Changes In Account Receivables,-9000000.0,75000000.0,-145000000.0,76000000.0
Change In Inventory,-135000000.0,-54000000.0,2000000.0,-86000000.0
Change In Payables And Accrued Expense,194000000.0,-9000000.0,-9000000.0,115000000.0
Change In Payable,194000000.0,-9000000.0,-9000000.0,115000000.0
Change In Account Payable,194000000.0,-9000000.0,-9000000.0,115000000.0
Change In Other Working Capital,-48000000.0,216000000.0,40000000.0,-154000000.0
Taxes Refund Paid,0.0,0.0,-255000000.0,
Investing Cash Flow,-528000000.0,-585000000.0,774000000.0,-948000000.0
Cash Flow From Continuing Investing Activities,-528000000.0,-585000000.0,774000000.0,-948000000.0
Net PPE Purchase And Sale,-553000000.0,-505000000.0,-586000000.0,-578000000.0
Purchase Of PPE,-553000000.0,-505000000.0,-586000000.0,-578000000.0
Net Business Purchase And Sale,-10000000.0,-7000000.0,1324000000.0,-417000000.0
Purchase Of Business,-10000000.0,-7000000.0,-8000000.0,-417000000.0
Sale Of Business,0.0,,1332000000.0,
Net Investment Purchase And Sale,11000000.0,-66000000.0,64000000.0,-8000000.0
Purchase Of Investment,-61000000.0,-335000000.0,-19000000.0,-8000000.0
Sale Of Investment,72000000.0,269000000.0,83000000.0,
Net Other Investing Changes,24000000.0,-7000000.0,-28000000.0,55000000.0
Financing Cash Flow,-1306000000.0,-1388000000.0,-1905000000.0,-566000000.0
Cash Flow From Continuing Financing Activities,-1306000000.0,-1388000000.0,-1905000000.0,-566000000.0
Net Issuance Payments Of Debt,-306000000.0,-678000000.0,-954000000.0,360000000.0
Net Long Term Debt Issuance,-279000000.0,-662000000.0,-936000000.0,624000000.0
Long Term Debt Issuance,434000000.0,601000000.0,142000000.0,1055000000.0
Long Term Debt Payments,-713000000.0,-1263000000.0,-1078000000.0,-431000000.0
Net Short Term Debt Issuance,-27000000.0,-16000000.0,-18000000.0,-264000000.0
Short Term Debt Issuance,,44000000.0,62000000.0,62000000.0
Short Term Debt Payments,-27000000.0,-16000000.0,-18000000.0,-264000000.0
Net Common Stock Issuance,-177000000.0,112000000.0,-156000000.0,-153000000.0
Common Stock Issuance,63000000.0,112000000.0,64000000.0,167000000.0
Common Stock Payments,-240000000.0,0.0,-220000000.0,-320000000.0
Cash Dividends Paid,-788000000.0,-782000000.0,-769000000.0,-762000000.0
Common Stock Dividend Paid,,-782000000.0,-769000000.0,-762000000.0
Net Other Financing Charges,-35000000.0,-40000000.0,-26000000.0,-11000000.0
End Cash Position,286000000.0,435000000.0,397000000.0,321000000.0
Changes In Cash,-133000000.0,13000000.0,45000000.0,22000000.0
Effect Of Exchange Rate Changes,-16000000.0,25000000.0,31000000.0,18000000.0
Beginning Cash Position,435000000.0,397000000.0,321000000.0,281000000.0
Income Tax Paid Supplemental Data,365000000.0,281000000.0,537000000.0,188000000.0
Interest Paid Supplemental Data,213000000.0,249000000.0,284000000.0,280000000.0
Capital Expenditure,-553000000.0,-505000000.0,-586000000.0,-578000000.0
Issuance Of Capital Stock,63000000.0,112000000.0,64000000.0,167000000.0
Issuance Of Debt,434000000.0,601000000.0,142000000.0,1055000000.0
Repayment Of Debt,-740000000.0,-1279000000.0,-1096000000.0,-695000000.0
Repurchase Of Capital Stock,-240000000.0,0.0,-220000000.0,-320000000.0
Free Cash Flow,1148000000.0,1481000000.0,590000000.0,958000000.0
