,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,3748000000.0,-3834000000.0,2767000000.0,1975000000.0
Cash Flow From Continuing Operating Activities,3748000000.0,-3834000000.0,2767000000.0,1975000000.0
Net Income From Continuing Operations,15000000.0,-2728000000.0,572000000.0,398000000.0
Operating Gains Losses,-26000000.0,64000000.0,-35000000.0,191000000.0
Gain Loss On Sale Of Business,-456000000.0,,,
Net Foreign Currency Exchange Gain Loss,105000000.0,2000000.0,-5000000.0,111000000.0
Gain Loss On Investment Securities,45000000.0,62000000.0,-30000000.0,80000000.0
Earnings Losses From Equity Investments,,142000000.0,-8000000.0,111000000.0
Depreciation Amortization Depletion,814000000.0,1068000000.0,910000000.0,1001000000.0
Depreciation And Amortization,814000000.0,1068000000.0,910000000.0,1001000000.0
Depreciation,715000000.0,739000000.0,712000000.0,676000000.0
Amortization Cash Flow,99000000.0,329000000.0,198000000.0,325000000.0
Amortization Of Intangibles,99000000.0,329000000.0,198000000.0,325000000.0
Deferred Tax,-145000000.0,-488000000.0,-91000000.0,-308000000.0
Deferred Income Tax,-145000000.0,-488000000.0,-91000000.0,-308000000.0
Asset Impairment Charge,20000000.0,799000000.0,0.0,86000000.0
Provisionand Write Offof Assets,32000000.0,148000000.0,,
Stock Based Compensation,418000000.0,205000000.0,241000000.0,203000000.0
Other Non Cash Items,,142000000.0,-21000000.0,22000000.0
Change In Working Capital,2620000000.0,-2902000000.0,1191000000.0,382000000.0
Change In Receivables,-721000000.0,1781000000.0,-368000000.0,-282000000.0
Changes In Account Receivables,-721000000.0,1781000000.0,-368000000.0,-282000000.0
Change In Prepaid Assets,-224000000.0,-188000000.0,-193000000.0,-29000000.0
Change In Payables And Accrued Expense,915000000.0,-1720000000.0,478000000.0,62000000.0
Change In Payable,915000000.0,-1720000000.0,478000000.0,62000000.0
Change In Account Payable,915000000.0,-1720000000.0,478000000.0,62000000.0
Change In Other Working Capital,2650000000.0,-2775000000.0,1274000000.0,631000000.0
Investing Cash Flow,-931000000.0,-263000000.0,-1553000000.0,-559000000.0
Cash Flow From Continuing Investing Activities,-931000000.0,-263000000.0,-1553000000.0,-559000000.0
Capital Expenditure Reported,-673000000.0,-797000000.0,-1160000000.0,-878000000.0
Net Business Purchase And Sale,-60000000.0,0.0,80000000.0,-53000000.0
Purchase Of Business,-60000000.0,0.0,,-53000000.0
Sale Of Business,,,80000000.0,
Net Investment Purchase And Sale,-178000000.0,476000000.0,-494000000.0,334000000.0
Purchase Of Investment,-201000000.0,-685000000.0,-1346000000.0,-1803000000.0
Sale Of Investment,23000000.0,1161000000.0,852000000.0,2137000000.0
Net Other Investing Changes,-20000000.0,58000000.0,21000000.0,38000000.0
Financing Cash Flow,-973000000.0,4077000000.0,175000000.0,-1489000000.0
Cash Flow From Continuing Financing Activities,-973000000.0,4077000000.0,175000000.0,-1489000000.0
Net Issuance Payments Of Debt,258000000.0,3195000000.0,831000000.0,-500000000.0
Net Long Term Debt Issuance,258000000.0,3195000000.0,831000000.0,-500000000.0
Long Term Debt Issuance,1964000000.0,3945000000.0,1231000000.0,0.0
Long Term Debt Payments,-1706000000.0,-750000000.0,-400000000.0,-500000000.0
Net Short Term Debt Issuance,0.0,0.0,,
Short Term Debt Issuance,0.0,2672000000.0,,
Short Term Debt Payments,0.0,-2672000000.0,,
Net Common Stock Issuance,-165000000.0,-425000000.0,-743000000.0,-892000000.0
Common Stock Issuance,,,0.0,31000000.0
Common Stock Payments,-165000000.0,-425000000.0,-743000000.0,-923000000.0
Net Preferred Stock Issuance,-1236000000.0,1132000000.0,,
Preferred Stock Issuance,0.0,1132000000.0,,
Preferred Stock Payments,-1236000000.0,,,
Cash Dividends Paid,-67000000.0,-123000000.0,-195000000.0,-186000000.0
Common Stock Dividend Paid,-67000000.0,-48000000.0,-195000000.0,-186000000.0
Preferred Stock Dividend Paid,,-75000000.0,,
Proceeds From Stock Option Exercised,503000000.0,319000000.0,301000000.0,166000000.0
Net Other Financing Charges,-266000000.0,-21000000.0,-19000000.0,-77000000.0
End Cash Position,5805000000.0,4138000000.0,4097000000.0,2705000000.0
Changes In Cash,1844000000.0,-20000000.0,1389000000.0,-73000000.0
Effect Of Exchange Rate Changes,-177000000.0,61000000.0,3000000.0,-139000000.0
Beginning Cash Position,4138000000.0,4097000000.0,2705000000.0,2917000000.0
Income Tax Paid Supplemental Data,74000000.0,108000000.0,304000000.0,282000000.0
Interest Paid Supplemental Data,342000000.0,313000000.0,157000000.0,196000000.0
Capital Expenditure,-673000000.0,-797000000.0,-1160000000.0,-878000000.0
Issuance Of Capital Stock,0.0,1132000000.0,0.0,31000000.0
Issuance Of Debt,1964000000.0,6617000000.0,1231000000.0,0.0
Repayment Of Debt,-1706000000.0,-3422000000.0,-400000000.0,-500000000.0
Repurchase Of Capital Stock,-1401000000.0,-425000000.0,-743000000.0,-923000000.0
Free Cash Flow,3075000000.0,-4631000000.0,1607000000.0,1097000000.0
