,2022-03-31,2021-03-31,2020-03-31,2019-03-31
Total Revenue,6218500000.0,4400800000.0,6159800000.0,6313000000.0
Operating Revenue,6218500000.0,4400800000.0,6159800000.0,6313000000.0
Cost Of Revenue,2071000000.0,1539400000.0,2506500000.0,2427000000.0
Gross Profit,4147500000.0,2861400000.0,3653300000.0,3886000000.0
Operating Expense,3305600000.0,2638500000.0,3237500000.0,3168300000.0
Selling General And Administration,3305600000.0,2638500000.0,3237500000.0,3168300000.0
Operating Income,841900000.0,222900000.0,415800000.0,717700000.0
Net Non Operating Interest Income Expense,-48500000.0,-38800000.0,16800000.0,20100000.0
Interest Income Non Operating,5500000.0,9700000.0,34400000.0,40800000.0
Interest Expense Non Operating,54000000.0,48500000.0,17600000.0,20700000.0
Other Income Expense,-38800000.0,-258900000.0,-106200000.0,-155300000.0
Special Income Charges,-43500000.0,-266500000.0,-98800000.0,-155900000.0
Restructuring And Mergern Acquisition,22200000.0,170500000.0,67200000.0,130100000.0
Impairment Of Capital Assets,21300000.0,96000000.0,31600000.0,25800000.0
Write Off,,96000000.0,31600000.0,25800000.0
Other Non Operating Income Expenses,4700000.0,7600000.0,-7400000.0,600000.0
Pretax Income,754600000.0,-74800000.0,326400000.0,582500000.0
Tax Provision,154500000.0,46300000.0,-57900000.0,151600000.0
Net Income Common Stockholders,600100000.0,-121100000.0,384300000.0,430900000.0
Net Income,600100000.0,-121100000.0,384300000.0,430900000.0
Net Income Including Noncontrolling Interests,600100000.0,-121100000.0,384300000.0,430900000.0
Net Income Continuous Operations,600100000.0,-121100000.0,384300000.0,430900000.0
Diluted NI Availto Com Stockholders,600100000.0,-121100000.0,384300000.0,430900000.0
Basic EPS,8.22,-1.65,5.07,5.35
Diluted EPS,8.07,-1.65,4.98,5.27
Basic Average Shares,73000000.0,73500000.0,75800000.0,80600000.0
Diluted Average Shares,74300000.0,73500000.0,77200000.0,81700000.0
Total Operating Income As Reported,798400000.0,-43600000.0,317000000.0,561800000.0
Total Expenses,5376600000.0,4177900000.0,5744000000.0,5595300000.0
Net Income From Continuing And Discontinued Operation,600100000.0,-121100000.0,384300000.0,430900000.0
Normalized Income,634682500.0,73445000.0,456424000.0,546266000.0
Interest Income,5500000.0,9700000.0,34400000.0,40800000.0
Interest Expense,54000000.0,48500000.0,17600000.0,20700000.0
Net Interest Income,-48500000.0,-38800000.0,16800000.0,20100000.0
EBIT,808600000.0,-26300000.0,344000000.0,603200000.0
Reconciled Cost Of Revenue,2071000000.0,1539400000.0,2506500000.0,2427000000.0
Reconciled Depreciation,229700000.0,247600000.0,269500000.0,281300000.0
Net Income From Continuing Operation Net Minority Interest,600100000.0,-121100000.0,384300000.0,430900000.0
Total Unusual Items Excluding Goodwill,-43500000.0,-266500000.0,-98800000.0,-155900000.0
Total Unusual Items,-43500000.0,-266500000.0,-98800000.0,-155900000.0
Normalized EBITDA,1081800000.0,487800000.0,712300000.0,1040400000.0
Tax Rate For Calcs,0.205,0.27,0.27,0.26
Tax Effect Of Unusual Items,-8917500.0,-71955000.0,-26676000.0,-40534000.0
