,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,6461444000.0,5109000000.0,6074432000.0,5800271000.0
Operating Revenue,6461444000.0,5109000000.0,6074432000.0,5800271000.0
Cost Of Revenue,3765416000.0,3096389000.0,3543913000.0,3390257000.0
Gross Profit,2696028000.0,2012611000.0,2530519000.0,2410014000.0
Operating Expense,1953523000.0,1667260000.0,1910129000.0,1822794000.0
Selling General And Administration,1951282000.0,1666041000.0,1908768000.0,1821089000.0
Depreciation Amortization Depletion Income Statement,2241000.0,1219000.0,1361000.0,1705000.0
Depreciation And Amortization In Income Statement,2241000.0,1219000.0,1361000.0,1705000.0
Amortization,2241000.0,1219000.0,1361000.0,1705000.0
Amortization Of Intangibles Income Statement,2241000.0,1219000.0,1361000.0,1705000.0
Operating Income,742505000.0,345351000.0,620390000.0,587220000.0
Net Non Operating Interest Income Expense,197000.0,1343000.0,5125000.0,4382000.0
Interest Income Non Operating,197000.0,1343000.0,5125000.0,4382000.0
Total Other Finance Cost,,,-5125000.0,-4382000.0
Other Income Expense,61078000.0,75188000.0,,
Gain On Sale Of Security,61078000.0,75188000.0,,
Other Non Operating Income Expenses,,75188000.0,,
Pretax Income,803780000.0,421882000.0,625515000.0,591602000.0
Tax Provision,205154000.0,115606000.0,171082000.0,157314000.0
Net Income Common Stockholders,598626000.0,306276000.0,454433000.0,434288000.0
Net Income,598626000.0,306276000.0,454433000.0,434288000.0
Net Income Including Noncontrolling Interests,598626000.0,306276000.0,454433000.0,434288000.0
Net Income Continuous Operations,598626000.0,306276000.0,454433000.0,434288000.0
Diluted NI Availto Com Stockholders,598626000.0,306276000.0,454433000.0,434288000.0
Basic EPS,5.418312,2.716923,3.929178,3.603661
Diluted EPS,5.36,2.7,3.9,3.57
Basic Average Shares,110482000.0,112729000.0,115656000.0,120513000.0
Diluted Average Shares,111718000.0,113318000.0,116411000.0,121602000.0
Total Expenses,5718939000.0,4763649000.0,5454042000.0,5213051000.0
Net Income From Continuing And Discontinued Operation,598626000.0,306276000.0,454433000.0,434288000.0
Normalized Income,553122890.0,251689512.0,454433000.0,434288000.0
Interest Income,197000.0,1343000.0,5125000.0,4382000.0
Net Interest Income,197000.0,1343000.0,5125000.0,4382000.0
EBIT,742505000.0,345351000.0,620390000.0,587220000.0
Reconciled Cost Of Revenue,3713206000.0,3034108000.0,3479649000.0,3326013000.0
Reconciled Depreciation,54451000.0,63500000.0,65625000.0,65949000.0
Net Income From Continuing Operation Net Minority Interest,598626000.0,306276000.0,454433000.0,434288000.0
Total Unusual Items Excluding Goodwill,61078000.0,75188000.0,,
Total Unusual Items,61078000.0,75188000.0,,
Normalized EBITDA,735878000.0,333663000.0,686015000.0,653169000.0
Tax Rate For Calcs,0.255,0.274,0.274,0.266
Tax Effect Of Unusual Items,15574890.0,20601512.0,0.0,0.0
