,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,7547061000.0,5984634000.0,5586369000.0,4864985000.0
Operating Revenue,7547061000.0,5984634000.0,5586369000.0,4864985000.0
Cost Of Revenue,5840052000.0,4943553000.0,4443879000.0,3953993000.0
Gross Profit,1707009000.0,1041081000.0,1142490000.0,910992000.0
Operating Expense,882775000.0,720340000.0,675438000.0,585985000.0
Selling General And Administration,606854000.0,466291000.0,451552000.0,375460000.0
General And Administrative Expense,606854000.0,466291000.0,451552000.0,375460000.0
Other Gand A,606854000.0,466291000.0,451552000.0,375460000.0
Depreciation Amortization Depletion Income Statement,254657000.0,238534000.0,212778000.0,201979000.0
Depreciation And Amortization In Income Statement,254657000.0,238534000.0,212778000.0,201979000.0
Other Operating Expenses,21264000.0,15515000.0,11108000.0,8546000.0
Operating Income,824234000.0,320741000.0,467052000.0,325007000.0
Net Non Operating Interest Income Expense,7820000.0,3617000.0,14327000.0,10068000.0
Interest Income Non Operating,7820000.0,3617000.0,,
Total Other Finance Cost,,,-14327000.0,-10068000.0
Other Income Expense,-19291000.0,-30577000.0,-23094000.0,-66639000.0
Special Income Charges,-19291000.0,-30577000.0,-23094000.0,-66639000.0
Impairment Of Capital Assets,19291000.0,30577000.0,23094000.0,66639000.0
Pretax Income,812763000.0,293781000.0,458285000.0,268436000.0
Tax Provision,159779000.0,-61985000.0,108127000.0,91883000.0
Net Income Common Stockholders,652984000.0,355766000.0,350158000.0,176553000.0
Net Income,652984000.0,355766000.0,350158000.0,176553000.0
Net Income Including Noncontrolling Interests,652984000.0,355766000.0,350158000.0,176553000.0
Net Income Continuous Operations,652984000.0,355766000.0,350158000.0,176553000.0
Diluted NI Availto Com Stockholders,652984000.0,355766000.0,350158000.0,176553000.0
Basic EPS,23.21,12.74,12.62,6.35
Diluted EPS,22.9,12.52,12.38,6.31
Basic Average Shares,28132000.0,27917000.0,27740000.0,27823000.0
Diluted Average Shares,28511000.0,28416000.0,28295000.0,27962000.0
Total Operating Income As Reported,804943000.0,290164000.0,443958000.0,258368000.0
Rent Expense Supplemental,416606000.0,387762000.0,363072000.0,347123000.0
Total Expenses,6722827000.0,5663893000.0,5119317000.0,4539978000.0
Net Income From Continuing And Discontinued Operation,652984000.0,355766000.0,350158000.0,176553000.0
Normalized Income,668474673.0,378087210.0,367801816.0,220401462.0
Interest Income,7820000.0,3617000.0,,
Net Interest Income,7820000.0,3617000.0,14327000.0,10068000.0
EBIT,824234000.0,320741000.0,467052000.0,325007000.0
Reconciled Cost Of Revenue,5840052000.0,4759015000.0,4279927000.0,3953993000.0
Reconciled Depreciation,254657000.0,423072000.0,376730000.0,201979000.0
Net Income From Continuing Operation Net Minority Interest,652984000.0,355766000.0,350158000.0,176553000.0
Total Unusual Items Excluding Goodwill,-19291000.0,-30577000.0,-23094000.0,-66639000.0
Total Unusual Items,-19291000.0,-30577000.0,-23094000.0,-66639000.0
Normalized EBITDA,1098182000.0,774390000.0,866876000.0,593625000.0
Tax Rate For Calcs,0.197,0.27,0.236,0.342
Tax Effect Of Unusual Items,-3800327.0,-8255790.0,-5450184.0,-22790538.0
