,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,5067169000.0,3782745000.0,2883673000.0,2777996000.0
Operating Revenue,5067169000.0,3782745000.0,2883673000.0,2777996000.0
Cost Of Revenue,2215869000.0,1672868000.0,1487618000.0,1437057000.0
Gross Profit,2851300000.0,2109877000.0,1396055000.0,1340939000.0
Operating Expense,1502490000.0,1123283000.0,1004654000.0,1005911000.0
Selling General And Administration,1227521000.0,917894000.0,815318000.0,811913000.0
Research And Development,274969000.0,205389000.0,189336000.0,193998000.0
Operating Income,1348810000.0,986594000.0,391401000.0,335028000.0
Net Non Operating Interest Income Expense,-99887000.0,-48702000.0,-62132000.0,-65835000.0
Interest Income Non Operating,2241000.0,1010000.0,1495000.0,1141000.0
Interest Expense Non Operating,102128000.0,49712000.0,63627000.0,66976000.0
Other Income Expense,30963000.0,-31528000.0,-92127000.0,-11510000.0
Gain On Sale Of Security,10985000.0,,,
Special Income Charges,-16432000.0,-8013000.0,-64438000.0,1700000.0
Restructuring And Mergern Acquisition,16432000.0,8013000.0,29428000.0,11144000.0
Other Special Charges,,,32541000.0,
Gain On Sale Of Business,,0.0,-2469000.0,12844000.0
Other Non Operating Income Expenses,36410000.0,-23515000.0,-27689000.0,-13210000.0
Pretax Income,1279886000.0,906364000.0,237142000.0,257683000.0
Tax Provision,336603000.0,178266000.0,9389000.0,20208000.0
Net Income Common Stockholders,943157000.0,727887000.0,227558000.0,237927000.0
Net Income,943157000.0,727887000.0,227558000.0,237927000.0
Net Income Including Noncontrolling Interests,943157000.0,727887000.0,227558000.0,237927000.0
Net Income Continuous Operations,943283000.0,728098000.0,227753000.0,237475000.0
Net Income Discontinuous Operations,-126000.0,-211000.0,-195000.0,452000.0
Diluted NI Availto Com Stockholders,943157000.0,727887000.0,227558000.0,237927000.0
Basic EPS,7.386336,6.500472,2.04749,2.151297
Diluted EPS,7.386336,6.49,2.04,2.13
Basic Average Shares,126241000.0,112090000.0,111140000.0,110597000.0
Diluted Average Shares,126241000.0,112090000.0,111501000.0,111534000.0
Total Operating Income As Reported,1332378000.0,978581000.0,361973000.0,323884000.0
Total Expenses,3718359000.0,2796151000.0,2492272000.0,2442968000.0
Net Income From Continuing And Discontinued Operation,943157000.0,727887000.0,227558000.0,237927000.0
Normalized Income,947297439.0,734532439.0,289613480.0,235907600.0
Interest Income,2241000.0,1010000.0,1495000.0,1141000.0
Interest Expense,102128000.0,49712000.0,63627000.0,66976000.0
Net Interest Income,-99887000.0,-48702000.0,-62132000.0,-65835000.0
EBIT,1382014000.0,956076000.0,300769000.0,324659000.0
Reconciled Cost Of Revenue,2215869000.0,1672868000.0,1487618000.0,1437057000.0
Reconciled Depreciation,358004000.0,246507000.0,214025000.0,180588000.0
Net Income From Continuing Operation Net Minority Interest,943283000.0,728098000.0,227753000.0,237475000.0
Total Unusual Items Excluding Goodwill,-5447000.0,-8013000.0,-64438000.0,1700000.0
Total Unusual Items,-5447000.0,-8013000.0,-64438000.0,1700000.0
Normalized EBITDA,1745465000.0,1210596000.0,579232000.0,503547000.0
Tax Rate For Calcs,0.263,0.197,0.04,0.078
Tax Effect Of Unusual Items,-1432561.0,-1578561.0,-2577520.0,132600.0
