,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Total Revenue,33203000000.0,27450000000.0,23888000000.0,22597000000.0
Operating Revenue,33203000000.0,27450000000.0,23888000000.0,22597000000.0
Cost Of Revenue,11108000000.0,10606000000.0,10372000000.0,10114000000.0
Gross Profit,22095000000.0,16844000000.0,13516000000.0,12483000000.0
Operating Expense,7813000000.0,8177000000.0,9304000000.0,8303000000.0
Selling General And Administration,1382000000.0,1347000000.0,1935000000.0,1709000000.0
Research And Development,4919000000.0,4854000000.0,4968000000.0,4696000000.0
Depreciation Amortization Depletion Income Statement,1512000000.0,1976000000.0,2401000000.0,1898000000.0
Depreciation And Amortization In Income Statement,1512000000.0,1976000000.0,2401000000.0,1898000000.0
Amortization,1512000000.0,1976000000.0,2401000000.0,1898000000.0
Amortization Of Intangibles Income Statement,1512000000.0,1976000000.0,2401000000.0,1898000000.0
Operating Income,14282000000.0,8667000000.0,4212000000.0,4180000000.0
Net Non Operating Interest Income Expense,-1637000000.0,-1869000000.0,-1724000000.0,-1346000000.0
Interest Income Non Operating,100000000.0,16000000.0,53000000.0,98000000.0
Interest Expense Non Operating,1737000000.0,1885000000.0,1777000000.0,1444000000.0
Other Income Expense,-211000000.0,-33000000.0,-45000000.0,-608000000.0
Gain On Sale Of Security,-169000000.0,99000000.0,31000000.0,145000000.0
Special Income Charges,-57000000.0,-148000000.0,-82000000.0,-736000000.0
Restructuring And Mergern Acquisition,57000000.0,148000000.0,198000000.0,736000000.0
Write Off,,,0.0,0.0
Other Special Charges,,,-116000000.0,
Other Non Operating Income Expenses,15000000.0,16000000.0,6000000.0,-17000000.0
Pretax Income,12434000000.0,6765000000.0,2443000000.0,2226000000.0
Tax Provision,939000000.0,29000000.0,-518000000.0,-510000000.0
Net Income Common Stockholders,11223000000.0,6437000000.0,2663000000.0,2695000000.0
Net Income,11495000000.0,6736000000.0,2960000000.0,2724000000.0
Net Income Including Noncontrolling Interests,11495000000.0,6736000000.0,2960000000.0,2724000000.0
Net Income Continuous Operations,11495000000.0,6736000000.0,2961000000.0,2736000000.0
Net Income Discontinuous Operations,0.0,0.0,-1000000.0,-12000000.0
Minority Interests,,,0.0,-29000000.0
Preferred Stock Dividends,272000000.0,299000000.0,297000000.0,29000000.0
Diluted NI Availto Com Stockholders,11223000000.0,6437000000.0,2663000000.0,2695000000.0
Basic EPS,27.371401,15.66075,6.60345,6.77
Diluted EPS,26.463676,14.9625,6.314175,6.43
Basic Average Shares,410025054.0,411027560.0,403007510.0,397999992.0
Diluted Average Shares,424060141.0,430075179.0,422055129.0,418999991.0
Total Operating Income As Reported,14225000000.0,8519000000.0,4014000000.0,3444000000.0
Total Expenses,18921000000.0,18783000000.0,19676000000.0,18417000000.0
Net Income From Continuing And Discontinued Operation,11495000000.0,6736000000.0,2960000000.0,2724000000.0
Normalized Income,11704050000.0,6784804000.0,2998230000.0,3191661000.0
Interest Income,100000000.0,16000000.0,53000000.0,98000000.0
Interest Expense,1737000000.0,1885000000.0,1777000000.0,1444000000.0
Net Interest Income,-1637000000.0,-1869000000.0,-1724000000.0,-1346000000.0
EBIT,14171000000.0,8650000000.0,4220000000.0,3670000000.0
Reconciled Cost Of Revenue,7636000000.0,6541000000.0,5868000000.0,6204000000.0
Reconciled Depreciation,4984000000.0,6041000000.0,6905000000.0,5808000000.0
Net Income From Continuing Operation Net Minority Interest,11495000000.0,6736000000.0,2961000000.0,2736000000.0
Total Unusual Items Excluding Goodwill,-226000000.0,-49000000.0,-51000000.0,-591000000.0
Total Unusual Items,-226000000.0,-49000000.0,-51000000.0,-591000000.0
Normalized EBITDA,19381000000.0,14740000000.0,11176000000.0,10069000000.0
Tax Rate For Calcs,0.075,0.004,0.27,0.229
Tax Effect Of Unusual Items,-16950000.0,-196000.0,-13770000.0,-135339000.0
