,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,5917000000.0,3919849000.0,3259500000.0,2601022000.0
Operating Revenue,5917000000.0,3919849000.0,3259500000.0,2601022000.0
Selling General And Administration,2087000000.0,1400065000.0,1107353000.0,837055000.0
General And Administrative Expense,2087000000.0,1400065000.0,1107353000.0,837055000.0
Salaries And Wages,2015000000.0,1318457000.0,989734000.0,726980000.0
Insurance And Claims,48000000.0,27587000.0,18509000.0,34276000.0
Other Gand A,24000000.0,54021000.0,99110000.0,75799000.0
Gain On Sale Of Security,1321000000.0,688198000.0,272748000.0,177236000.0
Special Income Charges,-129000000.0,0.0,-8960000.0,
Restructuring And Mergern Acquisition,129000000.0,,,
Pretax Income,2724000000.0,1741881000.0,1610402000.0,1362909000.0
Tax Provision,651000000.0,447587000.0,425685000.0,351561000.0
Net Income Common Stockholders,1770000000.0,1191217000.0,1136856000.0,973840000.0
Net Income,1833000000.0,1208368000.0,1136856000.0,973840000.0
Net Income Including Noncontrolling Interests,2073000000.0,1294294000.0,1184717000.0,1011348000.0
Net Income Continuous Operations,2073000000.0,1294294000.0,1184717000.0,1011348000.0
Minority Interests,-240000000.0,-85926000.0,-47861000.0,-37508000.0
Preferred Stock Dividends,63000000.0,17151000.0,,
Diluted NI Availto Com Stockholders,1770000000.0,1191217000.0,1136856000.0,973840000.0
Basic EPS,31.74,23.05,21.9,18.35
Diluted EPS,31.25,22.87,21.73,18.11
Basic Average Shares,55762874.0,51684595.0,51914703.0,53077952.0
Diluted Average Shares,56637591.0,52084039.0,52310657.0,53771457.0
Net Income From Continuing And Discontinued Operation,1833000000.0,1208368000.0,1136856000.0,973840000.0
Normalized Income,1928202000.0,1208368000.0,1143378880.0,973840000.0
Interest Income,3289000000.0,2241610000.0,2309408000.0,1969909000.0
Interest Expense,110000000.0,85326000.0,212807000.0,75921000.0
Net Interest Income,3179000000.0,2156284000.0,2096601000.0,1893988000.0
Reconciled Depreciation,151000000.0,100840000.0,82717000.0,57906000.0
Net Income From Continuing Operation Net Minority Interest,1833000000.0,1208368000.0,1136856000.0,973840000.0
Total Unusual Items Excluding Goodwill,-129000000.0,0.0,-8960000.0,
Total Unusual Items,-129000000.0,0.0,-8960000.0,
Tax Rate For Calcs,0.262,0.27,0.272,0.265
Tax Effect Of Unusual Items,-33798000.0,0.0,-2437120.0,0.0
