,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,3449000000.0,1466624000.0,2066277000.0,2188148000.0
Operating Revenue,3657000000.0,1404989000.0,1985240000.0,2139402000.0
Cost Of Revenue,1512000000.0,1035408000.0,1057368000.0,1168054000.0
Gross Profit,1937000000.0,431216000.0,1008909000.0,1020094000.0
Operating Expense,265000000.0,135190000.0,132193000.0,233103000.0
Selling General And Administration,164000000.0,105391000.0,94870000.0,96641000.0
General And Administrative Expense,164000000.0,105391000.0,94870000.0,96641000.0
Salaries And Wages,57000000.0,43177000.0,30780000.0,33147000.0
Other Gand A,107000000.0,105391000.0,94870000.0,96641000.0
Other Taxes,83000000.0,14380000.0,17053000.0,22642000.0
Other Operating Expenses,18000000.0,15419000.0,20270000.0,113820000.0
Operating Income,1672000000.0,296026000.0,876716000.0,786991000.0
Net Non Operating Interest Income Expense,-62000000.0,-54124000.0,-54952000.0,-73201000.0
Interest Expense Non Operating,62000000.0,54124000.0,54952000.0,73201000.0
Total Other Finance Cost,,,54952000.0,73201000.0
Other Income Expense,-108000000.0,-779000.0,78460000.0,-15653000.0
Earnings From Equity Interest,0.0,-59000.0,80496000.0,1137000.0
Special Income Charges,-108000000.0,-491000.0,-1462000.0,-16327000.0
Restructuring And Mergern Acquisition,106000000.0,,,
Impairment Of Capital Assets,,,0.0,0.0
Gain On Sale Of Ppe,-2000000.0,-491000.0,-1462000.0,-16327000.0
Other Non Operating Income Expenses,,-229000.0,-574000.0,-463000.0
Pretax Income,1502000000.0,241123000.0,900224000.0,698137000.0
Tax Provision,344000000.0,40594000.0,219154000.0,141094000.0
Net Income Common Stockholders,1158000000.0,200529000.0,681070000.0,557043000.0
Net Income,1158000000.0,200529000.0,681070000.0,557043000.0
Net Income Including Noncontrolling Interests,1158000000.0,200529000.0,681070000.0,557043000.0
Net Income Continuous Operations,1158000000.0,200529000.0,681070000.0,557043000.0
Diluted NI Availto Com Stockholders,1158000000.0,200529000.0,681070000.0,557043000.0
Basic EPS,2.3,0.5,1.64,1.25
Diluted EPS,2.3,0.5,1.64,1.25
Basic Average Shares,503000000.0,398521000.0,415514000.0,445538000.0
Diluted Average Shares,503000000.0,398521000.0,415514000.0,445538000.0
Total Operating Income As Reported,1564000000.0,295476000.0,955750000.0,771801000.0
Total Expenses,1777000000.0,1170598000.0,1189561000.0,1401157000.0
Net Income From Continuing And Discontinued Operation,1158000000.0,200529000.0,681070000.0,557043000.0
Normalized Income,1241268000.0,200937315.6,682176149.2,570071946.0
Interest Expense,62000000.0,54124000.0,54952000.0,73201000.0
Net Interest Income,-62000000.0,-54124000.0,-54952000.0,-73201000.0
EBIT,1564000000.0,295247000.0,955176000.0,771338000.0
Reconciled Cost Of Revenue,1512000000.0,1035408000.0,1057368000.0,1168054000.0
Reconciled Depreciation,693000000.0,390903000.0,405733000.0,417479000.0
Net Income From Continuing Operation Net Minority Interest,1158000000.0,200529000.0,681070000.0,557043000.0
Total Unusual Items Excluding Goodwill,-108000000.0,-491000.0,-1462000.0,-16327000.0
Total Unusual Items,-108000000.0,-491000.0,-1462000.0,-16327000.0
Normalized EBITDA,2365000000.0,686641000.0,1362371000.0,1205144000.0
Tax Rate For Calcs,0.229,0.1684,0.2434,0.202
Tax Effect Of Unusual Items,-24732000.0,-82684.4,-355850.8,-3298054.0
