,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,3461223000.0,3198149000.0,2893617000.0,2714474000.0
Operating Revenue,3461223000.0,3198149000.0,2893617000.0,2714474000.0
Cost Of Revenue,1268956000.0,1132672000.0,987624000.0,953485000.0
Gross Profit,2192267000.0,2065477000.0,1905993000.0,1760989000.0
Operating Expense,1385065000.0,1363803000.0,1328002000.0,1344937000.0
Selling General And Administration,918977000.0,966696000.0,947545000.0,982775000.0
General And Administrative Expense,457010000.0,456291000.0,423662000.0,465422000.0
Salaries And Wages,286562000.0,258462000.0,247058000.0,242149000.0
Other Gand A,170448000.0,197829000.0,176604000.0,223273000.0
Selling And Marketing Expense,461967000.0,510405000.0,523883000.0,517353000.0
Research And Development,335372000.0,269315000.0,261365000.0,246165000.0
Depreciation Amortization Depletion Income Statement,129953000.0,124911000.0,117168000.0,113325000.0
Depreciation And Amortization In Income Statement,129953000.0,124911000.0,117168000.0,113325000.0
Depreciation Income Statement,81934000.0,82862000.0,78587000.0,80014000.0
Amortization,48019000.0,42049000.0,38581000.0,33311000.0
Amortization Of Intangibles Income Statement,48019000.0,42049000.0,38581000.0,33311000.0
Provision For Doubtful Accounts,763000.0,2881000.0,1924000.0,2672000.0
Operating Income,807202000.0,701674000.0,577991000.0,416052000.0
Net Non Operating Interest Income Expense,-56712000.0,-39998000.0,-15009000.0,-16262000.0
Interest Income Non Operating,15620000.0,29122000.0,34355000.0,26940000.0
Interest Expense Non Operating,72332000.0,69120000.0,49364000.0,43202000.0
Other Income Expense,-22269000.0,-45594000.0,-30501000.0,-56701000.0
Special Income Charges,-24054000.0,-43140000.0,-29073000.0,-53553000.0
Restructuring And Mergern Acquisition,24054000.0,42865000.0,19073000.0,30462000.0
Other Special Charges,,275000.0,10000000.0,23091000.0
Other Non Operating Income Expenses,1785000.0,-2454000.0,-1428000.0,-3148000.0
Pretax Income,728221000.0,616082000.0,532481000.0,343089000.0
Tax Provision,62571000.0,45922000.0,53350000.0,44716000.0
Earnings From Equity Interest Net Of Tax,-14008000.0,-13106000.0,-1096000.0,
Net Income Common Stockholders,651642000.0,557054000.0,478035000.0,298373000.0
Net Income,651642000.0,557054000.0,478035000.0,298373000.0
Net Income Including Noncontrolling Interests,651642000.0,557054000.0,478035000.0,298373000.0
Net Income Continuous Operations,651642000.0,557054000.0,478035000.0,298373000.0
Diluted NI Availto Com Stockholders,651642000.0,557054000.0,478035000.0,298373000.0
Basic EPS,4.01,3.43,2.94,1.78
Diluted EPS,3.93,3.37,2.9,1.76
Basic Average Shares,162665000.0,162490000.0,162705999.0,167311999.0
Diluted Average Shares,165804000.0,165213000.0,164572999.0,169187999.0
Total Operating Income As Reported,783148000.0,658534000.0,548918000.0,362499000.0
Total Expenses,2654021000.0,2496475000.0,2315626000.0,2298422000.0
Net Income From Continuing And Discontinued Operation,651642000.0,557054000.0,478035000.0,298373000.0
Normalized Income,673627356.0,596958500.0,504200700.0,344964110.0
Interest Income,15620000.0,29122000.0,34355000.0,26940000.0
Interest Expense,72332000.0,69120000.0,49364000.0,43202000.0
Net Interest Income,-56712000.0,-39998000.0,-15009000.0,-16262000.0
EBIT,800553000.0,685202000.0,581845000.0,386291000.0
Reconciled Cost Of Revenue,848277000.0,779194000.0,664118000.0,632290000.0
Reconciled Depreciation,550632000.0,478389000.0,440674000.0,434520000.0
Net Income From Continuing Operation Net Minority Interest,651642000.0,557054000.0,478035000.0,298373000.0
Total Unusual Items Excluding Goodwill,-24054000.0,-43140000.0,-29073000.0,-53553000.0
Total Unusual Items,-24054000.0,-43140000.0,-29073000.0,-53553000.0
Normalized EBITDA,1375239000.0,1206731000.0,1051592000.0,874364000.0
Tax Rate For Calcs,0.086,0.075,0.1,0.13
Tax Effect Of Unusual Items,-2068644.0,-3235500.0,-2907300.0,-6961890.0
